Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
The Man in the High Castle,Philip K. Dick,Houghton Mifflin Harcourt,2011,"Slavery is back. America, 1962. Having lost a war, America finds itself under Nazi Germany and Japan occupation. A few Jews still live under assumed names. The 'I Ching' is prevalent in San Francisco. Science fiction meets serious ideas in this take on a possible alternate history.",Fiction,291,N/A,0,en
What If Our World Is Their Heaven?,"Gwen Lee, Doris Elaine Sauter",ABRAMS,2002-12-31,"Interviews with the genius behind The Man in the High Castle and countless other science fiction classics. In the field of science fiction, Philip K. Dick is unparalleled. His novel Do Androids Dream of Electric Sheep? became the classic film Blade Runner. His short story “The Minority Report” was adapted for the screen by Steven Spielberg. The Man in the High Castle has become a hit series on Amazon, and those titles represent only a small fraction of his work. In November 1982, six months before the author’s untimely death, journalist Gwen Lee recorded the first of several in-depth discussions with Philip K. Dick that continued over the course of the next three months. This transcription is a fascinating read for anyone interested in the field of science fiction. “These transcripts bring fresh insights—notably, into the imaginative biotech plot line of the unwritten The Owl in Daylight . . . Dick also discusses music, writing, philosophers and his 1974–1975 mystical visions, when the revelation of his son’s undiagnosed birth defect—‘down to anatomical details’—saved the child’s life . . . Fans will rejoice.” —Publishers Weekly",Biography & Autobiography,110,N/A,0,en
The Art of Mackin',Tariq King Flex Nasheed,King Flex Ent,2009-02,"First written in 1999 and released in 2000, this updated and revised edition takes a unique, yet serious look at modern male/female relationships from a player's point of view.",African American men,0,N/A,0,en
JUICYHONEY PLUS#2 桃乃木かな,JUICYHONEY,DIGITALCONTENTS inc.,2020-05-03,セクシー女優で構成されているトレーディングカードの最高峰「ジューシーハニーPLUS#2」からカードデザインそのままのカットと、カードにしなかった秘蔵カットを合わせてデジタル写真集にしました。 トレカではおなじみのレギュラーカードから高額で取り引きされるレアカードまで収録。トレカの世界を垣間見ることができます。 今回のテーマは動物コスプレ、モモちゃんにはハチになってもらいました！ 出演女優 桃乃木かな 愛称 ももかな、ももちゃん 生年月日 1996年12月24日 出身地 東京都 血液型 AB型 身長 153 cm スリーサイズ 80 - 54 - 80 cm ブラのサイズ E 靴のサイズ 23.5 cm 2015 恵比寿★マスカッツのメンバー 2017 スカパー!アダルト放送大賞 新人女優賞、東京スポーツ賞 2017 8月に歌手としてソロデビュー,Literary Collections,101,N/A,0,en
Antique Mining Equipment and Collectibles,"David W. Pearson, Ron Bommarito",Schiffer Pub Limited,2002-01-01,"Mining's fascinating and dangerous nature is reflected in the text and over 450 color photographs of specialized tools and artifacts. Thirty categories, from advertising and assay equpment to surveying equipment and tokens, chronicle old mining methods. This is an important and valuable reference for all concerned.",Technology & Engineering,172,N/A,0,en
In Pursuit of Valis,Philip K. Dick,N/A,1991,N/A,Fiction,328,5,1,en
Run,Gabby Tye,Monsoon Books,2014-04-01,"An exciting new novel by one of Singapore's youngest authors, Gabby Tye, 14: The scientists got it wrong. Dead wrong. Groundbreaking work in genetics have unleashed something unimaginable. Something that has killed off every living thing… except humans. Somewhere in Singapore, a 15-year-old girl wakes up with no memory. She can’t remember who she is, but can’t shake the feeling that there is something she needs to do.With nowhere to go and no one to trust, she joins a band of young survivors like her. Together, they must hunt for food and fight to survive. Only now, surviving isn’t enough. Some adults are changing… and developing a new kind of hunger. Now, they must RUN",Juvenile Fiction,122,5,1,en
Everything You Need for a Treehouse,Carter Higgins,Chronicle Books,2018-04-10,"Featuring beautiful images and a lyrical text with an exquisitely readable cadence, this book gives life and meaning to all the requisite elements of a treehouse, from time, timber, and rafters to ropes of twisted twine that invite visitors to sprawl out on a limb and slide back down again. For anyone who's ever wanted to escape real life and live in a nostalgic dream come true, this poignant picture book captures the universal timelessness of treehouses and celebrates all the creativity and adventure they spark.",Juvenile Fiction,40,N/A,0,en
Nonqualified Deferred Compensation Plans,,N/A,2008,N/A,Deferred compensation,756,N/A,0,en
New Serial Titles,,N/A,1986,"A union list of serials commencing publication after Dec. 31, 1949.",Periodicals,1820,N/A,0,en
Batman: The Rise and Fall of the Batmen Omnibus,James Tynion IV,National Geographic Books,2020-12-29,"When Batman alone isn't strong enough to save the world...could a team of heroes-in-training help? Batman: Detective Comics Omnibus collects together the stories of your favorite heroes from the Batman Universe! With Batman, Batwoman, and Nightwing fighting to defend it, is Gotham safe from any potential threat? ...Or is there a monster still lurking that would be able to take them down? Batman decides to recruit young vigilantes and train them to be a team worthy to face any evil that may come to Gotham--will this vision for a team of Bat-Heroes be able to take flight or will it go down in flames? And what would Batman consider threatening enough to require a team?",Comics & Graphic Novels,0,N/A,0,en
Killadelphia #1,Rodney Barnes,Image Comics,2019-11-27,"""SINS OF THE FATHER,"" Part One Featuring the show-stopping talents of SPAWN series artist JASON SHAWN ALEXANDER and the writer behind such hit shows as Wutang: An American Saga, MarvelÕs Runaways, and Starz's American Gods RODNEY BARNES. When a small-town beat cop comes home to bury his murdered fatherÑthe revered Philadelphia detective James Sangster Sr.Ñhe begins to unravel a mystery that leads him down a path of horrors that will shake his beliefs to their core. The city that was once the symbol of liberty and freedom has fallen prey to corruption, poverty, unemployment, brutality and vampires. Welcome to KILLADELPHIA.",Comics & Graphic Novels,32,N/A,0,en
New Complete Guide to Sewing,,Readers Digest,2002,"Provides general instructions for fitting, constructing, tailoring, and finishing women's, men's, and children's clothing and for making curtains and bedcoverings.",Crafts & Hobbies,414,N/A,0,en
Lightning Returns: Final Fantasy XIII,Piggyback,Piggyback,2014,"Provides a guide to the game that covers both the main and side quests, featuring walkthroughs, secrets, and unlockables.",Fantasy games,0,N/A,0,en
Racing Collectibles,Diane K. McClure,N/A,2001,"Focusing not only on the traditional racing collectibles, largely including NASCAR items, the book takes a look at some of the souvenir merchandise. Almost 700 full color photos are included. Racing knives, card sets, metal and promo cards, plastic model kits, posters, track programs and commemorative tickets, autographs, medallions, helmets, driver and crew uniforms, clocks, magazines, and many, many more items are featured. There are also Winston Cup Series, Busch Grand National Series, and Craftsman Truck Series postcards. A detailed history of racing collectibles and collector information on each type of collectible are included. 8.5 x 11. 2001 values.",Automobile racing,0,N/A,0,en
Kings in Disguise,"James Vance, Dan Burr, Alan Moore",W W Norton & Company Incorporated,2006,"Tells the story of thirteen-year-old Freddie Bloch's search for his father during the Great Depression, and illustrates how ordinary people became crazed, homeless, and violent while the nation was struggling for survival.",Comics & Graphic Novels,184,N/A,0,en
The Blue Lagoon,H. De Vere Stacpoole,DigiCat,2022-09-16,"DigiCat Publishing presents to you this special edition of ""The Blue Lagoon"" (A Romance) by H. De Vere Stacpoole. DigiCat Publishing considers every written word to be a legacy of humankind. Every DigiCat book has been carefully reproduced for republishing in a new modern format. The books are available in print, as well as ebooks. DigiCat hopes you will treat this work with the acknowledgment and passion it deserves as a classic of world literature.",Fiction,189,N/A,0,en
Collectibles Market Guide and Price Index,Diane Carnevale,N/A,1990-11,N/A,Antiques & Collectibles,422,N/A,0,en
On Philip K. Dick,Richard D. Mullen,N/A,1992,N/A,Literary Criticism,332,N/A,0,en
Graphic Ink: The DC Comics Art of Frank Quitely,Frank Quitely,DC,2014-06-24,"Frank Quitely's amazing, finely detailed artwork has been gracing the pages of DC Comics since he began illustrating stories in THE BIG BOOK series, from DC's Paradox Press imprint, in the mid-90's. Quitely quickly earned a name for himself illustrating fellow Scotsman Grant Morrison's FLEX MENTALLO, JLA EARTH 2, as well as Neil Gaiman's SANDMAN: ENDLESS NIGHTS. Graphic Ink: The DC Comics Art of Frank Quitely collects all of Quitely's BIG BOOK stories, his ALL STAR SUPERMAN and BATMAN & ROBIN: REBORN covers and much, much more!",Comics & Graphic Novels,372,N/A,0,en
Philip K. Dick,Christopher Palmer,N/A,2003,"Once the sole possession of fans and buffs, the SF author Philip K Dick is now finding a much wider audience, as the success of the films Blade Runner and Minority Report shows. The kind of world he predicted in his funny and frightening novels and stories is coming closer to most of us: shifting realities, unstable relations, uncertain moralities. Philip K Dick: Exhilaration and Terror of the Postmodern examines a wide range of Dick's work, including his short stories and posthumously published realist novels. Christopher Palmer analyses the puzzling and dazzling effects of Dick's fiction, and argues that at its heart is a clash between exhilarating possibilities of transformation, and a frightening lack of ethical certainties. Dick's work is seen as the inscription of his own historical predicament, the clash between humanism and postmodernism being played out in the complex forms of the fiction. The problem is never resolved, but Dick's ways of imagining it become steadily more ingenious and challenging.",Fiction,280,N/A,0,en
Books in Print,,N/A,1987,N/A,American literature,2204,N/A,0,en
The Colossal Conan,"Kurt Busiek, Timothy Truman, Mike Mignola",Dark Horse Books,2013,"Finally, a collection gigantic enough for Conan the Cimmerian himself! This truly massive tome collects issues #0 through #50 of Dark Horse's original Conan series from the definitive early work of Kurt Busiek, Cary Nord, and Dave Stewart through the famous collaborations of Timothy Truman, Tomas Giorello, and Jose Villarrubia. Follow the adventures of Robert E. Howard's barbarian warrior across haunted tundras and through perilous dungeons as he clashes with monsters, wizards, and still darker enemies. Also featuring a foreword by Busiek, an afterword by Truman, and all original cover illustrations, this hefty book is a must-have for any Conan devotee!""",Conan (Fictitious character),0,N/A,0,en
Art and Ocean Objects of Early Modern Eurasia,DR. Anna Katharina Grasskamp,Connected Histories in the Early Modern World,2021-10-21,"During the early modern period, objects of maritime material culture were removed from their places of origin and traded, collected and displayed worldwide. Focusing on shells and pearls exchanged within local and global networks, this monograph compares and connects Asian, in particular Chinese, and European practices of oceanic exploitation in the framework of a transcultural history of art with an understanding of maritime material culture as gendered. Perceiving the ocean as mother of all things, as womb and birthplace, Chinese and European artists and collectors exoticized and eroticized shells' shapes and surfaces. Defining China and Europe as spaces entangled with South and Southeast Asian sites of knowledge production, source and supply between 1500 and 1700, the book understands oceanic goods and maritime networks as transcending and subverting territorial and topographical boundaries. It also links the study of globally connected port cities to local ecologies of oceanic exploitation and creative practices.",,240,N/A,0,en
The Heart Has April Too,Gladys Bagg Taber,N/A,1950,N/A,Popular literature,192,N/A,0,en
Uncle Gabe Tucker,John Alfred Macon,N/A,1883,N/A,African American wit and humor,198,N/A,0,en
Beyond Basketball,"Mike Krzyzewski, Jamie K. Spatola",Business Plus,2006-10-10,"This is a collection of short but extraordinarily powerful essays as to how Coach K of Duke inspires, motivates, and teaches his basketball players about the game of life, both on and off the court.",Business & Economics,100,N/A,0,en
The Best of Philip K. Dick,Philip K. Dick,Echo Point+ORM,2019-01-01,"Thirteen short stories by the legendary author of The Man in the High Castle and other science fiction classics. Philip K. Dick didn’t predict the future―he summoned the desperate bleakness of our present directly from his fevered paranoia. Dick didn’t predict the Internet or iPhones or email or 3D printers, but rather he so thoroughly understood human nature that he could already see, even at the advent of the transistor, the way technology would alienate us from each other and from ourselves. He could see us isolated and drifting in our own private realities even before we had plugged in our ear buds. He could see, even in the earliest days of space exploration, how much of our own existence remained unexplored, and how the great black spaces between people were growing even as our universe was shrinking. Philip K. Dick spent his first three years as a science fiction author writing shorter fiction, and in his lifetime he composed almost 150 short stories, many of which have gone on to be adapted into (slightly watered down) Hollywood blockbusters. Collected here are thirteen of his most Dickian tales, funhouse realities with trap doors and hidden compartments.",Fiction,268,N/A,0,en
Toy Car Collector's Guide,Dana K. Johnson,N/A,2006,N/A,Motor vehicles,0,N/A,0,en
Marvel Point One,,Marvel,2011-08-03,"START READING with these Point One Issues! The House of Ideas proudly presents an exciting collection of one-shots that bring the history of its greatest heroes into the modern era of the Marvel Universe. Witness the birth of a new Spider-Man! The Avengers battle the Intelligencia! The new Captain America goes on trial! Deadpool faces down the Wrecker! General Fortean challenges the Red Hulk! Iron Man takes his first steps into the future! The Secret Avengers go public! The nefarious Grey Gargoyle challenges Thor for the prize of immortality! X-Force protects Utopia against Lady Deathstrike and the Reavers! The X-Men defend Magneto's! And Wolverine's birthday goes very bad, very fast! Hop aboard the Marvel Universe here! Collecting AMAZING SPIDER-MAN (1963) #654.1, AVENGERS (2010) #12.1, CAPTAIN AMERICA (1968) #615.1, DEADPOOL (2008) #33.1, HULK (2008) #30.1, INVINCIBLE IRON MAN #500.1, SECRET AVENGERS #12.1, THOR (1966) #620.1, UNCANNY X-FORCE #5.1, UNCANNY X-MEN #534.1 and WOLVERINE (2010) #5.1.",Comics & Graphic Novels,0,N/A,0,en
"The Young Bond Series, Book Two: Blood Fever (A James Bond Adventure, new cover)",Charlie Higson,Hyperion,2009-03-10,"Following his adventures in the Scottish Highlands, young James Bond is back at Eton. Summer vacation is on the horizon and James is looking forward to the school trip to the beautiful Italian island of Sardinia, and the opportunity to spend some time with his reclusive cousin Victor. But all is not as it appears. James soon discovers that the seemingly peaceful island harbors some strange secrets. Before long, Victor’s house has been ransacked and important pieces of artwork have been stolen. James learns that the Millennaria—a ruthless Roman society long thought to be extinguished—is still active. He suspects the impetuous millionaire Count Ugo Carnifex may be behind it. But one of his teachers has been acting strangely as well…. As a young girl’s life hangs in the balance, it’s up to James to uncover an intricate conspiracy that will take him head to head with enemies more ruthless than he could have ever imagined.",Juvenile Fiction,0,5,1,en
The Space-Born,E.C. Tubb,Hachette UK,2011-09-29,"Far from Earth, on a ship carrying the 13th and 14th generations of descendants from the original crew, life is short. You are born, learn the tasks needed to keep the ship running, help breed and train the next crew - and your death is ordered by the computer in charge. Gregson, chief of the psych-police, makes sure the computer's death-sentences are carried out quickly and painlessly. His duty is a sacred trust. He knows the intricacies of the system, how it works . . . and how it can be subverted. He is growing old. Rebellious. He also knows his name will soon come up in the computer for elimination. And he has no intention of carrying out his own death-sentence!",Fiction,121,N/A,0,en
The Official Identification and Price Guide to Rock and Roll,David K. Henkel,New York : House of Collectibles,1992,"Lists current prices for rock magazines issued between 1957 and 1991, plus prices for almost 750 posters",Antiques & Collectibles,614,3,1,en
Ex Machina Compendium One,Brian K. Vaughan,N/A,2020,"""Ex Machina created by Brian K. Vaughan and Tony Harris.""",Heroes,0,N/A,0,en
"PKD, a Philip K. Dick Bibliography",Steven Owen Godersky,Underwood-Miller,1981,N/A,Reference,168,N/A,0,en
The Beatles and Me On Tour,Ivor Davis,N/A,2024-01-14,"In the summer of 1964, the Beatles took America by storm and changed rock 'n' roll forever. In this first-ever chronicling of that revolutionary tour from the inside, author Ivor Davis serves up the stories behind the stories as only an insider can.",Biography & Autobiography,0,N/A,0,en
Swamp Thing by Nancy A. Collins Omnibus,Nancy A. Collins,National Geographic Books,2020-04-07,"The two-year run on Swamp Thing by critically acclaimed Southern Gothic horror novelist Nancy A. Collins is collected for the first time ever. In these Swamp Thing tales written by critically acclaimed Southern Gothic horror novelist Nancy Collins, a mad priest called Father Tocsin has come to Houma to test his followers with a fatal poison. But when Tocsin indoctrinates one of his friends, Swamp Thing must stop the killings before they spread too far. Then, it's a grassroots political campaign as Swamp Thing finds himself a surprise candidate for governor of Louisiana. And Swamp Thing must get help to save Abigail Arcane and their young daughter, Tefé, from the murderous dream-pirates of Dark Conrad. Who's he gonna call? John Constantine! And Anton Arcane returns from the darkest pits of hell to seek revenge on Swamp Thing and all those he holds dear! This title collects Swamp Thing #110-139 and Swamp Thing Annual #6 and #7, not reprinted since their original publication in the early 1990s.",Comics & Graphic Novels,0,N/A,0,en
Elvissey,Jack Womack,Hachette UK,2013-04-23,"New York, 2033. A rebellious populace flocks to join the C of E - Church of Elvis. The Elvii have already formed schismatic groups: among them the Hosts of Memphis and the Shaken, Rattled and Rolled. Global corporation Dryco send their operative, Iz, back to 1954 to bring Elvis home to his adoring millions. But the America she finds is strangely altered, and so too is the King. At the Presley home Elvis - nineteen, acned, never recorded - stands over the blood-spattered body of his ma...",Fiction,224,N/A,0,en
The Unofficial BTS Bible,Dianne Pineda-Kim,Simon and Schuster,2020-11-03,"Join BTS’s ARMY and learn the history of the international K-POP sensation! BTS (aka Bangtan Sonyeondan) has become one of K-POP’s most well-known singing groups. The seven-member Korean boy band formed in 2013 and has slowly grown to worldwide fame through their music. Despite slow beginnings, the K-POP group now has millions of listeners around the world. They led the Korean Wave of music into the United States in 2017, and as of 2019, they are the only Korean group to top the US Billboard 200, and the first group since the Beatles to have three number-one albums in less than a year. BTS is also known for breaking the mold of K-POP, including social topics such as mental health, individualism, and social commentary in their hip-hop lyrics. TIME Magazine named the Korean Pop group as one of the 25 most influential people on the internet and named them as one of TIME's 100 most influential people of 2019. In the BTS Bible, you’ll learn everything you could want to know about the sensational singing group, including: Individual member profiles Band concept and style History of their six-year rise to fame Chart-topping songs and videos Interviews with worldwide fans and music experts And more! Don’t get left behind in the wake of the BTS success. Read all about the K-POP group that is changing the face of international music in the Unofficial BTS Bible.",Young Adult Nonfiction,287,N/A,0,en
"Betty Crocker's Guide to Easy Entertaining, Facsimile Edition",Betty Crocker,Betty Crocker,2008-08-25,"This authentic facsimile of the 1959 entertaining guide brings beloved memories from Betty Crocker history in a new concealed-wiro format. Tried and true recipes: They may have been invented in the '50s, but these recipes have withstood the test of time. Vichyssoise, Parmesan Oven-Fried Chicken, Baked Alaska Angel Food Cake, Stuffed Leg of Lamb, Gourmet Potato Salad, Herb Batter Bread, Gay Nineties Charlotte Russe, and Mulled Cider, and Brownie Peppermint Pie all have plenty of appeal today. The real thing! A primer on 1950s-style entertaining: Dinners and buffets, after-dinner coffee, stag parties, midnight suppers, dessert-and-coffee, barbecues, brunch, and potlucks. A charming snapshot of that era, with its rules of etiquette, turns of phrase, and recipes, such as: * ""When is the telephone best for invitations?"" * ""When Guests Arrive"" * ""When Guests Leave"" * How to serve a small dinner for up to six people * How to organize a coffee service * How to host an afternoon tea",Cooking,180,N/A,0,en
The White Dragon,Anne McCaffrey,Random House,2012-07-31,"‘Anne McCaffrey’s Pern novels are truly foundational books; it’s hard to imagine the modern-day landscape of fantasy and science fiction without them.’ Naomi Novik, author of the Temeraire series When Lessa chose a dragon over her birthright, the hold she was to have inherited passed to Lord Jaxom instead. But Jaxom then muddied generations of Pern tradition by impulsively Impressing Ruth, a small, white dragon, as a child. From that moment on, the debate has raged. Is Jaxom now a dragonrider, or a lord holder? All anyone agrees on is that he cannot be both. But perhaps it is all academic anyway, for no one expects Ruth to survive. But Ruth not only survives, he thrives. With Jaxom on the cusp on adulthood, the thing the pair most desire is to fight Thread side-by-side with the larger dragons. Jaxom knows what his dragon is capable of, and now that he is – mostly – grown, he is determined to buck tradition. Fortunately, a teenage rebellion may be the key to both Pern’s salvation and winning the woman of his dreams. Don’t miss the original trilogy from Anne McCaffrey’s beloved Dragonriders of Pern series: DRAGONFLIGHT • DRAGONQUEST • THE WHITE DRAGON",Fiction,484,N/A,0,en
Uncle Wiggily's Adventures,Howard Roger Garis,1st World Publishing,2005-10,"Purchase one of 1st World Library's Classic Books and help support our free internet library of downloadable eBooks. Visit us online at www.1stWorldLibrary.ORG - - Uncle Wiggily Longears, the nice old gentleman rabbit, hopped out of bed one morning and started to go to the window, to see if the sun was shining. But, no sooner had he stepped on the floor, than he cried out: ""Oh! Ouch! Oh, dear me and a potato pancake! Oh, I believe I stepped on a tack! Sammie Littletail must have left it there! How careless of him!"" You see this was the same Uncle Wiggily, of whom I have told you in the Bedtime Books - the very same Uncle Wiggily. He was an Uncle to Sammie and Susie Littletail, the rabbit children, and also to Billie and Johnnie Bushytail, the squirrel boys, and to Alice and Lulu and Jimmie Wibblewobble, the duck children, and I have written for you, books about all those characters. Now I thought I would write something just about Uncle Wiggily himself, though of course I'll tell you what all his nephews and nieces did, too.",Fiction,166,5,1,en
Inspired by Nature Sketchbook,Marjolein Bastin,N/A,2019-04-16,"""Marjolein has kept detailed sketchbooks of the things she encounters in nature since she was a young girl. This book features a number of her personal sketches side-by-side with the fully wrought, exquisitely detailed pieces of art they inspired. Blank pages, with hand-drawn borders by Marjolein, are included after each illustrated spread for artists, nature lovers, and dreamers to document their own drawings and thoughts""--Back cover.",Art,0,N/A,0,en
The Philip K. Dick Reader,Philip K. Dick,Citadel Press,1997,"Includes the stories that inspired the movies Total Recall, Screamers, Minority Report, Paycheck, and Next ""More than anyone else in the field, Mr. Dick really puts you inside people's minds."" --The Wall Street Journal The Philip K. Dick Reader Many thousands of readers consider Philip K. Dick the greatest science fiction mind on any planet. Since his untimely death in 1982, interest in Dick's works has continued to mount, and his reputation has been further enhanced by a growing body of critical attention. The Philip K. Dick Award is now given annually to a distinguished work of science fiction, and the Philip K. Dick Society is devoted to the study and promulgation of his works. Dick won the prestigious Hugo Award for the best novel of 1963 for The Man in the High Castle. In the last year of his life, the film Blade Runner was made from his novel Do Androids Dream of Electric Sheep? This collection includes some of Dick's earliest short and medium-length fiction, including We Can Remember It for You Wholesale (the story that inspired the motion picture Total Recall), Second Variety (which inspired the motion picture Screamers), Paycheck, The Minority Report, and twenty more.",Fiction,436,5,1,en
Manu: A Graphic Novel,Kelly Fernández,Scholastic Inc.,2021-11-02,"A funny and heartwarming middle-grade graphic novel adventure about friendship, defying expectations, and finding your place. Manu and her best friend, Josefina, live at a magical school for girls, and Manu is always getting into trouble. The headmistress believes that Manu has the potential to help people with her magic, but Manu would rather have fun than fall in line. One day, a prank goes seriously wrong, and Josefina gets angry and wishes for Manu's magic to disappear... and it does. Manu uses a dangerous spell to restore it, but it makes her magic too powerful and nearly impossible to control. Great power comes at a cost, and it may be a price that Manu isn't able to pay!",Juvenile Fiction,194,N/A,0,en
Blackpink,Adrian Besley,Michael O'Mara Books,2019-12-05,"If Blackpink were ever a secret, that secret is out. 2019 saw them headline Coachella, and their fandom - known as Blinks - suddenly included Ariana Grande and Harry Styles.",Performing Arts,204,5,1,en
The Minority Report,Philip K. Dick,Pantheon,2002,"Commissioner John Anderton's clever use of the Precrime System, which uses ""precogs,"" people with the ability to see into the future, to identify criminals before they can do any harm, is confronted with a serious glitch when his precogs identify Anderton himself as the next criminal and he must race against time to save himself. 25,000 first printing.",Fiction,103,N/A,0,en
Asian Comics,John A. Lent,Univ. Press of Mississippi,2015-01-05,"Grand in its scope, Asian Comics dispels the myth that, outside of Japan, the continent is nearly devoid of comic strips and comic books. Relying on his fifty years of Asian mass communication and comic art research, during which he traveled to Asia at least seventy-eight times and visited many studios and workplaces, John A. Lent shows that nearly every country had a golden age of cartooning and has experienced a recent rejuvenation of the art form. As only Japanese comics output has received close and by now voluminous scrutiny, Asian Comics tells the story of the major comics creators outside of Japan. Lent covers the nations and regions of Bangladesh, Cambodia, China, Hong Kong, India, Indonesia, Korea, Malaysia, Myanmar, Nepal, the Philippines, Singapore, Sri Lanka, Taiwan, Thailand, and Vietnam. Organized by regions of East, Southeast, and South Asia, Asian Comics provides 178 black-and-white illustrations and detailed information on comics of sixteen countries and regions—their histories, key creators, characters, contemporary status, problems, trends, and issues. One chapter harkens back to predecessors of comics in Asia, describing scrolls, paintings, books, and puppetry with humorous tinges, primarily in China, India, Indonesia, and Japan. The first overview of Asian comic books and magazines (both mainstream and alternative), graphic novels, newspaper comic strips and gag panels, plus cartoon/humor magazines, Asian Comics brims with facts, fascinating anecdotes, and interview quotes from many pioneering masters, as well as younger artists.",Literary Criticism,907,N/A,0,en
Swamp Thing by Scott Snyder Deluxe Edition,Scott Snyder,N/A,2015,Doctor Alec Holland's desire to leave the Green behind and forget his time as the Swamp Thing is denied when a new darkness threatens the world and the Green changes Swamp Thing from protector to conqueror.,COMICS & GRAPHIC NOVELS,0,N/A,0,en
Harry Potter Talking Dobby and Collectible Book,Running Press,RP Minis,2018-04-17,"A one-of-a-kind talking collectible of the wizarding world's most beloved free elf, Dobby! Kit includes: 3-inch polyresin figure of Dobby, mounted on a base. He speaks several memorable lines from the Harry Potter films at the push of a button. 48-page book full of quotes and full-color photography",Juvenile Fiction,0,N/A,0,en
Blood Fever,Charlie Higson,N/A,2006,"During a summer holiday in Italy, the teen-age James Bond tangles with an underground empire of criminals as he attempts the rescue of a kidnapped young girl.",Boarding schools,0,N/A,0,en
"K-ON!, Vol. 2",kakifly,Yen Press LLC,2014-02-18,"It's been almost a year since the girls of the pop-music club started jamming together, but the start of the new year is no time to look back on their journey - it's time to recruit new members! Despite their inexperience, the girls' passionate performance at the entrance ceremony impresses first-year Azusa, a budding guitar player who can't wait to join. But she didn't expect there to be so much tea drinking in the pop-music club. Or cosplaying...When do they get around to making music?!",Comics & Graphic Novels,130,N/A,0,en
"K-ON!, Vol. 4",kakifly,Yen Press LLC,2014-02-18,"As the second school term begins, so do preparations for the upcoming school festival! The Pop Music Club starts working on some fresh lyrics as they tune up their act for their live show. But the third-year girls find themselves practicing for a performance of another kind when Ritsu and Mio are selected to play the lead roles in their class production of Romeo and Juliet! With the rest of the girls tied up in play rehearsal, Azusa spends her afternoons alone in the clubroom...Will the show be ready to go on?!",Comics & Graphic Novels,130,N/A,0,en
A Field Guide to Antique Furniture,"Peter Philp, Gillian Walkling, Gillian Walking, Peter Philip",Mariner Books,1992,"Utilizes explanatory diagrams and expert information to study the style, material, construction, decoration, finish, and relative value of all types of furniture dating from the late Middle Ages to 1940.",Antiques & Collectibles,340,N/A,0,en
The Ultimate Guide to Antiques,George K.,N/A,2017-09-21,"Know how to find the Antiques/Collectibles and Sell for Best price You might have collected lot of antique items in your past and didn't know what to do with it. Also you might have tried to sell some old stuff of yours but didn't know how to really sell it. This book goes into details about how to find the right antique which you can buy and sell. Antique collection and sale is an interesting hobby, You will be surprised how much money you can make once you know the trade. Antiquing is an art which anybody can learn and become rich. Here Is A Preview Of What You'll Learn... Chapter 1: Antiques & Antiquing Chapter 2: Types of Antiques Chapter 3: Notable Antiques & Antique Experts Chapter 4: Hunting Antiques Much, much more! Purchase your copy today!Take action right away to Make money by Selling Antiques by purchasing this book ""The Ultimate Guide To Antiques:How To Find The Best Antiques and Sell For Best Price"".Tags: Antiques, Antiquity, Collectibles, Sell for best price, find out the best antiques",,50,N/A,0,en
Map of the Soul – Persona,Murray Stein,Chiron Publications,2019-05-16,"There is a lot of interest in today’s culture about the idea of Persona and the psychological mapping of one’s inner world. In fact, the interest is so strong that the superstar Korean Pop band, BTS, has taken Dr. Murray Stein’s concepts and woven them into the title and lyrics of their latest album, Map of the Soul:Persona. What is our persona and how does it affect our life’s journey? What masks do we wear as we engage those around us? Our persona is ultimately how we relate to the world. Combined with our ego, shadow, anima and other intra-psychic elements it creates an internal map of the soul. T.S. Eliot, one of the most famous English poets of the 20th Century, wrote that every cat has three names: the name that everybody knows, the name that only the cat’s intimate friends and family know, and the name that only the cat knows. As humans, we also have three names: the name that everybody knows, which is the public persona; the name of that only your close friends and family know, which is your private persona; and the name that only you know, which refers to your deepest self. Many people know the first name, and some people know the second. Do you know your secret name, your individual, singular, unique name? This is a name that was given to you before you were named by your family and by your society. This name is the one that you should never lose or forget. Do you know it?",Psychology,100,5,2,en
Cross Stitch for the Soul,Emma Congdon,David & Charles,2020-04-24,"A collection of beautifully designed motivational quotes in cross stitch that will raise the spirits, both during the making and beyond. Designed by Emma Congdon, aka Stitchrovia, whose modern styling appeals to crafters of all ages and abilities, these inspiring quotes will provide comfort, motivation and a positive spin on life.",Cross-stitch,112,N/A,0,en
Vocabulary Connections,Steck-Vaughn Company,N/A,1997,N/A,Language Arts & Disciplines,148,N/A,0,en
Report of the Minister of Education,Ontario. Department of Education,N/A,1882,N/A,Education,118,N/A,0,en
The Ganymede Takeover,"Philip K Dick, Ray Nelson",Hachette UK,2014-03-13,"Earth has been invaded - but one human terrorist has discovered a weapon which might change the course of the war! Earth has been taken over by the Ganymedians, a race of telepathic worm-like aliens whose instinct for survival has overridden any human attempt to resist their rule. But there is one man who may have discovered a way to defeat them. Dr Balkani has created a machine which distorts reality, and therefore will allow a determined human to avoid the Ganymedians' telepathic oversight. But there is one problem - Balkani is a worm-kisser, a servant of the invaders, and may not allow his invention to be used against them...",Fiction,194,N/A,0,en
The Monkees Tale,Eric Lefcowitz,N/A,1985,The best selling biography of the Molnkees includes an update on the groups triumphant 20th anniversary rounion tour. Now cover and photos will entice Monkees faithfuls to this new edition.,Biography & Autobiography,114,N/A,0,en
