Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Discovering Computers and Microsoft® Office 365 and Office 2016,"Jennifer T. Campbell, Mark Frydenberg, Misty E. Vermaat, Mary Z. Last, Philip J. Pratt",Course Technology,2016-02-23,"Now you can combine strong computer concepts from the best-selling DISCOVERING COMPUTERS with proven step-by-step instruction on Microsoft Office 2016 in one convenient book. DISCOVERING COMPUTERS & MICROSOFT OFFICE 365 & OFFICE 2016: A FUNDAMENTAL COMBINED APPROACH delivers the best of the acclaimed Shelly Cashman Series in a single resource. As part of the Series that has effectively introduced computer skills to millions of students like you, this book encourages critical thought, personalization, and experimentation with the latest Microsoft Office 365 and Office2016 software. Updated and revised computer concepts content throughout this edition reflect the evolving needs of those learning computing today with an exclusive focus on the skills you need to be successful in college and beyond. Enhancements to the book and accompanying resources ensure DISCOVERING COMPUTERS & MICROSOFT OFFICE 2016 delivers today's most effective introduction to Microsoft Office 2016.",Computers,1232,N/A,0,en
Hacking- The art Of Exploitation,J. Erickson,oshean collins,2018-03-06,"This text introduces the spirit and theory of hacking as well as the science behind it all; it also provides some core techniques and tricks of hacking so you can think like a hacker, write your own hacks or thwart potential system attacks.",Education,214,5,1,en
Beyond Decoding,"Richard K. Wagner, Christopher Schatschneider, Caroline Phythian-Sence",Guilford Press,2009-06-19,"What cognitive processes and skills do children draw on to make meaning from text? How are these capacities consolidated over the course of development? What puts some learners at risk for comprehension difficulties? This authoritative volume presents state-of-the-science research on the behavioral and biological components of successful reading comprehension. Uniquely integrative, the book covers everything from decoding, fluency, and vocabulary knowledge to embodiment theory, eye movements, gene–environment interactions, and neurobiology. The contributors are prominent investigators who describe their methods and findings in depth and identify important implications for the classroom.",Language Arts & Disciplines,320,N/A,0,en
"Western Aviation, Missiles, and Space",,N/A,1955,N/A,Aeronautics,1276,N/A,0,en
"Punched Cards, Their Applications to Science and Industry","Robert S. Casey, James Whitney Perry",N/A,1951,N/A,Punched card systems,528,N/A,0,en
The Encyclopædia Britannica,Thomas Spencer Baynes,N/A,1891,N/A,Encyclopedias and dictionaries,996,N/A,0,en
Anglo-American Encyclopedia,,N/A,1910,N/A,,532,N/A,0,en
Network Processor Design,"Mark A. Franklin, Patrick Crowley, Haldun Hadimioglu, Peter Z. Onufryk",Elsevier,2005-03-11,"The past few years have seen significant change in the landscape of high-end network processing. In response to the formidable challenges facing this emerging field, the editors of this series set out to survey the latest research and practices in the design, programming, and use of network processors. Through chapters on hardware, software, performance and modeling, Network Processor Design illustrates the potential for new NP applications, helping to lay a theoretical foundation for the architecture, evaluation, and programming of networking processors. Like Volume 2 of the series, Volume 3 further shifts the focus from achieving higher levels of packet processing performance to addressing other critical factors such as ease of programming, application developments, power, and performance prediction. In addition, Volume 3 emphasizes forward-looking, leading-edge research in the areas of architecture, tools and techniques, and applications such as high-speed intrusion detection and prevention system design, and the implementation of new interconnect standards. - Investigates current applications of network processor technology at Intel; Infineon Technologies; and NetModule - Presents current research in network processor design in three distinct areas: - Architecture at Washington University, St. Louis; Oregon Health and Science University; University of Georgia; and North Carolina State University. - Tools and Techniques at University of Texas, Austin; Academy of Sciences, China; University of Paderborn, Germany; and University of Massachusetts, Amherst. - Applications at University of California, Berkeley; Universidad Complutense de Madrid, Spain; ETH Zurich, Switzerland; Georgia Institute of Technology; Vrije Universiteit, the Netherlands; and Universiteit Leiden, the Netherlands.",Computers,336,N/A,0,en
Network Processor Design,"Mark A. Franklin, Patrick Crowley, Haldun Hadimioglu, Peter Z. Onufryk",Elsevier,2003-12-02,"Responding to ever-escalating requirements for performance, flexibility, and economy, the networking industry has opted to build products around network processors. To help meet the formidable challenges of this emerging field, the editors of this volume created the first Workshop on Network Processors, a forum for scientists and engineers to discuss latest research in the architecture, design, programming, and use of these devices. This series of volumes contains not only the results of the annual workshops but also specially commissioned material that highlights industry's latest network processors. Like its predecessor volume, Network Processor Design: Principles and Practices, Volume 2 defines and advances the field of network processor design. Volume 2 contains 20 chapters written by the field's leading academic and industrial researchers, with topics ranging from architectures to programming models, from security to quality of service. - Describes current research at UNC Chapel Hill, University of Massachusetts, George Mason University, UC Berkeley, UCLA, Washington University in St. Louis, Linköpings Universitet, IBM, Kayamba Inc., Network Associates, and University of Washington. - Reports the latest applications of the technology at Intel, IBM, Agere, Motorola, AMCC, IDT, Teja, and Network Processing Forum.",Computers,482,N/A,0,en
Fanatical Prospecting,Jeb Blount,John Wiley & Sons,2015-09-29,"Ditch the failed sales tactics, fill your pipeline, and crush your number With over 500,000 copies sold Fanatical Prospecting gives salespeople, sales leaders, entrepreneurs, and executives a practical, eye-opening guide that clearly explains the why and how behind the most important activity in sales and business development—prospecting. The brutal fact is the number one reason for failure in sales is an empty pipe and the root cause of an empty pipeline is the failure to consistently prospect. By ignoring the muscle of prospecting, many otherwise competent salespeople and sales organizations consistently underperform. Step by step, Jeb Blount outlines his innovative approach to prospecting that works for real people, in the real world, with real prospects. Learn how to keep the pipeline full of qualified opportunities and avoid debilitating sales slumps by leveraging a balanced prospecting methodology across multiple prospecting channels. This book reveals the secrets, techniques, and tips of top earners. You’ll learn: Why the 30-Day Rule is critical for keeping the pipeline full Why understanding the Law of Replacement is the key to avoiding sales slumps How to leverage the Law of Familiarity to reduce prospecting friction and avoid rejection The 5 C’s of Social Selling and how to use them to get prospects to call you How to use the simple 5 Step Telephone Framework to get more appointments fast How to double call backs with a powerful voice mail technique How to leverage the powerful 4 Step Email Prospecting Framework to create emails that compel prospects to respond How to get text working for you with the 7 Step Text Message Prospecting Framework And there is so much more! Fanatical Prospecting is filled with the high-powered strategies, techniques, and tools you need to fill your pipeline with high quality opportunities. In the most comprehensive book ever written about sales prospecting, Jeb Blount reveals the real secret to improving sales productivity and growing your income fast. You’ll gain the power to blow through resistance and objections, gain more appointments, start more sales conversations, and close more sales. Break free from the fear and frustration that is holding you and your team back from effective and consistent prospecting. It's time to get off the feast or famine sales roller-coaster for good!",Business & Economics,311,N/A,0,en
IBM z13 and IBM z13s Technical Introduction,"Bill White, Cecilia A De Leon, Edzard Hoogerbrug, Ewerson Palacio, Franco Pinto, Barbara Sannerud, Martin Soellig, John Troy, Jin J Yang, IBM Redbooks",IBM Redbooks,2017-01-10,"This IBM® Redbooks® publication introduces the latest IBM z SystemsTM platforms, the IBM z13TM and IBM z13s. It includes information about the z Systems environment and how it can help integrate data, transactions, and insight for faster and more accurate business decisions. The z13 and z13s are state-of-the-art data and transaction systems that deliver advanced capabilities that are vital to modern IT infrastructures. These capabilities include: Accelerated data and transaction serving Integrated analytics Access to the API economy Agile development and operations Efficient, scalable, and secure cloud services End-to-end security for data and transactions This book explains how these systems use both new innovations and traditional z Systems strengths to satisfy growing demand for cloud, analytics, and mobile applications. With one of these z Systems platforms as the base, applications can run in a trusted, reliable, and secure environment that both improves operations and lessens business risk.",Computers,140,N/A,0,en
Computer Confluence,George Beekman,Addison Wesley Publishing Company,1996-12,N/A,Computers,445,N/A,0,en
The Engineer,,N/A,1904,N/A,Mechanical engineering,998,N/A,0,en
Machine Learning for Computer and Cyber Security,"Brij B. Gupta, Quan Z. Sheng",CRC Press,2019-02-05,"While Computer Security is a broader term which incorporates technologies, protocols, standards and policies to ensure the security of the computing systems including the computer hardware, software and the information stored in it, Cyber Security is a specific, growing field to protect computer networks (offline and online) from unauthorized access, botnets, phishing scams, etc. Machine learning is a branch of Computer Science which enables computing machines to adopt new behaviors on the basis of observable and verifiable data and information. It can be applied to ensure the security of the computers and the information by detecting anomalies using data mining and other such techniques. This book will be an invaluable resource to understand the importance of machine learning and data mining in establishing computer and cyber security. It emphasizes important security aspects associated with computer and cyber security along with the analysis of machine learning and data mining based solutions. The book also highlights the future research domains in which these solutions can be applied. Furthermore, it caters to the needs of IT professionals, researchers, faculty members, scientists, graduate students, research scholars and software developers who seek to carry out research and develop combating solutions in the area of cyber security using machine learning based approaches. It is an extensive source of information for the readers belonging to the field of Computer Science and Engineering, and Cyber Security professionals. Key Features: This book contains examples and illustrations to demonstrate the principles, algorithms, challenges and applications of machine learning and data mining for computer and cyber security. It showcases important security aspects and current trends in the field. It provides an insight of the future research directions in the field. Contents of this book help to prepare the students for exercising better defense in terms of understanding the motivation of the attackers and how to deal with and mitigate the situation using machine learning based approaches in better manner.",Computers,367,N/A,0,en
Report of the Annual Meeting,British Association for the Advancement of Science,N/A,1920,N/A,Science,652,N/A,0,en
Report of the ... Meeting of the British Association for the Advancement of Science,British Association for the Advancement of Science,N/A,1920,N/A,Science,650,N/A,0,en
Report of the ... Meeting,British Association for the Advancement of Science. Meeting,N/A,1920,N/A,Science,652,N/A,0,en
Report of the Annual Meeting,British Association for the Advancement of Science. Meeting,N/A,1920,N/A,Science,650,N/A,0,en
Reading Comprehension Strategies,Danielle S. McNamara,Psychology Press,2007,"First Published in 2007. Routledge is an imprint of Taylor & Francis, an informa company.",Education,538,N/A,0,en
Discovering Computers & Microsoft Office 365 Office 2016,,N/A,N/A,N/A,,0,N/A,0,en
PGP: Pretty Good Privacy,Simson Garfinkel,"""O'Reilly Media, Inc.""",1995,"Pretty Good Privacy, or ""PGP"", is an encryption program widely available on the Internet. The program runs on MS-DOS, UNIX, and the Mac. PGP: Pretty Good Privacy offers both a readable technical user's guide and a fascinating behind-the-scenes look at cryptography and privacy, explaining how to get PGP from publicly available sources and how to install it on various platforms.",Computers,442,4,2,en
"Discovering Computers & Microsoft Office 365, Office 2016","Steven M. Freund, Mary Z. Last, Philip J. Pratt, Susan L. Sebok, Misty Vermaat, Jennifer T. Campbell, Mark Frydenberg",N/A,2017,"""This book encourages critical thought, personalization, and experimentation with the latest Microsoft ® Office 365 and Office2016 software. Updated and revised computer concepts content throughout this edition reflect the evolving needs of those learning computing today with an exclusive focus on the skills you need to be successful in college and beyond.""--Provided by publisher.",Business,0,N/A,0,en
ABCs of Z/OS System Programming,Paul Rogers,IBM.Com/Redbooks,2003,N/A,Electronic books,11,N/A,0,en
Z,Antoni Diller,John Wiley & Sons,1994-07-19,This tutorial introduction to Z takes as its starting point the practical uses of this formal specification language. Case studies are used throughout the text to illustrate all aspects of Z. This edition includes new information on how to relate Z specifications to actual program codes.,Computers,406,N/A,0,en
High Definition: An A To Z Guide To Personal Technology,Editors of the American Heritage Di,HarperCollins,2006-10-18,"What’s the difference between an MP3 and an MP4? How is “electronic” different from “digital”? Where, and what, is the “cell” in my cell phone? High Definition: An A to Z Guide to Personal Technology provides answers to these and thousands of other questions about the technology we live with and depend on. With more than 3,000 terms, this dictionary brings together both the basic and the not-so-basic vocabularies of computers, phones, the Internet, and other information technology found in houses, offices, backpacks, and pockets. Both the non-technically minded and the tech-savvy will find the explanations and cross-references helpful, clear, and interesting. The dictionary helps to decipher in straightforward and accessible language the myriad of confusing terms associated with technology. Buyers can bone up on the technical specifications of electronic products and why they matter. With more than 500 abbreviations and acronyms, this is an indispensable reference in a world full of technological shorthand. No other book on the market puts so much information about the technology we use every day into one convenient and thorough volume.",Reference,372,2,1,en
Biocomputing,"Panos M. Pardalos, J.C. Principe",Springer Science & Business Media,2013-12-01,"In the quest to understand and model the healthy or sick human body, re searchers and medical doctors are utilizing more and more quantitative tools and techniques. This trend is pushing the envelope of a new field we call Biomedical Computing, as an exciting frontier among signal processing, pattern recognition, optimization, nonlinear dynamics, computer science and biology, chemistry and medicine. A conference on Biocomputing was held during February 25-27, 2001 at the University of Florida. The conference was sponsored by the Center for Applied Optimization, the Computational Neuroengineering Center, the Biomedical En gineering Program (through a Whitaker Foundation grant), the Brain Institute, the School of Engineering, and the University of Florida Research & Graduate Programs. The conference provided a forum for researchers to discuss and present new directions in Biocomputing. The well-attended three days event was highlighted by the presence of top researchers in the field who presented their work in Biocomputing. This volume contains a selective collection of ref ereed papers based on talks presented at this conference. You will find seminal contributions in genomics, global optimization, computational neuroscience, FMRI, brain dynamics, epileptic seizure prediction and cancer diagnostics. We would like to take the opportunity to thank the sponsors, the authors of the papers, the anonymous referees, and Kluwer Academic Publishers for making the conference successful and the publication of this volume possible. Panos M. Pardalos and Jose C.",Technology & Engineering,265,N/A,0,en
The Bitcoin Standard,Saifedean Ammous,John Wiley & Sons,2018-03-23,"A comprehensive and authoritative exploration of Bitcoin and its place in monetary history When a pseudonymous programmer introduced ""a new electronic cash system that’s fully peer-to-peer, with no trusted third party"" to a small online mailing list in 2008, very few people paid attention. Ten years later, and against all odds, this upstart autonomous decentralized software offers an unstoppable and globally accessible hard money alternative to modern central banks. The Bitcoin Standard analyzes the historical context to the rise of Bitcoin, the economic properties that have allowed it to grow quickly, and its likely economic, political, and social implications. While Bitcoin is an invention of the digital age, the problem it purports to solve is as old as human society itself: transferring value across time and space. Author Saifedean Ammous takes the reader on an engaging journey through the history of technologies performing the functions of money, from primitive systems of trading limestones and seashells, to metals, coins, the gold standard, and modern government debt. Exploring what gave these technologies their monetary role, and how most lost it, provides the reader with a good idea of what makes for sound money, and sets the stage for an economic discussion of its consequences for individual and societal future-orientation, capital accumulation, trade, peace, culture, and art. Compellingly, Ammous shows that it is no coincidence that the loftiest achievements of humanity have come in societies enjoying the benefits of sound monetary regimes, nor is it coincidental that monetary collapse has usually accompanied civilizational collapse. With this background in place, the book moves on to explain the operation of Bitcoin in a functional and intuitive way. Bitcoin is a decentralized, distributed piece of software that converts electricity and processing power into indisputably accurate records, thus allowing its users to utilize the Internet to perform the traditional functions of money without having to rely on, or trust, any authorities or infrastructure in the physical world. Bitcoin is thus best understood as the first successfully implemented form of digital cash and digital hard money. With an automated and perfectly predictable monetary policy, and the ability to perform final settlement of large sums across the world in a matter of minutes, Bitcoin’s real competitive edge might just be as a store of value and network for the final settlement of large payments a digital form of gold with a built-in settlement infrastructure. Ammous’ firm grasp of the technological possibilities as well as the historical realities of monetary evolution provides for a fascinating exploration of the ramifications of voluntary free market money. As it challenges the most sacred of government monopolies, Bitcoin shifts the pendulum of sovereignty away from governments in favor of individuals, offering us the tantalizing possibility of a world where money is fully extricated from politics and unrestrained by borders. The final chapter of the book explores some of the most common questions surrounding Bitcoin: Is Bitcoin mining a waste of energy? Is Bitcoin for criminals? Who controls Bitcoin, and can they change it if they please? How can Bitcoin be killed? And what to make of all the thousands of Bitcoin knockoffs, and the many supposed applications of Bitcoin's 'block chain technology'? The Bitcoin Standard is the essential resource for a clear understanding of the rise of the Internet’s decentralized, apolitical, free-market alternative to national central banks.",Business & Economics,311,5,2,en
Computer Vision,Simon J. D. Prince,Cambridge University Press,2012-06-18,"A modern treatment focusing on learning and inference, with minimal prerequisites, real-world examples and implementable algorithms.",Computers,599,N/A,0,en
"Discovering Computers & Microsoft® Office 365, Office 2016","Jennifer T. Campbell, Steven M. Freund, Mary Z. Last, Philip J. Pratt, Susan L. Sebok, Misty Vermaat",N/A,2020,N/A,Business,0,N/A,0,en
Transmission Lines in Computer Engineering,Sol Rosenstark,McGraw-Hill Companies,1994,"As digital circuit devices continue to increase in speed, interconnection techniques are becoming a crucial element in a system's overall speed and reliability. This work is a guide to state-of-the-art interconnection design and layout, containing practical information and illustrations. The book features thorough explanations of crosstalk on transmission lines, a topic which is often difficult to understand.",Computers,232,N/A,0,en
IBM zEnterprise EC12 Technical Guide,"Octavian Lascu, Ivan Dobos, Wolfgang Fries, Hua Bin Chu, Luiz Fadel, Martijn Raave, Fernando Nogal, Frank Packheiser, Vicente Ranieri, Ewerson Palacio, Andre Spahni, Chen Zhu, Parwez Hamid, IBM Redbooks",IBM Redbooks,2015-03-04,"The popularity of the Internet and the affordability of IT hardware and software have resulted in an explosion of applications, architectures, and platforms. Workloads have changed. Many applications, including mission-critical ones, are deployed on various platforms, and the IBM® System z® design has adapted to this change. It takes into account a wide range of factors, including compatibility and investment protection, to match the IT requirements of an enterprise. This IBM Redbooks® publication addresses the new IBM zEnterprise® System. This system consists of the IBM zEnterprise EC12 (zEC12), an updated IBM zEnterprise Unified Resource Manager, and the IBM zEnterprise BladeCenter® Extension (zBX) Model 003. The zEC12 is designed with improved scalability, performance, security, resiliency, availability, and virtualization. The superscalar design allows the zEC12 to deliver a record level of capacity over the prior System z servers. It is powered by 120 of the world's most powerful microprocessors. These microprocessors run at 5.5 GHz and are capable of running more than 75,000 millions of instructions per second (MIPS). The zEC12 Model HA1 is estimated to provide up to 50% more total system capacity than the IBM zEnterprise 196 (z196) Model M80. The zBX Model 003 infrastructure works with the zEC12 to enhance System z virtualization and management. It does so through an integrated hardware platform that spans mainframe, IBM POWER7®, and IBM System x® technologies. Through the Unified Resource Manager, the zEnterprise System is managed as a single pool of resources, integrating system and workload management across the environment. This book provides information about the zEnterprise System and its functions, features, and associated software support. Greater detail is offered in areas relevant to technical planning. It is intended for systems engineers, consultants, planners, and anyone who wants to understand the zEnterprise System functions and plan for their usage. It is not intended as an introduction to mainframes. Readers are expected to be generally familiar with existing IBM System z® technology and terminology.",Computers,568,N/A,0,en
Digital Systems Design and Prototyping,"Zoran Salcic, Asim Smailagic",Springer Science & Business Media,2000-10-31,"A book/CD-ROM covering digital systems design using two important technologies: field programmable logic devices (FPLDs) and hardware description languages (HDLs). These two technologies are combined to aid in the design, prototyping, and implementation of a range of digital systems. Presents VHDL and Verilog, widely used standard languages, and the proprietary Altera HDL. Chapters on these languages serve as tutorials and comparisons are made to highlight strengths and weaknesses of each language. The CD-ROM contains the Altera MAX+PLUS II development environment. Can be used as a reference or an advanced level text. Salcic is affiliated with the University of Auckland. Smailagic is affiliated with Carnegie Mellon University. Annotation copyrighted by Book News, Inc., Portland, OR",Computers,633,N/A,0,en
Teaching Digital Natives,Marc Prensky,Corwin Press,2010-03-29,"Students today are growing up in a digital world. These ""digital natives"" learn in new and different ways, so educators need new approaches to make learning both real and relevant for today's students. Marc Prensky, who first coined the terms ""digital natives"" and ""digital immigrants,"" presents an intuitive yet highly innovative and field-tested partnership model that promotes 21st-century student learning through technology. Partnership pedagogy is a framework in which: - Digitally literate students specialize in content finding, analysis, and presentation via multiple media - Teachers specialize in guiding student learning, providing questions and context, designing instruction, and assessing quality - Administrators support, organize, and facilitate the process schoolwide - Technology becomes a tool that students use for learning essential skills and ""getting things done"" With numerous strategies, how-to's, partnering tips, and examples, Teaching Digital Natives is a visionary yet practical book for preparing students to live and work in today's globalized and digitalized world.",Education,225,3,1,en
Shelly Cashman Series Discovering Computers & Microsoft Office 365 & Office 2016: A Fundamental Combined Approach,"Jennifer T. Campbell, Steven M. Freund, Mark Frydenberg, Mary Z. Last, Philip J. Pratt",Cengage Learning,2016-02-19,"DISCOVERING COMPUTERS & MICROSOFT OFFICE 365 & OFFICE 2016: A FUNDAMENTAL COMBINED APPROACH combines strong computer concepts from the best-selling DISCOVERING COMPUTERS with proven step-by-step instruction on Microsoft Office365 and Office 2016 in one convenient book. This single resource delivers the best of Shelly Cashman Series -- the acclaimed Series that has effectively introduced computer skills to millions of learners. This book encourages critical thought, personalization, and experimentation with the latest Microsoft Office 2016 software. Updated and revised computer concepts content throughout this edition reflect the evolving needs of those learning computing today with an exclusive focus on the skills needed to be successful in college and careers beyond. Enhancements ensure this edition delivers today’s most effective introduction to Microsoft Office 365 and Office 2016. Important Notice: Media content referenced within the product description or the product text may not be available in the ebook version.",Computers,0,N/A,0,en
Running Mainframe z on Distributed Platforms,"Kenneth Barrett, Stephen Norris",Apress,2014-03-18,"""Running Mainframe z on Distributed Platforms is particularly suitable for a more detailed discussion."" Bill Ogden, IBM zPDT Redbook, April 2015 ""The authors offer very well-reasoned solutions accompanied by case studies, which will be useful to specialists. The book is made even more useful as the System z mainframe-based solutions offer an advanced systems management environment for significant segments of data within large companies."" Eugen Petac, Computing Reviews, Oct. 8, 2014 ""Should you choose to implement zPDT, RDz UT, or RD&T in your team's arsenal, you will find Barrett and Norris’s insights, genius, and hard work illuminating as to how to rationally and economically manage the environment."" —Scott Fagen, Chief Architect—System z Business, CA Technologies ""A must-read for anyone interested in successfully deploying cost-efficient zPDT environments with agility in an enterprise that requires simple or complex configurations. The case-study-based exposition of the content allows for its easy consumption and use. Excellent!"" —Mahendra Durai, SVP & Information Technology Officer, CA Running Mainframe z on Distributed Platforms reveals alternative techniques not covered by IBM for creatively adapting and enhancing multi-user IBM zPDT environments so that they are more friendly, stable, and reusable than those envisaged by IBM. The enhancement processes and methodologies taught in this book yield multiple layers for system recovery, 24x7 availability, and superior ease of updating and upgrading operating systems and subsystems without having to rebuild environments from scratch. Most of the techniques and processes covered in this book are not new to either the mainframe or distributed platforms. What is new in this book are the authors’ innovative methods for taking distributed environments running mainframe virtual machine (VM) and multiple virtual storage (MVS) and making them look and feel like other MVS systems. The authors’ combined expertise involves every aspect of the implementation of IBM zPDT technology to create virtualized mainframe environments by which the mainframe operations on a z series server can be transitioned to distributed platforms. All of the enhancement methods consecutively laid out in this book have been architected and developed by the authors for the CA Technologies distributed platform. Barrett and Norris impart these techniques and processes to CIOs and CTOs across the mainframe and distributed fields, to zPDT and RDz UT implementers, and to IBM’s independent software vendors and customers.",Computers,276,N/A,0,en
ABCs of z/OS System Programming Volume 8,"Paul Rogers, Peter Hilger, IBM Redbooks",IBM Redbooks,2012-07-26,"The ABCs of IBM® z/OS® System Programming is a 13-volume collection that provides an introduction to the z/OS operating system and the hardware architecture. Whether you are a beginner or an experienced system programmer, the ABCs collection provides the information you need to start your research into z/OS and related subjects. If you would like to become more familiar with z/OS in your current environment, or if you are evaluating platforms to consolidate your e-business applications, the ABCs collection serves as a powerful technical tool. . This IBM Redbooks® publication, Volume 8, shows you how to: - Adopt a systematic and thorough approach to dealing with problems and identifying the different types of problems - Determine where to look for diagnostic information and how to obtain it - Interpret and analyze the diagnostic data collected - Escalate problems to the IBM Support Center when necessary - Collect and analyze diagnostic data—a dynamic and complex process - Identify and document problems, collect and analyze pertinent diagnostic data and obtain help as needed, to speed you on your way to problem resolution The content of the volumes is as follows Volume 1: Introduction to z/OS and storage concepts, TSO/E, ISPF, JCL, SDSF, and z/OS delivery and installation Volume 2: z/OS implementation and daily maintenance, defining subsystems, JES2 and JES3, LPA, LNKLST, authorized libraries, SMP/E, Language Environment® Volume 3: Introduction to DFSMS, data set basics storage management hardware and software, catalogs, and DFSMStvs Volume 4: Communication Server, TCP/IP, and VTAM® Volume 5: Base and Parallel Sysplex® , System Logger, Resource Recovery Services (RRS), global resource serialization (GRS), z/OS system operations, automatic restart management (ARM), Geographically Dispersed Parallel SysplexTM (GDPS® ) Volume 6: Introduction to security, RACF, Digital certificates and PKI, Kerberos, cryptography and z990 integrated cryptography, zSeries® firewall technologies, LDAP, and Enterprise identity mapping (EIM) Volume 7: Printing in a z/OS environment, Infoprint® Server and Infoprint Central Volume 8: An introduction to z/OS problem diagnosis Volume 9: z/OS UNIX System Services Volume 10: Introduction to z/ArchitectureTM , zSeries processor design, zSeries connectivity, LPAR concepts, HCD, and HMC Volume 11: Capacity planning, performance management, WLM, RMFTM , and SMF",Computers,396,N/A,0,en
Electronics All-in-One For Dummies,Doug Lowe,John Wiley & Sons,2017-01-18,"A comprehensive collection of 8 books in 1 offering electronics guidance that can't be found anywhere else! If you know a breadboard from a breadbox but want to take your hobby electronics skills to the next level, this is the only reference you need. Electronics All-in-One For Dummies has done the legwork for you — offering everything you need to enhance your experience as an electronics enthusiast in one convenient place. Written by electronics guru and veteran For Dummies author Doug Lowe, this down-to-earth guide makes it easy to grasp such important topics as circuits, schematics, voltage, and safety concerns. Plus, it helps you have tons of fun getting your hands dirty working with the Raspberry Pi, creating special effects, making your own entertainment electronics, repairing existing electronics, learning to solder safely, and so much more. Create your own schematics and breadboards Become a circuit-building expert Tackle analog, digital, and car electronics Debunk and grasp confusing electronics concepts If you're obsessed with all things electronics, look no further! This comprehensive guide is packed with all the electronics goodies you need to add that extra spark to your game!",Technology & Engineering,963,N/A,0,en
ZUM'97: The Z Formal Specification Notation,"Jonathan P. Bowen, Michael G. Hinchey, David Till",Springer Science & Business Media,1997-03-20,"This book constitutes the refereed proceedings of the 10th International Conference of Z Users, ZUM'97, held in Reading, UK, in April 1997. The volume presents 18 revised full papers together with three invited presentations by internationally leading experts. The papers are organized into topical sections on real-time systems, tools, logic, system development, reactive systems, refinement, and applications. Also a select Z bibliography by Jonathan Bowen is added. All in all, the book competently reports the state-of-the-art in research and advanced applications of the Z notation.",Computers,452,N/A,0,en
Quantum Proofs,"Thomas Vidick, John Watrous",Foundations and Trends (R) in Theoretical Computer Science,2016-03-30,"Quantum Proofs provides an overview of many of the known results concerning quantum proofs, computational models based on this concept, and properties of the complexity classes they define. In particular, it discusses non-interactive proofs and the complexity class QMA, single-prover quantum interactive proof systems and the complexity class QIP, statistical zero-knowledge quantum interactive proof systems and the complexity class QSZK, and multiprover interactive proof systems and the complexity classes QMIP, QMIP*, and MIP*. Quantum Proofs is mainly intended for non-specialists having a basic background in complexity theory and quantum information. A typical reader may be a student or researcher in either area desiring to learn about the fundamentals of the (actively developing) theory of quantum interactive proofs.",,232,N/A,0,en
Biological & Agricultural Index,,N/A,1919,N/A,Agriculture,1064,N/A,0,en
Legend of Zelda: Breath of the Wild - The Complete Official,,N/A,2017-03-03,N/A,,0,N/A,0,en
A TO Z COMPUTER ACRONYMS WITH EXPLANATIONS,J N TIWARI,Shri Balaji,N/A,"A TO Z COMPUTER ACRONYMS WITH EXPLANATIONS USEFUL FOR DIPLOMA, B.TECH AND OTHER COMPETITIVE EXAMINATIONS",Antiques & Collectibles,24,N/A,0,en
ABCs of IBM z/OS System Programming Volume 6,"Karan Singh, Rui Feio, Oerjan Lundgren, Bob McCormack, Rita Pleus, Paul Rogers, IBM Redbooks",IBM Redbooks,2014-08-12,"The ABCs of IBM® z/OS® System Programming is an 11-volume collection that provides an introduction to the z/OS operating system and the hardware architecture. Whether you are a beginner or an experienced system programmer, the ABCs collection provides the information that you need to start your research into z/OS and related subjects. If you want to become more familiar with z/OS in your current environment or if you are evaluating platforms to consolidate your e-business applications, the ABCs collection can serve as a powerful technical tool. Following are the contents of the volumes: Volume 1: Introduction to z/OS and storage concepts, TSO/E, ISPF, JCL, SDSF, and z/OS delivery and installation Volume 2: z/OS implementation and daily maintenance, defining subsystems, JES2 and JES3, LPA, LNKLST, authorized libraries, IBM Language Environment®, and SMP/E Volume 3: Introduction to DFSMS, data set basics, storage management hardware and software, VSAM, System-managed storage, catalogs, and DFSMStvs Volume 4: Communication Server, TCP/IP, and IBM VTAM® Volume 5: Base and IBM Parallel Sysplex®, System Logger, Resource Recovery Services (RRS), global resource serialization (GRS), z/OS system operations, automatic restart management (ARM), and IBM Geographically Dispersed Parallel SysplexTM (IBM GDPS®) Volume 6: Introduction to security, IBM RACF®, digital certificates and public key infrastructure (PKI), Kerberos, cryptography and IBM z9® integrated cryptography, Lightweight Directory Access Protocol (LDAP), and Enterprise Identity Mapping (EIM) Volume 7: Printing in a z/OS environment, Infoprint Server, and Infoprint Central Volume 8: An introduction to z/OS problem diagnosis Volume 9: z/OS UNIX System Services Volume 10: Introduction to IBM z/Architecture®, IBM System z® processor design, System z connectivity, logical partition (LPAR) concepts, hardware configuration definition (HCD), and Hardware Management Console (HMC) Volume 11: Capacity planning, performance management, Workload Manager (WLM), IBM Resource Measurement FacilityTM (RMFTM), and System Management Facilities (SMF)",Computers,286,N/A,0,en
Python Tutorial,Guido van Rossum,N/A,1999,N/A,Object-oriented programming (Computer science),0,N/A,0,en
Wiley Encyclopedia of Computer Science and Engineering,Benjamin W. Wah,N/A,2009,"Includes over 450 A to Z articles addressing the latest advances and findings in computer science and engineering, in addition to important topics of interest to computer scientists and engineers, including standards, electronic commerce, financial engineering, and computer education. Each article is written by an expert in his or her particular specialty and is peer-reviewed by two other experts to ensure that it is clear and precise. References and website of related interest accompany every article.",Computer engineering,3223,N/A,0,en
