Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Leisure & Luxury in the Age of Nero,"Elaine K. Gazda, John R. Clarke",Kelsey Museum Publications,2016,"Catalogue of the exhibition held at Kelsey Museum of Archaeology, Ann Arbor, Michigan.","Architecture, Domestic",0,N/A,0,en
A Comparison of Cultural and Gender Differences in the Perception of Humor,Jeong An Song,N/A,2003,N/A,American students,208,N/A,0,en
Antisemitism in Film Comedy in Nazi Germany,Valerie Weinstein,Indiana University Press,2019-03-05,"How party propagandists worked behind the scenes to create unspoken racist messages in the German culture—even in the most lighthearted of movies. Today many Germans look back fondly on 1930s film comedies, viewing them as a part of the Nazi era that was not tainted with antisemitism. Here, Valerie Weinstein scrutinizes these comic productions and demonstrates that film comedy, despite its innocent appearance, was a critical component in the effort to separate “Jews” from “Germans” physically, economically, and artistically. Weinstein highlights how the German propaganda ministry used directives, pre- and post-production censorship, financial incentives, and influence over film critics and their judgments to replace Jewish “wit” with a slower, simpler, and more direct German “humor” that affirmed values that the Nazis associated with the Aryan race. Through contextualized analyses of historical documents and individual films, Weinstein reveals how humor, coded hints and traces, absences, and substitutes in Third Reich film comedy helped spectators imagine an abstract “Jewishness” and a “German” identity and community free from the former. As resurgent populist nationalism and overt racism continue to grow around the world today, Weinstein’s study helps us rethink racism and prejudice in popular culture and reconceptualize the relationships between film, humor, national identity, and race.",Political Science,278,N/A,0,en
Fool,Christopher Moore,Harper Collins,2009-10-06,"“Hilarious, always inventive, this is a book for all, especially uptight English teachers, bardolaters, and ministerial students.” —Dallas Morning News Fool—the bawdy and outrageous New York Times bestseller from the unstoppable Christopher Moore—is a hilarious new take on William Shakespeare’s King Lear…as seen through the eyes of the foolish liege’s clownish jester, Pocket. A rousing tale of “gratuitous shagging, murder, spanking, maiming, treason, and heretofore unexplored heights of vulgarity and profanity,” Fool joins Moore’s own Lamb, Fluke, The Stupidest Angel, and You Suck! as modern masterworks of satiric wit and sublimely twisted genius, prompting Carl Hiassen to declare Christopher Moore “a very sick man, in the very best sense of the word.”",Fiction,356,4.5,15,en
Zell's Popular Encyclopedia,Leo de Colange,N/A,1873,N/A,Encyclopedias and dictionaries,1172,N/A,0,en
The Basic Eight,Daniel Handler,Harper Collins,2009-10-13,"Flannery Culp wants you to know the whole story of her spectacularly awful senior year. Tyrants, perverts, tragic crushes, gossip, cruel jokes, and the hallucinatory effects of absinthe -- Flannery and the seven other friends in the Basic Eight have suffered through it all. But now, on tabloid television, they're calling Flannery a murderer, which is a total lie. It's true that high school can be so stressful sometimes. And it's true that sometimes a girl just has to kill someone. But Flannery wants you to know that she's not a murderer at all -- she's a murderess.",Fiction,514,N/A,0,en
Twentieth Century Encyclopædia,Charles Morris,N/A,1911,N/A,Encyclopedias and dictionaries,634,N/A,0,en
The Influence of Racial Group Composition on Racial-aggressive Humor Appreciation,Joseph Roy Webber,N/A,1974,N/A,Race relations,338,N/A,0,en
Cue,,N/A,1974,N/A,New York (N.Y.),966,N/A,0,en
Zell's Popular Encyclopedia,,N/A,1882,N/A,Encyclopaedia,632,N/A,0,en
Kings of B'more,R. Eric Thomas,Penguin,2022-05-31,"""Infused with all the joy of the best teen movies, Kings of B'more is sure to be a big hit."" —BuzzFeed Two Black queer best friends face their last day together with an epic journey through Baltimore in this magnetic YA debut by bestselling author of Here for It, R. Eric Thomas. A 2023 Stonewall Honor Book for Young Adult Literature With junior year starting in the fall, Harrison feels like he’s on the precipice of, well, everything. Standardized testing, college, and the terrifying unknowns and looming pressures of adulthood after that—it’s like the future wants to eat him alive. Which is why Harrison is grateful that he and his best friend, Linus, will face these things together. But at the end of a shift at their summer job, Linus invites Harrison to their special spot overlooking the city to deliver devastating news: He’s moving out of state at the end of the week. To keep from completely losing it—and partially inspired by a cheesy movie-night pick by his dad—Harrison plans a send-off à la Ferris Bueller’s Day Off that's worthy of his favorite person. If they won’t be having all the life-expanding experiences they thought they would, Harrison will squeeze them all into their last day together. They end up on a mini road trip, their first Pride, and a rooftop dance party, all while keeping their respective parents, who track them on a family location app, off their trail. Harrison and Linus make a pact to do all the things—big and small—they’ve been too scared to do. But nothing feels scarier than saying goodbye to someone you love.",Young Adult Fiction,417,N/A,0,en
"The Research Quarterly of the American Association for Health, Physical Education, and Recreation",,N/A,1957,N/A,Health education,472,N/A,0,en
The High School Journal,,N/A,1974,N/A,Education,456,N/A,0,en
No Country for Old Gnomes,"Kevin Hearne, Delilah S. Dawson",Del Rey,2019-04-16,"Go big or go gnome. The New York Times bestselling authors of Kill the Farm Boy welcome you to the world of Pell, the irreverent fantasy universe that recalls Monty Python and Terry Pratchett. “A complete delight, as fluffy and fun as The Lego Movie and as heartfelt as Harry Potter and the Sorcerer’s Stone.”—Locus War is coming, and it’s gonna be Pell. On one side stand the gnomes: smol, cheerful, possessing tidy cardigans and no taste for cruelty. On the other side sit the halflings, proudly astride their war alpacas, carrying bags of grenades and hungry for a fight. And pretty much anything else. It takes only one halfling bomb and Offi Numminen’s world is turned upside down—or downside up, really, since he lives in a hole in the ground. His goth cardigans and aggressive melancholy set him apart from the other gnomes, as does his decision to fight back against their halfling oppressors. Suddenly Offi is the leader of a band of lovable misfits and outcasts—from a gryphon who would literally kill for omelets to a young dwarf herbalist who is better with bees than with his cudgel to an assertive and cheerful teen witch with a beard as long as her book of curses—all on a journey to the Toot Towers to confront the dastardly villain intent on tearing Pell asunder. These adventurers never fit in anywhere else, but as they become friends, fight mermaids, and get really angry at this one raccoon, they learn that there’s nothing more heroic than being yourself. In No Country for Old Gnomes, Delilah S. Dawson and Kevin Hearne lovingly tweak the tropes of fantasy and fairy tales. Here you’ll find goofy jokes and whimsical puns, but you’ll also find a diverse, feminist, and lighthearted approach to fantasy that will bring a smile to your face and many fine cheeses to your plate.",Fiction,435,N/A,0,en
Christian Writers' Market Guide 2001,Sally E. Stuart,Shaw,2001-03-20,"""Christian Writers' Market Guide 2001"" is not only the most up-to-date marketing resource for Christian writers, it is the only guide written exclusively for this specialized market. Including more than 1,200 periodicals, books, and specialty markets, this classic reference book provides information on how to contract publishers, enter writing contests, and research Web sites.",Language Arts & Disciplines,640,N/A,0,en
Finishing Touch,Charles R. Swindoll,Thomas Nelson,2008-10,"In his new devotional, Charles Swindoll shares many of the most intimate experiences of his life--and how God used them to teach him some of life's most profound lessons. This devotional shows how daily struggles are the palette God uses to make each of us into His masterpiece.",Christian life,0,N/A,0,en
The Hidden Tools of Comedy,Steve Kaplan,N/A,2013,"A paradigm shift in understanding the mechanics and art of comedy, providing practical tools that help writers translate that understanding into successful, commercial scripts. Kaplan deconstructs secrets and techniques in popular films and TV that work and don't work, and explains what tools were used (or should have been used ).",Comedy,0,N/A,0,en
Seriously Funny,Gerald Nachman,Pantheon,2009-08-26,"The comedians of the 1950s and 1960s were a totally different breed of relevant, revolutionary performer from any that came before or after, comics whose humor did much more than pry guffaws out of audiences. Gerald Nachman presents the stories of the groundbreaking comedy stars of those years, each one a cultural harbinger: • Mort Sahl, of a new political cynicism • Lenny Bruce, of the sexual, drug, and language revolution • Dick Gregory, of racial unrest • Bill Cosby and Godfrey Cambridge, of racial harmony • Phyllis Diller, of housewifely complaint • Mike Nichols & Elaine May and Woody Allen, of self-analytical angst and a rearrangement of male-female relations • Stan Freberg and Bob Newhart, of encroaching, pervasive pop media manipulation and, in the case of Bob Elliott & Ray Goulding, of the banalities of broadcasting • Mel Brooks, of the Yiddishization of American comedy • Sid Caesar, of a new awareness of the satirical possibilities of television • Joan Rivers, of the obsessive craving for celebrity gossip and of a latent bitchy sensibility • Tom Lehrer, of the inane, hypocritical, mawkishly sentimental nature of hallowed American folkways and, in the case of the Smothers Brothers, of overly revered folk songs and folklore • Steve Allen, of the late-night talk show as a force in American comedy • David Frye and Vaughn Meader, of the merger of showbiz and politics and, along with Will Jordan, of stretching the boundaries of mimicry • Shelley Berman, of a generation of obsessively self-confessional humor • Jonathan Winters and Jean Shepherd, of the daring new free-form improvisational comedy and of a sardonically updated view of Midwestern archetypes • Ernie Kovacs, of surreal visual effects and the unbounded vistas of video Taken together, they made up the faculty of a new school of vigorous, socially aware satire, a vibrant group of voices that reigned from approximately 1953 to 1965. Nachman shines a flashlight into the corners of these comedians’ chaotic and often troubled lives, illuminating their genius as well as their demons, damaged souls, and desperate drive. His exhaustive research and intimate interviews reveal characters that are intriguing and all too human, full of rich stories, confessions, regrets, and traumas. Seriously Funny is at once a dazzling cultural history and a joyous celebration of an extraordinary era in American comedy.",Social Science,688,N/A,0,en
The Shakespeare Association Bulletin,Shakespeare Association of America,N/A,1942,"Includes list of members, v. 1, 3-",Electronic journals,230,N/A,0,en
Eleventh International Conference on Antennas and Propagation,,N/A,2001,N/A,Antennas (Electronics),528,N/A,0,en
The Game of Humor,Charles R. Gruner,Routledge,2017-07-05,"Humor, wit, and laughter surround each person. From everyday quips to the carefully contrived comedy of literature, newspapers, and television we experience humor in many forms, yet the impetus for our laughter is far from innocuous. Misfortune, stupidity, and moral or cultural defects, however faintly revealed in others and ourselves, seem to make us laugh. Although discomforting, such negative terms as superiority, aggression, hostility, ridicule, or degradation can be applied to instances of humor. According to scholars, Thomas Hobbes's ""superiority theory"" that humor arises from mischances, infirmities, and indecencies, where there is no wit at all applies to most humor. With the exception of good-natured play, Charles R. Gruner claims that humor is rarely as innocent as it first appears.Gruner's proposed superiority theory of humor is all-encompassing. In The Game of Humor, he expands the scope of Hobbes's theory to include and explore the contest aspect of ""good-natured"" play. As such, the author believes all instances of humor can be examined as games, in terms of competition and keeping score winners and losers. Gruner draws on a broad spectrum of thought-provoking examples. Holocaust jokes, sexual humor, the racialist dialogue of such comic characters as Stepin Fetchit and Archie Bunker, simple puns, and many of the author's own encounters with everyday humor. Gruner challenges the reader to offer a single example of humor that cannot be ""de-humorized"" by its agonistic nature.The Game of Humor makes intriguing and enjoyable reading for people interested in humor and the aspects of human motivation. This book will also be valuable to professionals in communication and information studies, sociologists, literary critics and linguists, and psychologists concerned with the conflicts and tensions of everyday life.",Social Science,204,N/A,0,en
Book Review Index,,N/A,1998,Every 3rd issue is a quarterly cumulation.,Books,1138,N/A,0,en
Cosima Wagner's Diaries: 1878-1883,Cosima Wagner,"New York : Harcourt Brace Jovanovich, 1978-[1980]",1980,N/A,Biography & Autobiography,1224,N/A,0,en
The Bible Illuminated,Museum of the Bible Books,Museum of the Bible Books,2017-11-14,"From a world lit only by fire, some of the most beautiful Bibles were created, illuminated, and enlivened with breathtaking illustrations. Within The Bible Illuminated you will be introduced to kings and queens, monks and nuns, scribes and artists, librarians and historians, as well as modern-day collectors all hoping to preserve history by putting personal touches on their own copies of the most influential book of all time—the Bible. Discover the geographical, theological, and historical contexts of these documents, as well as how illustrations disseminated the Bible among a mostly illiterate population. Be transported across the globe, across thousands of years, and across numerous cultures as you explore the history, narrative, and impact of illustrated manuscripts in The Bible Illuminated. Exquisite reproductions of the finest manuscripts and detailed descriptions combine to create a stunning, authentic, and powerful book that will become a keepsake treasured for generations. Immerse yourself in the Bible in a visually creative way that awakens the imagination and journeys you through history with emotional impact.",Religion,0,N/A,0,en
The Haunted Smile,Lawrence J. Epstein,Public Affairs,2001,"It has been estimated that although Jews comprise only three percent of Americans, over 80% of comedians are Jewish. A specialist in American Jewish life, Epstein (English, Suffolk Community College) argues that Jewish comedy is tinged by bitter encounters with anti-Semitism, a desire to be accepted, and concern for a culture disappearing at the same time it draws on a long tradition of Jewish humor. c. Book News Inc.",Biography & Autobiography,400,1,1,en
First Aid for the USMLE Step 1 2017,"Tao Le, Vikas Bhushan",McGraw Hill Professional,2017-01-06,"THE “BIBLE” FOR USMLE STEP 1 PREP—AND THE ULTIMATE TOOL FOR ORGANIZING YOUR STUDY! This annually updated review delivers a comprehensive collection of high-yield facts and mnemonics that pinpoint exactly what students need to know to pass the exam. Co-authored by medical students who recently took the boards, it provides a complete framework to help students prepare for the most stressful exam of their careers. • 1,200+ high-yield facts based on student reporting from the last exam • Test-taking advice with focus on high-efficiency studying • Updated in all subject areas based on feedback from thousands of students • Extensive faculty review process with nationally known USMLE instructors • 1,000+ color photos and diagrams help you visualize high-yield concepts • Expanded guide to top-rated study resources, including mobile apps • Free real-time updates and corrections at www.firstaidteam.com",Medical,803,N/A,0,en
Git-R-Done,Larry the Cable Guy,Crown,2006-06-06,"Chock-Full of Straight Talk About America. . . And Some Jokes, Too! Larry the Cable Guy on . . . NASCAR: It’s a lotta good old-fashioned fun started by a buncha moonshiners. Just seein’ all the ZZ Top–lookin’ folks drinkin’ beer, havin’ a good time, and not givin’ a darn is awesome. And that’s just the women! Dieting: I once went on the “liquid diet.” I was supposed to drink nothin’ but liquids for a week. But I got so drunk and sick of that Jim Beam and Coke, I’ll never drink it again. Why his catchphrase “git-r-done” is better than other catchphrases: Ya can’t be at a ball game with two outs in the ninth inning and yell to the pitcher “Bounty is the quicker picker-upper!!” It makes no sense. But you could yell “Git-r-done” and everyone would know what you meant. The red state–blue state divide: Is Dr. Seuss runnin’ the government? Larry’s mom on Larry’s book: “There’s really not much I can say here except for I apologize to everyone ahead of time for the crap you are about to read.” —Larry’s mom Also available as an eBook.",Humor,290,N/A,0,en
Stamped (For Kids),"Jason Reynolds, Ibram X. Kendi",Hachette UK,2021-05-11,"The #1 New York Times bestseller! This chapter book edition of the #1 New York Times bestseller by luminaries Ibram X. Kendi and Jason Reynolds is an essential introduction to the history of racism and antiracism in America RACE. Uh-oh. The R-word. But actually talking about race is one of the most important things to learn how to do. Adapted from the groundbreaking bestseller Stamped: Racism, Antiracism, and You, this book takes readers on a journey from present to past and back again. Kids will discover where racist ideas came from, identify how they impact America today, and meet those who have fought racism with antiracism. Along the way, they’ll learn how to identify and stamp out racist thoughts in their own lives. Ibram X. Kendi’s research, Jason Reynolds’s and Sonja Cherry-Paul’s writing, and Rachelle Baker’s art come together in this vital read, enhanced with a glossary, timeline, and more.",Juvenile Nonfiction,148,N/A,0,en
Stamped from the Beginning,Ibram X. Kendi,Bold Type Books,2016-04-12,"The National Book Award winning history of how racist ideas were created, spread, and deeply rooted in American society. Some Americans insist that we're living in a post-racial society. But racist thought is not just alive and well in America -- it is more sophisticated and more insidious than ever. And as award-winning historian Ibram X. Kendi argues, racist ideas have a long and lingering history, one in which nearly every great American thinker is complicit. In this deeply researched and fast-moving narrative, Kendi chronicles the entire story of anti-black racist ideas and their staggering power over the course of American history. He uses the life stories of five major American intellectuals to drive this history: Puritan minister Cotton Mather, Thomas Jefferson, abolitionist William Lloyd Garrison, W.E.B. Du Bois, and legendary activist Angela Davis. As Kendi shows, racist ideas did not arise from ignorance or hatred. They were created to justify and rationalize deeply entrenched discriminatory policies and the nation's racial inequities. In shedding light on this history, Stamped from the Beginning offers us the tools we need to expose racist thinking. In the process, he gives us reason to hope.",History,594,5,2,en
Teaching for Creativity in the Common Core Classroom,"Ronald A. Beghetto, James C. Kaufman, John Baer",Teachers College Press,2015,"Creativity and the Common Core State Standards are both important to today’s teachers. Yet, for many educators, nurturing students’ creativity seems to conflict with ensuring that they learn specific skills and content. In this book, the authors outline ways to adapt existing lessons and mandated curricula to encourage the development of student creativity alongside more traditional academic skills. Based on cutting-edge psychological research on creativity, the text debunks common misconceptions about creativity and describes how learning environments can support both creativity and the Common Core, offers creative lessons and insights for teaching English language arts and mathematics, and includes assessments for creativity and Common Core learning. Featuring numerous classroom examples, this practical resource will empower teachers to think of the Common Core and creativity as encompassing complementary, rather than mutually exclusive, goals. Book Features: Shows how teaching skills mandated by the CCSS and teaching for creativity can reinforce one another. Helps teachers better understand what creativity is, how to develop it, and how to assess it in meaningful ways. Examines the many misconceptions about creativity that prevent teachers from doing their best work. Provides classroom examples, ideas, and lesson plans from successful teachers across disciplines. “This wonderful book makes the important point that teaching to well-designed standards is completely consistent with teaching for creativity. [It] is filled with practical advice for teachers about how to teach to Common Core standards, in both ELA and math, in ways that lead to creative learning outcomes.” —Keith Sawyer, Morgan Distinguished Professor in Educational Innovations, University of North Carolina at Chapel Hill “Beghetto, and Baer make a strong, nuanced case that knowledge for the sake of knowledge may be acceptable for immediate retention, but knowledge in the service of creating new possibilities has long-term consequences that can’t be ignored by educators and society.” —Scott Barry Kaufman, scientific director, The Imagination Institute and researcher, Positive Psychology Center, University of Pennsylvania",Education,145,N/A,0,en
John Baldessari,,N/A,2020,N/A,,0,N/A,0,en
The Jewish Joke,Devorah Baum,Profile Books,2017-10-26,"'This book is funny, clever and, at times, heartbreaking. In other words, Jewish' David Baddiel '[Baum is] intellectually luminous, psychologically penetrating, existentially anxious, and wonderfully funny' Zadie Smith 'Hilarious and thought-provoking' David Schneider The Jewish joke is as old as Abraham, and like the Jews themselves it has wandered over the world, learned countless new languages, worked with a range of different materials, been performed in front of some pretty hostile crowds, but still retained its own distinctive identity. So what is it that animates the Jewish joke? Why are Jews so often thought of as 'funny'? And how old can a joke get? The Jewish Joke is a brilliant - and very funny - riff on Jewish jokes, about what marks them apart from other jokes, why they are important to Jewish identity and how they work. Ranging from self-deprecation to anti-Semitism, politics to sex, it looks at the past of Jewish joking and asks whether the Jewish joke has a future. With jokes from Amy Schumer, Lena Dunham and Jerry Seinfeld, as well as Freud and Marx (Groucho mostly), this is both a compendium and a commentary, light-hearted and deeply insightful.",Humor,99,N/A,0,en
Ohio Children's Book Review,,N/A,1995,N/A,Children,34,N/A,0,en
The Joyful Classroom,Responsive Classroom,"Center for Responsive Schools, Inc.",2016-03-16,"Students learn more—and with more joy—when lessons connect with their lives and interests while challenging them to stretch and grow. In this book, you'll find practical, ready-to-use strategies for creating active and exciting lessons. You'll learn about: Partnering and grouping students for optimum learning Using interactive learning structures such as Maître d' and Swap Meets to support active learning Incorporating acting, drawing, debating, and more into daily lessons while still meeting rigorous learning goals Infusing lessons with choices in what or how to learn to increase students ownership of their learning Incorporating student self-assessment tools to help children monitor and evaluate their own work and identify ways to improve their learning Filled with lesson plans, precise directions for interactive learning structures, planning guides, and more!",Education,210,N/A,0,en
"The People Entertainment Almanac, 1998","People Books, Camille N. Cline","Time, Incorporated",1997-09,"The 1998 edition of this fact-packed, trivia lover's guide to pop culture's greatest hits and hitmakers boasts over forty percent all-new and completely updated material. From the details on the latest celebrity weddings to this year's Emmy, Oscar, and National Book Award winners, this fantastic compendium has it all. 80+ photos.",Biography & Autobiography,614,N/A,0,en
"The Kingdom, the Power and the Glory",,N/A,1933,N/A,Prayers,104,N/A,0,en
Understanding the Child,,N/A,1954,N/A,Child development,444,N/A,0,en
Only Joking,"Jimmy Carr, Lucy Greeves",Penguin,2006-09-21,"Britain’s hottest young comedian presents a seriously funny, up-close look at joking matters—from the social origins of laughter, to the art and craft of humor, to why we can never remember the punch line—featuring over 300 jokes. As the host of the hit game show Distraction (now in its third season on Comedy Central) and one of the premier stand-up acts working today, award-winning comedian Jimmy Carr has won over millions of fans around the world with his trademark rapier wit, laced with ""exquisitely economical and perfectly timed one-liners"" (The Guardian). For this book he teams up with friend and fellow comedy writer Lucy Greeves to take an in-depth look at where humor comes from and how it works, through exploring its purest form: the joke. Only Joking begins with the mechanism of laughter—how it happens and why even infants do it—then delves into the power of the punch line, exploring the basics of all jokes, from the use of shock and surprise to advanced stand-up techniques such as the ""pull-back/reveal."" Carr and Greeves go on to explore taboo humor, jokes that bomb, and the psychology of finding something funny. They look into the long-standing connection between politics and humor, and discuss the survival prospects for contentious jokes in the current political climate. Throughout the book they conjure up a supporting cast of colorful joke enthusiasts, from Sigmund Freud to Lenny Bruce, and discuss their influence on the jokes we tell today. Surveying across national, ethnic, and gender divides, this rollicking analysis of why joking will always be close to the human heart is an irresistible exploration of humor that makes clear why we need a good laugh now more than ever.",Humor,283,5,1,en
The Act of Creation,,N/A,1964,N/A,,0,N/A,0,en
Feature Selection for Segmenation of Medical Images,Eva Baker,N/A,1995,N/A,,432,N/A,0,en
Coping with Stress,C. R. Snyder,"Oxford University Press, USA",2001,This is a companion volume to Coping: The Psychology of What Works. It includes contributions by well-known clinical and health psychologists and covers some of the most provocative topics under study in the area of coping.,Medical,335,N/A,0,en
The Four Humors,Mina Seckin,Catapult,2022-11-08,"This wry and visceral debut novel follows a young Turkish-American woman who, rather than grieving her father's untimely death, seeks treatment for a stubborn headache and grows obsessed with a centuries-old theory of medicine. ""[A] humane and refreshingly astringent novel."" —Lauren LeBlanc, The New York Times Book Review Twenty-year-old Sibel thought she had concrete plans for the summer. She would care for her grandmother in Istanbul, visit her father’s grave, and study for the MCAT. Instead, she finds herself watching Turkish soap operas and self-diagnosing her own possible chronic illness with the four humors theory of ancient medicine. Also on Sibel’s mind: her blond American boyfriend who accompanies her to Turkey; her energetic but distraught younger sister; and her devoted grandmother, who, Sibel comes to learn, carries a harrowing secret. Delving into her family’s history, the narrative weaves through periods of political unrest in Turkey, from military coups to the Gezi Park protests. Told with pathos and humor, Sibel’s search for strange and unusual cures is disrupted as she begins to see how she might heal herself through the care of others, including her own family and its long-fractured relationships.",Fiction,369,N/A,0,en
The Twelve Immutable Laws of Humor,Billy Riggs,N/A,2000,Donated by Tremendous Life Books.,Humor,100,N/A,0,en
From Humors to Medical Science,John Duffy,University of Illinois Press,1993,N/A,History,426,N/A,0,en
The Oratorical Dictionary,John Newland Maffitt,N/A,1835,N/A,English language,318,N/A,0,en
Isn’t that Clever,Steven Gimbel,Routledge,2017-06-26,"Isn’t That Clever provides a new account of the nature of humor – the cleverness account – according to which humor is intentional conspicuous acts of playful cleverness. By defining humor in this way, answers can be found to longstanding questions about humor ethics (Are there jokes that are wrong to tell? Are there jokes that can only be told by certain people?) and humor aesthetics (What makes for a good joke? Is humor subjective?). In addition to humor in general, Isn’t That Clever asks questions about comedy as an art form such as whether there are limits to what can be said in dealing with a heckler and how do we determine whether one comedian has stolen jokes from another.",Philosophy,283,N/A,0,en
Horrific Humor and the Moment of Droll Grimness in Cinema,"John A. Dowell, Cynthia J. Miller",Lexington Books,2017-12-06,"When evil clowns menace the screen, do we scream or laugh? When zombies converge to tear a victim limb from limb, do we cringe and hide our eyes, or shriek “What??! Play that again!!”? What about those instances when these seemingly opposite reactions happen at once? This is the phenomenon known as sLaughter. Horrific Humor and the Moment of Droll Grimness in Cinema: Sidesplitting sLaughter presents the first focused look at the moment in audience reception where screams and laughter collide. John A. Dowell and Cynthia J. Miller bring together twelve essays from an international collection of authors across the disciplines. The volume begins with an examination of the aesthetics and mechanics of the sLaughter moment, then moves closer to look at the impact of its awkward frission of humor and horror on the individual viewer, and finally, broadens its lens to explore sLaughter’s implications for the human condition more generally. The chapters discuss such box office hits such as A Clockwork Orange (1971), Fargo (1996), The Dark Knight (2008), and The Cabin in the Woods (2012), as well as cult classics such as The Toxic Avenger (1984) and Dead Snow (2009). Engaging and thought provoking, Horrific Humor and the Moment of Droll Grimness in Cinema will be of great interest to scholars of both humor and horror, as well as to those working in reception studies and fans of cult cinema.",Social Science,201,N/A,0,en
"Nuevo diccionario portatil, espanol e ingles",Claude-Marie Gattel,N/A,1803,N/A,English language,498,4,6,en
Transgressive Humor of American Women Writers,Sabrina Fuchs Abrams,Springer,2017-11-09,"This collection is the first to focus on the transgressive and transformative power of American female humorists. It explores the work of authors and comediennes such as Carolyn Wells, Lucille Clifton, Mary McCarthy, Lynne Tillman, Constance Rourke, Roz Chast, Amy Schumer and Samantha Bee, and the ways in which their humor challenges gendered norms and assumptions through the use of irony, satire, parody, and wit. The chapters draw from the experiences of women from a variety of racial, class, and gender identities and encompass a variety of genres and comedic forms including poetry, fiction, prose, autobiography, graphic memoir, comedic performance, and new media. Transgressive Humor of American Women Writers will appeal to a general educated readership as well as to those interested in women’s and gender studies, humor studies, urban studies, American literature and cultural studies, and media studies.",Literary Criticism,272,N/A,0,en
"Humour, Obscenity and Aristophanes",James Robson,Gunter Narr Verlag,2006,N/A,Literary Criticism,228,N/A,0,en
Hugh Garner's Best Stories,Hugh Garner,University of Ottawa Press,2015-05-21,"Social justice is at the core of these award-winning stories exploring the Great Depression, the Spanish Civil War, World War II, the Civil Rights movement, feminism, racism, disenfranchisement, and mistreatment.",Fiction,319,N/A,0,en
"A Dictionary of the Portuguese and English Languages, in Two Parts",Antonio Vieyra,N/A,1813,N/A,English language,1452,N/A,0,en
The Humorous Speaker,Oliver Oldham,N/A,1858,N/A,Humorous recitations,422,N/A,0,en
Communication Research Measures II,,Routledge,2009,"Expanding and building on the measures included in the original 1994 volume, Communication Research Measures II: A Sourcebook provides new measures in mass, interpersonal, instructional, and group/organizational communication areas, and highlights work in newer subdisciplines in communication, including intercultural, family, and health. It also includes measures from outside the communication discipline that have been employed in communication research. The measures profiled here are the best of the best from the early 1990s through today. They are models for future scale development as well.",Social Science,526,N/A,0,en
"Entick's New Spelling Dictionary ... Carefully revised, corrected, and improved, by John Robinson",John ENTICK,N/A,1834,N/A,,510,N/A,0,en
"A Dictionary of the Portuguese and English Languages ... A New Edition, Etc.",Antonio Vieyra (Regius Professor of Spanish in the University of Dublin.),N/A,1827,N/A,,696,N/A,0,en
Latvian-English Dictionary,Leonard Zusne,Xlibris Corporation,2008-07-30,"This unabridged work includes a previously distributed DICTIONARY OF LATVIAN PROVERBS, making it unique and more attractive than similar publications. A translating dictionary, like this one, is a practical dictionary that translates words in existing texts. It does not, as a rule, provide descriptions or explanations, nor does it set norms of how words should be spelled. The aim of dictionary users can be either to understand the source language (the language of the headwords) or to translate it into the target language(the language of the translation equivalents). The user’s first language can be either the source language or the target language. This makes for four possible types of interlingual dictionaries (descriptive, prescriptive, or translating). Existing Latvian-English dictionaries indicate that they are intended for users whose first language is Latvian and whose purpose is to translate it into English. This dictionary is intended primarily for users whose first language is English and who wish to understand texts written in Latvian. This, of course, does not preclude Latvian speakers from using it to translate from Latvian into English, i.e., to produce English texts. English-speaking Latvians may, in fact, find it helpful for accurate and natural translation. Other features of this dictionary are: the number of entries(over 106,000), which is more than double that of any other Latvian-English dictionary; the use of American rather than British English; an extensive coverage of technical terms from all fields of science and technology; the comprehensive inclusion of spelling variants; and the inclusion of colloquialisms, common speech words, vulgar terms, slang, barbarisms, selected regionalisms and terms found in folkloric language. The entries of this dictionary were collected from various extant monolingual and bilingual Latvian dictionaries, general and specialized: spelling dictionaries, technical dictionaries, etymological dictionaries, general encyclopedias, periodical literature, and many Latvian speakers. Of the latter, I want to single out the contribution of the late sea captain, Inats Lejnieks. In his time, the captain had commanded full-rigged sailing ships with Latvian crews, and he supplied the Latvian equivalents of the names of sails and principal ropes, spars, and part of the hull. I was fortunate to have captain Lejnieks share his expertise with me as this material was not available anywhere else.",Foreign Language Study,828,N/A,0,en
International Encyclopedia of Ergonomics and Human Factors - 3 Volume Set,"Informa Healthcare, Waldemar Karwowski",CRC Press,2006-03-15,The previous edition of the International Encyclopedia of Ergonomics and Human Factors made history as the first unified source of reliable information drawn from many realms of science and technology and created specifically with ergonomics professionals in mind. It was also a winner of the Best Reference Award 2002 from the Engineering Libraries,Technology & Engineering,3656,1,2,en
Portuguese & English,Antonio Vieyra,N/A,1813,N/A,,732,N/A,0,en
Book Of Women,Carmen Caballero-Navas,Routledge,2014-07-10,"First published in 2005. The first part of this book is an historical study of the Hebrew written production on women's healthcare and of Jewish women's lives and experiences regarding the care of their bodies during the late Middle Ages in the Mediterranean West. The aim is to restore value to feminine knowledge and practices that were significant then and remain so today. The second part presents an edition translated into English with commentary of the Hebrew compilation Sefer Ahavat Nashim, the Book of Women's Love. This was compiled in the late Middle Ages and is preserved in a single manuscript from Catalonia-Provence. Its contents are concerned with magic, sexuality, cosmetics, and gynecology - areas of knowledge essentially, though not exclusively, related to women. The author focuses on the relation between women and health care and examines both women's knowledge and knowledge about women. This pioneering work makes a valuable contribution to the history of Jewish culture and Jewish women during the Middle Ages, and also makes a substantial contribution to the history of medicine.",Social Science,217,N/A,0,en
