Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Frommer's? Eastern Europe,"Ryan James, Hana Mastrini, Mark Baker, Karen Torme Olson, Angela Charlton, Keith Bain, Pippa de Bruyn",John Wiley & Sons,2009-03-17,"Travel to Eastern Europe is booming-international arrivals to Eastern Europe have increased by an average of 3.9 percent each year since 2004 Destinations covered in this guide are Bulgaria, the Czech Republic, Croatia, Hungary, Poland, Romania, Moscow & St. Petersburg, Slovakia, Slovenia,and Kaliningrad According to a May 2006 Euromonitor article, Poland has the most visitors (15 million in 2005), with Hungary close behind The fastest growing destination in Europe is Bulgaria; inbound tourists increased 17 percent between 2004 and 2005 Low cost airlines continue to add more routes to and within Eastern Europe",Travel,739,N/A,0,en
投资分析与组合管理,Frank K. Reilly,中信出版社,2002,本书向您介绍了投资分析与组合管理。,Business enterprises,1284,5,1,en
Architect,,N/A,1906,N/A,Architecture,1706,N/A,0,en
The Antiques Magpie,Marc Allum,Icon Books Ltd,2013-09-05,"From the mythical artefacts of the ancient world to saucy seaside postcards, The Antiques Magpie explores the wonderful world of antiques and collectables. With Antiques Roadshow regular Marc Allum as your guide, go in search of stolen masterpieces, explore the first museums, learn the secrets of the forgers and brush up on your auction technique. Meet the garden gnome insured for £1 million, track down Napoleon's toothbrush, find out how to spot a corpse in a Victorian photograph – and much more. This book is for anyone who's ever been fascinated by what relics of the past tell us about history – and what they are worth today.",Antiques & Collectibles,255,N/A,0,en
Antiques at Home,"Barbara Milo Ohrbach, Martin D'Alton",Clarkson Potter Publishers,1989,"For years, collecting antiques has been Barbara Ohrbach's favorite pastime. Cherchez, the elegant home furnishings shop she owned in New York City, reflected her exquisite taste and impeccable eye. In this very personal book, she gives practical advice about collecting and living with antique objects. As she says, all of these treasures from the past are what ""give a room its personality and style and a house its soul. ""Antiques at Home is filled with more than 300 photographs of beautiful old objects and rooms, and provides a wonderful look at the world of collecting -- from flea markets to elegant stores. Ms. Ohrbach discusses many types of antiques, including ceramics, silver, and textiles. In each chapter, she interviews some of the most respected people in the antiques business and includes tips for what to look for when buying antiques and ideas on how to decorate with them. Each chapter ends with a special section on how to care for and preserve these objects. Ms. Ohrbach shares her enthusiasm in searching for antiques and tells us where to find them in an international source guide that reveals her favorite antiques shops, fairs, markets, unusual museums, and historic homes. Decorative arts societies, reference books, decorating periodicals, and restorers are also listed. Beautiful objects that were used and loved in everyday life in the past have become very special to us today. For everyone who has already discovered the warmth that old things bring to our homes, as well as for newcomers to collecting, this book will be a treasured guide.",Antiques,0,N/A,0,en
"A List of Books and Pamphlets in the National Art Library, South Kensington Museum, Illustrating Gems","National Art Library (Great Britain), Victoria and Albert Museum",N/A,1886,N/A,Gems,42,N/A,0,en
Antiques for the Table,Sheila Chefetz,Studio,1993,"In collaboration with photographer Joshua Greene (Lee Bailey's Country Weekends), journalist Shelia Chefetz presents a unique book that turns the dining experience into a feast for the senses. 250 full-color illustrations.",Antiques & Collectibles,242,N/A,0,en
Ancient Marbles in Great Britain,Adolf Michaelis,N/A,1882,N/A,Collectors and collecting,894,N/A,0,en
Antique Gems and Rings: Text,Charles W. King,N/A,1872,N/A,"Art, Ancient",512,N/A,0,en
The Anatomy of Antiques,Austin P. Kelley,Penguin Putnam,1974,N/A,Antiques & Collectibles,216,N/A,0,en
The Connoisseur,,N/A,1991,N/A,Art,454,N/A,0,en
Things Chinese,Ronald G. Knapp,Tuttle Publishing,2012-07-03,"China's art objects and traditionally manufactured products have long been sought by collectors--from porcelains and silk fabrics to furniture and even the lacquered chopsticks that are a distant relation to ones found in most Chinese restaurants. Things Chinese presents sixty distinctive items that are typical of Chinese culture and together open a special window onto the people, history, and society of the world's largest nation. Many of the objects are collectibles, and each has a story to tell. The objects relate to six major areas of cultural life: the home, the personal, arts & crafts, eating & drinking, entertainment, and religious practice. They include items both familiar and unfamiliar--from snuff bottles and calligraphy scrolls to moon cake molds and Mao memorabilia. Ronald Knapp's evocative text describes the history, cultural significance, and customs relating to each object, while Michael Freeman's superb photographs illustrate them. Together, text and photographs offer a unique look at the material culture of China and the aesthetics that inform it.",Antiques & Collectibles,644,N/A,0,en
Americans Traveling Abroad,Gladson I. Nwanna,"FRONTLINE PUBLISHERS, INC.",2004,"Nwanna provides comprehensive information on travel to more than 170 countries, and addresses diverse concerns regarding personal safety, finances, illness, birth and marriage, and more.",Social Science,732,N/A,0,en
Hobbies,,N/A,1980,N/A,Collectors and collecting,788,N/A,0,en
New York Supreme Court Appellate Division First Department,,N/A,N/A,N/A,,1188,N/A,0,en
The Socialist Register,"Ralph Miliband, John Saville",N/A,1974,N/A,Communism,1022,N/A,0,en
Unitt's Book of Marks on Antiques & Collectibles,Peter Sutton-Smith,"Markham, Ont. : Fitzhenry and Whiteside",2008,"The Book of Marks: The Canadian Collectors Guide to Antique Manufacture's, Marks, Monographs, Labels, Seals and Other Craftsmen Insignia Hold old is it? Where was it made? Who made it? Previously issued as Unitt's Book of Marks, this quintessential guide manufacturer's marks and other insignia is the perfect identification guide to Canadian, American and European antiques. Included are marks, monographs, labels, seals and more on antique glass, ceramics, pottery, silver, silverplate and dolls. This new enlarged and updated version has been dramatically expanded to include a wide range of new marks with full identification details. It includes Canadian marks from various provinces providing date of manufacturer. Clear and concise mark replicas provide for quick and accurate identification to your family heirlooms, recent purchase, or prized antique. Fakes and forgeries are discussed, as are the basic rules of authenticating the value and age of both antiques and collectables. Fully indexed for easy reference, the book's bibliography invites the reader to further explore the collector's world.",Glassware,0,N/A,0,en
