Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Subject-index of the Books in the Author Catalogues for the Years 1869-1895,Public Library of New South Wales. Reference Dept,N/A,1903,N/A,Australia,920,N/A,0,en
Science and Art of Mining,,N/A,1923,N/A,,436,N/A,0,en
When You Find My Body,D. Dauphinee,Down East Books,2019-06-01,"When Geraldine “Gerry” Largay (AT trail name, Inchworm) first went missing on the Appalachian Trail in remote western Maine in 2013, the people of Maine were wrought with concern. When she was not found, the family, the wardens, and the Navy personnel who searched for her were devastated. The Maine Warden Service continued to follow leads for more than a year. They never completely gave up the search. Two years after her disappearance, her bones and scattered possessions were found by chance by two surveyors. She was on the U.S. Navy’s SERE (Survival, Evasion, Resistance, and Escape) School land, about 2,100 feet from the Appalachian Trail. This book tells the story of events preceding Geraldine Largay’s vanishing in July 2013, while hiking the Appalachian Trail in Maine, what caused her to go astray, and the massive search and rescue operation that followed. Her disappearance sparked the largest lost-person search in Maine history, which culminated in her being presumed dead. She was never again seen alive. The author was one of the hundreds of volunteers who searched for her. Gerry’s story is one of heartbreak, most assuredly, but is also one of perseverance, determination, and faith. For her family and the searchers, especially the Maine Warden Service, it is also a story of grave sorrow. Marrying the joys and hardship of life in the outdoors, as well as exploring the search & rescue community, When You Find My Body examines dying with grace and dignity. There are lessons in the story, both large and small. Lessons that may well save lives in the future.",Biography & Autobiography,209,N/A,0,en
A New Pronouncing Dictionary of the Spanish and English Languages,,N/A,1902,N/A,English language,844,N/A,0,en
The Ducks ...,,N/A,1928,N/A,,230,N/A,0,en
"Social Security, a Guide for Representative Payees",,N/A,1996,N/A,Social security,16,N/A,0,en
Thieme-Preusser,Friedrich Wilhelm Thieme,N/A,1903,N/A,English language,908,N/A,0,en
Fit and Well,Thomas Davin Fahey,N/A,2013-02,N/A,Health,428,N/A,0,en
Swimming and Diving; 0,David Alvin 1890-1985 Armbruster,Hassell Street Press,2021-09-09,"This work has been selected by scholars as being culturally important and is part of the knowledge base of civilization as we know it. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. To ensure a quality reading experience, this work has been proofread and republished using a format that seamlessly blends the original graphical elements with text in an easy-to-read typeface. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",,360,N/A,0,en
The Hate U Give,Angie Thomas,N/A,2018-08,"Read the book that inspired the movie! Sixteen-year-old Starr lives in two worlds: the poor neighbourhood where she was born and raised and her posh high school in the suburbs. The uneasy balance between them is shattered when Starr is the only witness to the fatal shooting of her unarmed best friend, Khalil, by a police officer. Now what Starr says could destroy her community. It could also get her killed. Inspired by the Black Lives Matter movement, this is a powerful and gripping novel about one girl's struggle for justice.",Police shootings,437,5,1,en
Thieme-Preusser Dictionary of the English and German Languages,Friedrich Wilhelm Thieme,N/A,1903,N/A,English language,1626,N/A,0,en
Self Care,Leigh Stein,Penguin,2020-06-30,"""Highbrow, brilliant."" --The Approval Matrix, New York magazine One of Cosmopolitan's 12 Books You'll Be Dying to Read This Summer A Publishers Weekly Best Book of Summer 2020 A Vulture Best Book of Summer 2020 One of Refinery29's 25 Books You'll Want to Read This Summer An Esquire Must-Read Book of Summer 2020 A Book Riot Best Book of 2020 *so far The female cofounders of a wellness start-up struggle to find balance between being good people and doing good business, while trying to stay BFFs. Maren Gelb is on a company-imposed digital detox. She tweeted something terrible about the President's daughter, and as the COO of Richual, “the most inclusive online community platform for women to cultivate the practice of self-care and change the world by changing ourselves,” it's a PR nightmare. Not only is CEO Devin Avery counting on Maren to be fully present for their next round of funding, but indispensable employee Khadijah Walker has been keeping a secret that will reveal just how feminist Richual’s values actually are, and former Bachelorette contestant and Richual board member Evan Wiley is about to be embroiled in a sexual misconduct scandal that could destroy the company forever. Have you ever scrolled through Instagram and seen countless influencers who seem like experts at caring for themselves—from their yoga crop tops to their well-lit clean meals to their serumed skin and erudite-but-color-coded reading stack? Self Care delves into the lives and psyches of people working in the wellness industry and exposes the world behind the filter.",Fiction,258,N/A,0,en
Jacobs' Band Monthly,,N/A,1927,N/A,Band music,852,N/A,0,en
"Appendices, by Alexander Macmoran and S. G. Lushington",William Golden Lumley,N/A,1908,N/A,Public health,1446,N/A,0,en
"Lockers, clothing, (steel).",United States. General Services Administration,N/A,1975,N/A,Government property,2,N/A,0,en
Our Common Ground,John D. Leshy,Yale University Press,2022-03-01,"The little-known story of how the U.S. government came to hold nearly one-third of the nation's land and manage it primarily for recreation, education, and conservation ""A much-needed chronicle of how the American people decided--wisely and democratically--that nearly a third of the nation's land surface should remain in our collective ownership and be managed for our common good.""--Dayton Duncan, author of The National Parks: America's Best Idea America's public lands include more than 600 million acres of forests, plains, mountains, wetlands, deserts, and shorelines. In this book, John Leshy, a leading expert in public lands policy, discusses the key political decisions that led to this, beginning at the very founding of the nation. He traces the emergence of a bipartisan political consensus in favor of the national government holding these vast land areas primarily for recreation, education, and conservation of biodiversity and cultural resources. That consensus remains strong and continues to shape American identity. Such a success story is a bright spot in an era of cynicism about government. This book is essential reading for anyone who cares about public lands, and it is particularly timely as the world grapples with the challenges of climate change and biodiversity loss.",History,736,N/A,0,en
The City Record,New York (N.Y.),N/A,1898,N/A,New York (N.Y,1016,N/A,0,en
"Muret-Sanders Enzyklopädisches Englisch-deutsches und Deutsch-englisches Wörterbuch: Deutsch-englisch, von H. Baumann, durch einen Nachtrag bis auf die heutige Zeit ergänzt von E. Klatt",Eduard Muret,N/A,1910,N/A,English language,1270,N/A,0,en
Fodor's Arizona & the Grand Canyon,Fodor's Travel Guides,Fodor's Travel,2015-11-10,"Written by locals, Fodor's travel guides have been offering expert advice for all tastes and budgets for 80 years. Travelers continue to flock to Arizona year-round to explore the outdoors and relax at world-class spa resorts. In full-color throughout, Fodor's Arizona and the Grand Canyon helps travelers take advantage of the state's myriad pleasures, including outstanding museums and galleries, Navajo and Hopi cultural experiences, top-notch golf, three national parks, and excellent Mexican food and tequila. This travel guide includes: · Dozens of full-color maps · Hundreds of hotel and restaurant recommendations, with Fodor's Choice designating our top picks · Multiple itineraries to explore the top attractions and what’s off the beaten path · Major sights such as The Grand Canyon, The Petrified Forest and the Painted Desert, Sedona, Scottsdale, The Heard Museum, Monument Valley, and Desert Botanical Garden · Coverage of Phoenix, Scottsdale, and Tempe; Grand Canyon National Park; Flagstaff; North-Central Arizona; Northeast Arizona; Eastern Arizona; Tucson; Southern Arizona; Northwest Arizona and Southeast Nevada",Travel,985,N/A,0,en
The American Contractor,,N/A,1917,N/A,,1186,N/A,0,en
"Careers in Sport, Fitness, and Exercise",American Kinesiology Association,Human Kinetics,2011-07-12,"Careers in Sport, Fitness, and Exercise is your guide to landing your dream job in one of today’s most exciting, popular, and fastest-growing industries! Produced by the American Kinesiology Association, this hands-on guide includes detailed job descriptions, information on working conditions, salary ranges, responsibilities, key skills, and required certifications for 36 careers in sport and fitness: • Aquatic therapist • Athletic trainer (college or university sport team) • Athletic trainer (high school sport team) • Athletic trainer (as physician extender) • Athletic trainer (clinical) • Personal trainer • Group exercise instructor • Strength and conditioning coach • Fitness center owner or manager • Fitness leader in gerontology settings • Health promotion specialist • Fitness specialist • Physical education teacher • Sport instructor • Coach • Sport official • Sport psychologist • Sport administrator • Sport marketer • Media and public relations specialist • Professional scout • Sport event manager • Sport journalist • Sport facility operations manager • Clinical exercise physiologist • Certified clinical exercise specialist • Sport dietitian • Sports medicine clinic director • Physical therapist • Occupational therapist • Medical and osteopathic physicians • Chiropractor • Physician assistant • Kinesiology professor • Kinesiology researcher • Kinesiology department administrator If you are ready to pursue a job in the sport, fitness, or exercise industry, Careers in Sport, Fitness, and Exercise is one resource you can’t be without.",Education,214,N/A,0,en
HIV Interventions,Marsha Rosengarten,University of Washington Press,2010-05-01,"Winner of the Sociology of Health and Illness Book Prize HIV has changed in the presence of recent biomedical technologies. In particular, the development of anti-retroviral therapies (ARVs) for the treatment of HIV was a significant landmark in the history of the disease. Treatment with ARV drug regimens, which began in 1996, has enabled many thousands to live with the human immunodeficiency virus without progressing to AIDS. Yet ARVs have also been fraught with problems of regimen compliance, viral resistance, and iatrogenic disease. Besides intensifying the technological and ethical complexities of medicine, the drugs have also affected conceptions of risk and risk practices, in turn presenting new challenges for prevention. In order to devise safer, more effective forms of treatment, prevention, and possibly cure, Marsha Rosengarten asserts, it is essential to understand the relationship between HIV, medical technologies, and ideas about the body. HIV is an entity that constitutes and is constituted by complex material and informational environments. Recognition of this two-way traffic between the medical science of HIV and the expression of HIV in individuals and societies provides a novel basis for devising new or supplementary modes of thinking about and intervening in the epidemic. Through such diverse materials as drug advertisements, pill formulations, scientific articles, clinical trials, diagnostic test results, and viral imaging as well as interviews with those living and working with HIV, Rosengarten provides numerous demonstrations of how the entities comprising the HIV epidemic - bodies, viral resistance, diagnostic results, safe sex - are forged through dynamic relations. These various phenomena challenge existing prevention models and raise social and ethical concerns about the impact of additional technologies such as HIV pre- and post-exposure prophylaxis and the promise of vaccines and microbicides. HIV Interventions is relevant to those engaged in questions of the social and ethical dimensions of biomedicine, biotechnology, and genomics. Further, the specific focus of the project offers HIV practitioners - in the sciences and social sciences, in clinical research, clinical practice, social research, policy development and prevention education - new perspectives and analytic tools for intercepting a virus that continues to endure and, most critically, to change in the course of doing so.",Medical,160,N/A,0,en
Headwaters Park,Geoff Paddock,Arcadia Publishing,2002,"The history of Fort Wayne is deeply rooted in its connection to the three rivers that converge at its center: the Maumee, St. Mary's, and St. Joseph Rivers. This abundance of waterways provided great access and trading opportunities for the Fort Wayne area. However, their meeting place, the point at which the St. Mary's and the St. Joseph join to form the headwaters of the Maumee, served as a frequent flood plain and constantly evolving landscape. While humans declined to set up permanent settlements on the Fort Wayne ""thumb,"" it hosted many important events. From the flood of 1790 to the circus grounds of the 1850s, to the first night baseball game of 1883 to a depression area shantytown of the 1930s, the rich legacy of the Headwaters is a vital part of the fabric of Fort Wayne's history. Today, through the efforts of the Fort Wayne community and the Headwaters Flood Control and Park project, the area has been transformed into one of the most forward thinking city park projects in the country, providing a home for many area festivals and a beautiful addition to the downtown landscape of Fort Wayne.",History,134,N/A,0,en
Small Teaching Online,"Flower Darby, James M. Lang",John Wiley & Sons,2019-05-15,"Find out how to apply learning science in online classes The concept of small teaching is simple: small and strategic changes have enormous power to improve student learning. Instructors face unique and specific challenges when teaching an online course. This book offers small teaching strategies that will positively impact the online classroom. This book outlines practical and feasible applications of theoretical principles to help your online students learn. It includes current best practices around educational technologies, strategies to build community and collaboration, and minor changes you can make in your online teaching practice, small but impactful adjustments that result in significant learning gains. Explains how you can support your online students Helps your students find success in this non-traditional learning environment Covers online and blended learning Addresses specific challenges that online instructors face in higher education Small Teaching Online presents research-based teaching techniques from an online instructional design expert and the bestselling author of Small Teaching.",Education,290,N/A,0,en
Introduction to Occupational Therapy,"Susan M. Hussey, Barbara Sabonis-Chafee, Jane Clifford O'Brien",Mosby,2007,"Providing an overview of the profession and the practice of occupational therapy, this new edition offers updated information on adult, geriatric, pediatric, and mental health practice. New review questions are included in each chapter along with additional case studies and student activities added throughout.",Medical,0,N/A,0,en
Foundations of Tourism,Norma Polovitz Nickerson,N/A,1996,"For introductory courses in Tourism, Hospitality Management, Travel, or Recreation in two and four year and proprietary schools. Unusually comprehensive in scope and depth, this introduction to tourism provides balanced coverage of the WHOLE range of components within the tourism industry. It explores all aspects of both the private and public businesses related to tourism e.g., theories, planning, environmental concerns, operations, and the interrelationships among the many tourism businesses.",Business & Economics,360,N/A,0,en
Classification,Library of Congress. Office for Subject Cataloging Policy,N/A,1989,N/A,Classification,556,N/A,0,en
Great Salt Lake Biology,"Bonnie K. Baxter, Jaimi K. Butler",Springer Nature,2020-07-03,"Great Salt Lake is an enormous terminal lake in the western United States. It is a highly productive ecosystem, which has global significance for millions of migrating birds who rely on this critical feeding station on their journey through the American west. For the human population in the adjacent metropolitan area, this body of water provides a significant economic resource as industries, such as brine shrimp harvesting and mineral extraction, generate jobs and income for the state of Utah. In addition, the lake provides the local population with ecosystem services, especially the creation of mountain snowpack that generates water supply, and the prevention of dust that may impair air quality. As a result of climate change and water diversions for consumptive uses, terminal lakes are shrinking worldwide, and this edited volume is written in this urgent context. This is the first book ever centered on Great Salt Lake biology. Current and novel data presented here paint a comprehensive picture, building on our past understanding and adding complexity. Together, the authors explore this saline lake from the microbial diversity to the invertebrates and the birds who eat them, along a dynamic salinity gradient with unique geochemistry. Some unusual perspectives are included, including the impact of tar seeps on the lake biology and why Great Salt Lake may help us search for life on Mars. Also, we consider the role of human perceptions and our effect on the biology of the lake. The editors made an effort to involve a diversity of experts on the Great Salt Lake system, but also to include unheard voices such as scientists at state agencies or non-profit advocacy organizations. This book is a timely discussion of a terminal lake that is significant, unique, and threatened.",Science,529,N/A,0,en
The Long Devotion,"Emily Pérez, Nancy Reddy",University of Georgia Press,2022-04-01,"The Long Devotion is a collection of poems, essays, and writing prompts that celebrates motherhood and creates a space, as poet Molly Spencer has written, to “tell an unlovely truth about family life and not have to take it back.” The poets in this book represent and describe a wide range of experiences. They write about encountering the world anew through their children; intersections of parenting and race; single parenting; adoptive, foster, and step-parenting; life with chronic illness, mental illness, and disability; and the choice to remain childless. The book is divided into four parts. “Difficulty, Ambivalence, and Joy” considers the wonder and challenges of parenting—including infertility, pregnancy, miscarriage, and life with children—and trying to write in the midst of those demands. “The Body and the Brain” explores the cerebral and bodily labor of caregiving and writing. “In the World” brings parents and their children into contact with the natural and political landscape. Finally, “Transitions” looks at how parenting and writing change as children grow up. Poems range from linear narratives and imagistic lyric to poetry comics, speculative futures, and experimental forms. Essays and poems suggest ways to write through the disruptions and chaos of family life. Prompts invite readers to use the work in this book as a starting point for their own poetry. As candid accounts of motherhood become more prevalent across literary, pop culture, and digital spaces, the way we talk about writing and mothering is changing. Poets have long challenged traditional motherhood narratives. This book brings together a new generation of exciting and provocative voices for the first time.",Literary Collections,248,N/A,0,en
Colleges That Change Lives,Loren Pope,Penguin,2006-07-25,"Prospective college students and their parents have been relying on Loren Pope's expertise since 1995, when he published the first edition of this indispensable guide. This new edition profiles 41 colleges—all of which outdo the Ivies and research universities in producing performers, not only among A students but also among those who get Bs and Cs. Contents include: Evaluations of each school's program and ""personality"" Candid assessments by students, professors, and deans Information on the progress of graduates This new edition not only revisits schools listed in previous volumes to give readers a comprehensive assessment, it also addresses such issues as homeschooling, learning disabilities, and single-sex education.",Study Aids,404,N/A,0,en
The Nazis Knew My Name,"Magda Hellinger, Maya Lee",Simon and Schuster,2022-03-15,"The “thought-provoking…must-read” (Ariana Neumann, author of When Time Stopped) memoir by a Holocaust survivor who saved an untold number of lives at Auschwitz through everyday acts of courage and kindness—in the vein of A Bookshop in Berlin and The Nazi Officer’s Wife. In March 1942, twenty-five-year-old kindergarten teacher Magda Hellinger and nearly a thousand other young women were deported as some of the first Jews to be sent to the Auschwitz concentration camp. The SS soon discovered that by putting prisoners in charge of the day-to-day accommodation blocks, they could deflect attention away from themselves. Magda was one such prisoner selected for leadership and put in charge of hundreds of women in the notorious Experimental Block 10. She found herself constantly walking a dangerously fine line: saving lives while avoiding suspicion by the SS and risking execution. Through her inner strength and shrewd survival instincts, she was able to rise above the horror and cruelty of the camps and build pivotal relationships with the women under her watch, and even some of Auschwitz’s most notorious Nazi senior officers. Based on Magda’s personal account and completed by her daughter’s extensive research, this is “an unputdownable account of resilience and the power of compassion” (Booklist) in the face of indescribable evil.",Biography & Autobiography,320,N/A,0,en
Free the Beaches,Andrew W. Kahrl,Yale University Press,2018-01-01,"The story of our separate and unequal America in the making, and one man's fight against it During the long, hot summers of the late 1960s and 1970s, one man began a campaign to open some of America's most exclusive beaches to minorities and the urban poor. That man was anti-poverty activist and one‑time presidential candidate Ned Coll of Connecticut, a state that permitted public access to a mere seven miles of its 253‑mile shoreline. Nearly all of the state's coast was held privately, for the most part by white, wealthy residents. This book is the first to tell the story of the controversial protester who gathered a band of determined African American mothers and children and challenged the racist, exclusionary tactics of homeowners in a state synonymous with liberalism. Coll's legacy of remarkable successes--and failures--illuminates how our nation's fragile coasts have not only become more exclusive in subsequent decades but also have suffered greater environmental destruction and erosion as a result of that private ownership.",History,373,N/A,0,en
Worthy to Win,Joey T. Johnson,CreateSpace,2013-12-06,"Worthy to Win - Emerging from fear and self-doubt, When you know the potential is there. Worthy to Win is a 8-step mental performance process that establishes a mindset for success. The process helps people overcome the fears and doubts that inevitably lead to self-sabotage. Using a competitive sports metaphor, Worthy to Win takes the reader on a quest to understand the secrets to unlocking an individuals potential through getting to know themselves at a core level.",Sports & Recreation,244,N/A,0,en
Theology of Play,"Jürgen Moltmann, Robert E. Neale, Sam Keen, David LeRoy Miller",HarperCollins Publishers,1972,N/A,Political Science,136,N/A,0,en
How Humans Learn,Joshua Eyler,Teaching and Learning in Highe,2018,"Even on good days, teaching is a challenging profession. One way to make the job of college instructors easier, however, is to know more about the ways students learn. How Humans Learn aims to do just that by peering behind the curtain and surveying research in fields as diverse as developmental psychology, anthropology, and cognitive neuroscience for insight into the science behind learning. The result is a story that ranges from investigations of the evolutionary record to studies of infants discovering the world for the first time, and from a look into how our brains respond to fear to a reckoning with the importance of gestures and language. Joshua R. Eyler identifies five broad themes running through recent scientific inquiry--curiosity, sociality, emotion, authenticity, and failure--devoting a chapter to each and providing practical takeaways for busy teachers. He also interviews and observes college instructors across the country, placing theoretical insight in dialogue with classroom experience.",Education,0,N/A,0,en
Preventing Students from Dropping Out,Alexander W. Astin,N/A,1975,N/A,Dropouts,204,N/A,0,en
Connected Teaching,Harriet L. Schwartz,Taylor & Francis,2023-07-03,"At a time when many aspects of the faculty role are in question, Harriet Schwartz, the author of Connected Teaching, argues that the role of teachers is as important as ever and is evolving profoundly. She believes the relationships faculty have with individual students and with classes and cohorts are the essential driver of teaching and learning.This book explores teaching as a relational practice – a practice wherein connection and disconnection with students, power, identity, and emotion shape the teaching and learning endeavor. The author describes moments of energetic deep learning and what makes these powerful moments happen. She calls on readers to be open to and seek relationship, understand their own socio-cultural identity (and how this shapes internal experience and the ways in which they are met in the world), and vigilantly explore and recognize emotion in the teaching endeavor. Connected Teaching is informed and inspired by Relational Cultural Theory (RCT). The premise of RCT is that the experience of engaging in growth-fostering interactions and relationships is essential to human development. RCT’s founding scholars believed the theory would be relevant in many different settings, but this is the first book to apply them to teaching and learning in higher education. In this book, the author shows that RCT has much to offer those devoted to student learning and development, providing a foundation from which to understand the transformative potential of teaching as a relational practice.",Education,177,N/A,0,en
Concepts of Fitness and Wellness,Charles B. Corbin,McGraw-Hill Companies,2004,"Finding an approach to fitness and wellness that's right for you is the first step in building a healthy lifestyle. This new edition of Concepts of Fitness and Wellness will help you develop self-management skills to use in taking charge of your health. All the information you need to know-about exercise, nutrition, cardiovascular fitness, stress, and more-is organized around brief concepts that highlight what's most important. The lab activities, a key part of your learning experience, make it easy to apply these concepts to your daily life.",Exercise,0,N/A,0,en
The Yosemite,John Muir,Binker North,1912,"In the classic nature work, The Yosemite, the great American naturalist, John Muir, describes the Yosemite valley's geography and the myriad types of trees, flowers, birds, and other animals that can be found there. The Yosemite is among the finest examples of John Muir nature writings.The Yosemite is a classic nature/outdoor adventure text and a fine example of John Muir nature writings. In this volume, Muir describes the Yosemite valley's geography and the various types of trees, flowers and animals that can be found there. John Muir (April 21, 1838 - December 24, 1914) was a Scottish-American naturalist, author, environmental philosopher and early advocate of preservation of wilderness in the United States. His letters, essays, and books telling of his adventures in nature, especially in the Sierra Nevada mountains of California, have been read by millions. His activism helped to preserve the Yosemite Valley, Sequoia National Park and other wilderness areas. The Sierra Club, which he founded, is a prominent American conservation organization. The 211-mile (340 km) John Muir Trail, a hiking trail in the Sierra Nevada, was named in his honor.[2] Other such places include Muir Woods National Monument, Muir Beach, John Muir College, Mount Muir, Camp Muir and Muir Glacier. In Scotland, the John Muir Way, a 130 mile long distance route, was named in honor of him. In his later life, Muir devoted most of his time to the preservation of the Western forests. He petitioned the U.S. Congress for the National Park bill that was passed in 1890, establishing Yosemite National Park. The spiritual quality and enthusiasm toward nature expressed in his writings inspired readers, including presidents and congressmen, to take action to help preserve large nature areas. He is today referred to as the ""Father of the National Parks"" and the National Park Service has produced a short documentary about his life. Muir has been considered 'an inspiration to both Scots and Americans'. Muir's biographer, Steven J. Holmes, believes that Muir has become ""one of the patron saints of twentieth-century American environmental activity,"" both political and recreational. As a result, his writings are commonly discussed in books and journals, and he is often quoted by nature photographers such as Ansel Adams. ""Muir has profoundly shaped the very categories through which Americans understand and envision their relationships with the natural world,"" writes Holmes. Muir was noted for being an ecological thinker, political spokesman, and religious prophet, whose writings became a personal guide into nature for countless individuals, making his name ""almost ubiquitous"" in the modern environmental consciousness. According to author William Anderson, Muir exemplified ""the archetype of our oneness with the earth"", [ while biographer Donald Worster says he believed his mission was ""...saving the American soul from total surrender to materialism."" 403 On April 21, 2013, the first ever John Muir Day was celebrated in Scotland, which marked the 175th anniversary of his birth, paying homage to the conservationist. Muir was born in the small house at left. His father bought the adjacent building in 1842, and made it the family home.",Biography & Autobiography,336,N/A,0,en
Readings in Environmental Psychology,Daniel Stokols,N/A,1974,N/A,Psychology,312,N/A,0,en
Hidden Mercy,Michael J. O'Loughlin,Broadleaf Books ,2021-11-30,"The 1980s and 1990s, the height of the AIDS crisis in the United States, was decades ago now, and many of the stories from this time remain hidden: A Catholic nun from a small Midwestern town packs up her life to move to New York City, where she throws herself into a community under assault from HIV and AIDS. A young priest sees himself in the many gay men dying from AIDS and grapples with how best to respond, eventually coming out as gay and putting his own career on the line. A gay Catholic with HIV loses his partner to AIDS and then flees the church, focusing his energy on his own health rather than fight an institution seemingly rejecting him. Set against the backdrop of the HIV and AIDS epidemic of the late twentieth century and the Catholic Church's crackdown on gay and lesbian activists, journalist Michael O'Loughlin searches out the untold stories of those who didn't look away, who at great personal cost chose compassion--even as he seeks insight for LGBTQ people of faith struggling to find a home in religious communities today. This is one journalist's--gay and Catholic himself--compelling picture of those quiet heroes who responded to human suffering when so much of society--and so much of the church--told them to look away. These pure acts of compassion and mercy offer us hope and inspiration as we continue to confront existential questions about what it means to be Americans, Christians, and human beings responding to those most in need.",Social Science,296,N/A,0,en
Introduction to Proof in Abstract Mathematics,Andrew Wohlgemuth,Courier Corporation,2011-02-17,"Originally published: Philadelphia: Saunders College Pub., c1990.",Mathematics,385,N/A,0,en
Delia's Happy Christmas,Delia Smith,Ebury Press,2009,"This cookbook will help you plan your Christmas festivities to the very last culinary detail, acting as an invaluable Christmas organiser from reminding you to make your Christmas pudding and chutneys in November to giving you a crucial countdown for the last 36 hours.",Christmas cooking,0,N/A,0,en
What's Gaby Cooking: Eat What You Want,Gaby Dalkin,Abrams,2020-04-28,"Finally! A cookbook for people who have had enough with rules and restrictions and are ready for delicious food that makes them feel good. In her follow-up to her breakout success What’s Gaby Cooking, Gaby Dalkin reveals the secret to a happy life: balance. Eat What You Want reflects how Gaby eats in real life, and for her, balancing moderation and indulgence is everything. No deprivation, no “bad foods” list. The only rule? Enjoy your food. Whether you are looking for lighter dishes filled with tons of fresh fruits and veggies (like a Cauliflower Shawarma Bowl or lemony Tahini Broccolini), or soul-soothing dishes like (Ham and Cheese Croissant Bread or Strawberry Crispy Cobblers), Gaby has you covered. All told, Eat What You Want is an invitation/permission slip/pep rally for you to let go of all the noise around what you choose to eat. Choose joy! Choose fun! Choose no apologies or excuses. But most of all, choose whatever makes you happy.",Cooking,434,N/A,0,en
National Urban Recreation Study,,N/A,1978,N/A,Cities and towns,56,N/A,0,en
Refugees and Higher Education,"Lisa Unangst, Hakan Ergin, Araz Khajarian, Tessa DeLaquil, Hans de Wit",BRILL,2020-07-13,"Refugees and Higher Education provides a cross-disciplinary lens on one American university’s approach to studying the policies, practices, and experiences associated with the higher education of refugee background students. The focus is not only on refugee education as an issue of access and equity, but also on this phenomenon as seen through the lens of internationalization. What competencies are called for among university faculty and staff welcoming refugee-background students to their institutional contexts? How might “distance learning” be considered anew? These challenges and opportunities for institutional growth will be closely considered by this group of authors from educational leadership, social work, curriculum development, and higher education itself. They address key world regions, and sub-topics ranging from online education in refugee camps to the Brazilian and Colombian responses to the emerging crisis in Venezuela. Scholars researching refugee education cross-nationally often find that refugee education literature is parsed by disciplinary field. This book, in contrast, offers a comprehensive, multi-disciplinary overview of refugee education issues around the world. These perspectives also provide key insights for faculty and staff at higher education institutions that currently enroll asylees or refugees, as well as those that may do so in the future.",Education,321,5,1,en
Mutiny on the Rising Sun,Jared Ross Hardesty,NYU Press,2021-10-19,"A little-known story of mutiny and murder illustrating the centrality of smuggling and slavery in early American society On the night of June 1, 1743, terror struck the schooner Rising Sun. After completing a routine smuggling voyage where the crew sold enslaved Africans in exchange for chocolate, sugar, and coffee in the Dutch colony of Suriname, the ship traveled eastward along the South American coast. Believing there was an opportunity to steal the lucrative cargo and make a new life for themselves, three sailors snuck below deck, murdered four people, and seized control of the vessel. Mutiny on the Rising Sun recounts the origins, events, and eventual fate of the Rising Sun’s final smuggling voyage in vivid detail. Starting from that horrible night in June 1743, it narrates a deeply human history of smuggling, providing an incredible story of those caught in the webs spun by illicit commerce. The case generated a rich documentary record that illuminates an international chocolate smuggling ring, the lives of the crew and mutineers, and the harrowing experience of the enslaved people trafficked by the Rising Sun. Smuggling stood at the center of the lives of everyone involved with the business of the schooner. Larger forces, such as imperial trade restrictions, created the conditions for smuggling, but individual actors, often driven by raw ambition and with little regard for the consequences of their actions, designed, refined, and perpetuated this illicit commerce. At once startling and captivating, Mutiny on the Rising Sun shows how illegal trade created demand for exotic products like chocolate, and how slavery and smuggling were integral to the development of American capitalism.",History,278,N/A,0,en
All Aboard the Polar Express,,Houghton Mifflin Harcourt,2004,The Polar Express train visits the North Pole and passengers find out what the first gift of the season is going to be from Santa Claus.,Education,28,N/A,0,en
Beyond Stewardship,"David P. Warners, Matthew Kuperus Heun",N/A,2019-06,"Beyond Stewardship is intended to equip Christians to live better in this world by helping us all think more intentionally about the relationship we have with the nonhuman creation in which we are necessarily and thoroughly embedded. It responds to these questions: ""What if God didn't place humans on earth to be stewards of creation, but something else?"" and ""if not stewards, then what?"" The chapters in Beyond Stewardship are written by scholars from diverse disciplines who share a deep passion for a flourishing creation. Each chapter begins with a compelling story that draws the reader into new ways of thinking. Each author then looks beyond stewardship from the context of her or his own discipline and experiences. Some reimagine creation care by expanding on the traditional notion of stewardship. Others set aside the stewardship model and offer alternative ways to understand our presence within the broader creation. The chapters mark out ways to live better in the places we inhabit as individuals, communities, and institutions. Collectively, the essays in Beyond Stewardship offer an expanded and enlivened understanding of the place of humans in the context of God's creation.",,252,N/A,0,en
The Alpha Xi Delta,,N/A,1927,N/A,Greek letter societies,208,N/A,0,en
Academic Resilience,"Marian Mahat, Joanne Blannin, Caroline Cohrssen, Elizer Jay de Los Reyes",Emerald Group Publishing,2022-03-22,"This timely book provides perspectives across disciplines, career stages and global contexts on how to develop resilience in academia. These personal stories may empower others not only to survive, but to thrive in times of adversity.",Education,121,N/A,0,en
