Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Present-day English Syntax,Gustave Scheurweghs,N/A,1959,N/A,English language,464,N/A,0,en
How to Teach Quantum Physics to Your Dog,Chad Orzel,Simon and Schuster,2009-12-22,"Learn the basics of quantum physics with this clever, fun, and lighthearted introduction to modern physics based on a series of conversations with Chad Orzel and his dog Emmy. When physics professor Chad Orzel went to the pound to adopt a dog, he never imagined Emmy. She wasn’t just a friendly mutt who needed a home. Soon she was trying to use the strange ideas of quantum mechanics for the really important things in her life: chasing critters, getting treats, and going for walks. She peppered Chad with questions: Could she use quantum tunneling to get through the neighbor’s fence and chase bunnies? What about quantum teleportation to catch squirrels before they climb out of reach? Where are all the universes in which Chad drops steak on the floor? With great humor and clarity, Chad Orzel explains to Emmy, and to human readers, just what quantum mechanics is and how it works—and why, although you can’t use it to catch squirrels or eat steak, it’s still bizarre, amazing, and important to every dog and human.",Science,256,N/A,0,en
Indian Books in Print,,N/A,2003,N/A,English imprints,1118,N/A,0,en
Suggested Books for Indian Schools,United States. Bureau of Indian Affairs,N/A,1959,N/A,Children's literature,170,N/A,0,en
Boys' Life,,N/A,1990,N/A,Boy Scouts,940,N/A,0,en
How to Fix Everything For Dummies,"Gary Hedstrom, Peg Hedstrom, Judy Ondrla Tremore",John Wiley & Sons,2011-03-04,"If I had a hammer: The fun and easy way for do-it-yourselfers to repair home appliances and furniture For anyone who's ever been frustrated by a repair shop rip-off or just wanted to join thousands of others in the DIY craze, How to Fix Everything For Dummies is a no-nonsense guide showing you how to troubleshoot and fix a wide range of furniture (with wobbly legs, for example) and household appliances -- vacuum cleaners, refrigerators, washers, dryers, dishwashers, garbage disposals, toasters, blenders, radios, televisions, and even computers and printers. Packed with step-by-step illustrations and easy-to-follow instructions, it's a must-have money-saver for the half of all homeowners who undertake Do-It-Yourself (DIY) home projects. This hands-on, DIY manual shows you not only how to fix faulty appliances but also tend to all those irritating repairs that cost more to have someone else fix than the item is worth. How to Fix Everything For Dummies is for you if you Are a homeowner or an apartment dweller Want to fix things around the house but aren't sure where to start Have some experience but need guidance on tackling more and larger repairs May be frustrated about throwing things away because you don’t know where to go to repair them Don't want to pay for service calls when the problem is minor Featuring clear, concise directions, How to Fix Everything For Dummies also covers the proper tools and materials to get the job done correctly without breaking the bank and important safety measures to take so you don’t hurt yourself. You’ll learn how to Fix creaky stairs Patch basement floors Restore damaged carpets Correct drywall and repair plaster walls Fix door and cabinet hardware problems Rewire fixtures Get doorbells to work Fix garage door openers Unclog drains and fix leaky pipes Mend wooden fences and decks Repair minor cracks in the concrete driveway or pool And a whole lot more Additionally, this friendly guide is written in plain English and includes a list of home repairs you should not take on yourself but should leave for the professionals and tips on how to hire one. Grab your copy of How to Fix Everything For Dummies, grab your screwdriver and wrench, and get to work!",House & Home,391,N/A,0,en
Bansilal Amritlal Agricultural College Magazine,,N/A,1956,N/A,Agriculture,412,N/A,0,en
Reports from Commissioners,Great Britain. Parliament. House of Commons,N/A,1877,N/A,,1074,N/A,0,en
Calendar of House of Lords Manuscripts [1450-1678],Great Britain. Parliament. House of Lords,N/A,1877,N/A,Great Britain,988,N/A,0,en
British Business,,N/A,1983-08-12,N/A,Great Britain,1054,N/A,0,en
Career of Samuel Rea,Pennsylvania Railroad,N/A,1925,N/A,,24,N/A,0,en
National 4-H Club News,,N/A,1955,N/A,4-H clubs,1162,N/A,0,en
Railway Employees' Journal,,N/A,1949,N/A,,300,N/A,0,en
The Credit Jeweler,,N/A,1926,N/A,,608,N/A,0,en
Commercial Prints and Labels,Library of Congress. Copyright Office,N/A,1959,N/A,Copyright,706,N/A,0,en
Albany City Directory,,N/A,1941,N/A,Albany (N.Y.),864,N/A,0,en
Tourist Trains Guidebook,,"Kalmbach Publishing, Co.",2009-04,Provides reviews and listings for a variety of railroad museums in the United States and Canada.,Travel,350,N/A,0,en
Norfolk and Western Magazine,,N/A,1958,N/A,Railroads,1396,N/A,0,en
Coaching Soccer For Dummies,National Alliance for Youth Sports,John Wiley & Sons,2011-03-03,"Packed with drills and tips for practice and game days The fun and easy way(r) to kick-start your soccer coaching skills Volunteering as a youth soccer coach can be a great experience, both for you and your squad. But what if you've never coached before? Don't worry! This friendly guide explains soccer rules, shows you how to approach coaching, and gives you practical pointers on improving your team's soccer skills and encouraging good sportsmanship. Discover how to Understand soccer rules Develop a coaching philosophy Teach soccer fundamentals Run great practices Lead your team during a game Communicate effectively with parents",Sports & Recreation,384,N/A,0,en
Report,,N/A,1877,N/A,,802,N/A,0,en
The Fear Zone,K. R. Alexander,Scholastic Inc.,2019-09-03,"When five kids are invited to a cemetery at midnight, they think it's just a prank. When they find a gravestone that instructs them to dig up a grave, they think it's just a joke.It's no joke.An evil force is unleashed - a force that takes the shape of their worst fears.A shark in the water.A ghost in the walls.A nightmare of being buried alive.A snake about to strike.A sinister clown waiting in the woods.Once these fears are released, they won't go away. Not without a fight. . . .",Juvenile Fiction,212,3.5,3,en
Private Label,Kelly Yang,HarperCollins,2022-05-31,"The Devil Wears Prada meets Far from the Tree in #1 New York Times bestselling author Kelly Yang’s powerful love story about two teens searching for their place in the world. Serene dreams of making couture dresses even more stunning than her mom’s, but for now she’s an intern at her mom’s fashion label. When her mom receives a sudden diagnosis of pancreatic cancer, all that changes. Serene has to take over her mother’s business overnight while trying to figure out what happened with her dad in Beijing. He left before she was born, and Serene wants to find him, even if it means going against her mom’s one request—never look back. Lian Chen moved from China to Serene’s mostly white Southern California beach town a year ago. He doesn’t fit in at school, where kids mispronounce his name. His parents don’t care about what he wants to do—comedy—and push him toward going to MIT engineering early. Lian thinks there’s nothing to stick around for until one day he starts a Chinese Club after school . . . and Serene walks in. Worlds apart in the high school hierarchy, Serene and Lian soon find refuge in each other, falling in love as they navigate life-changing storms. * Junior Library Guild Gold Standard Selection *",Young Adult Fiction,416,N/A,0,en
Masonic Standard,,N/A,1900,N/A,,1208,N/A,0,en
The Light Ages,Seb Falk,National Geographic Books,2021-11-30,"Named a Best Book of 2020 by The Telegraph, The Times, and BBC History Magazine An illuminating guide to the scientific and technological achievements of the Middle Ages through the life of a crusading astronomer-monk. Soaring Gothic cathedrals, violent crusades, the Black Death: these are the dramatic forces that shaped the medieval era. But the so-called Dark Ages also gave us the first universities, eyeglasses, and mechanical clocks. As medieval thinkers sought to understand the world around them, from the passing of the seasons to the stars in the sky, they came to develop a vibrant scientific culture. In The Light Ages, Cambridge science historian Seb Falk takes us on a tour of medieval science through the eyes of one fourteenth-century monk, John of Westwyk. Born in a rural manor, educated in England’s grandest monastery, and then exiled to a clifftop priory, Westwyk was an intrepid crusader, inventor, and astrologer. From multiplying Roman numerals to navigating by the stars, curing disease, and telling time with an ancient astrolabe, we learn emerging science alongside Westwyk and travel with him through the length and breadth of England and beyond its shores. On our way, we encounter a remarkable cast of characters: the clock-building English abbot with leprosy, the French craftsman-turned-spy, and the Persian polymath who founded the world’s most advanced observatory. The Light Ages offers a gripping story of the struggles and successes of an ordinary man in a precarious world and conjures a vivid picture of medieval life as we have never seen it before. An enlightening history that argues that these times weren’t so dark after all, The Light Ages shows how medieval ideas continue to color how we see the world today.",Science,0,N/A,0,en
Invaders from the Dark,Greye La Spina,Lulu.com,2007-10-01,N/A,Fiction,186,N/A,0,en
Who's who in American Education,Robert Cecil Cook,N/A,1962,N/A,Biography,1788,N/A,0,en
John Bunyan and the Grace of Fearing God,Joel R. Beeke,P & R Publishing,2016-09,"What brings out the best in believers? John Bunyan's life was changed when he abandoned doubt and despair, embracing the necessity and transforming power of the fear of the Lord.",Biography & Autobiography,0,N/A,0,en
"The Catholic Periodical Index, a Cumulative Author and Subject Index to a Selected List of Catholic Periodicals",,N/A,1953,N/A,Periodicals,296,N/A,0,en
Dictionary of International Biography,,N/A,1997,A biographical record of contemporary achievement together with a key to the location of the original biographical notes.,Biography,758,N/A,0,en
Parachutes,Kelly Yang,HarperCollins,2020-05-26,"Speak enters the world of Gossip Girl in this modern immigrant story from New York Times bestselling author Kelly Yang about two girls navigating wealth, power, friendship, and trauma. They’re called parachutes: teenagers dropped off to live in private homes and study in the United States while their wealthy parents remain in Asia. Claire Wang never thought she’d be one of them, until her parents pluck her from her privileged life in Shanghai and enroll her at a high school in California. Suddenly she finds herself living in a stranger’s house, with no one to tell her what to do for the first time in her life. She soon embraces her newfound freedom, especially when the hottest and most eligible parachute, Jay, asks her out. Dani De La Cruz, Claire’s new host sister, couldn’t be less thrilled that her mom rented out a room to Claire. An academic and debate team star, Dani is determined to earn her way into Yale, even if it means competing with privileged kids who are buying their way to the top. But Dani’s game plan veers unexpectedly off course when her debate coach starts working with her privately. As they steer their own distinct paths, Dani and Claire keep crashing into one another, setting a course that will change their lives forever.",Young Adult Fiction,417,N/A,0,en
Rashomon,Ryunosuke Akutagawa,Createspace Independent Publishing Platform,2017-03-13,Rashoumon is a short story by Akutagawa Ryunosuke based on tales from the Konjaku Monogatarishu. A man considering whether or not to become a thief meets a woman stealing hair from corpses. Their conversation explores the morality of theft.,,26,N/A,0,en
"Black Broadway in Washington, D.C.",Briana A Thomas,Arcadia Publishing,2018-09-10,"A history of the African American neighborhood and its remarkable residents in our nation’s capital. Before chain coffeeshops and luxury high-rises, before even the beginning of desegregation and the 1968 riots, Washington’s Greater U Street was known as Black Broadway. From the early 1900s into the 1950s, African Americans plagued by Jim Crow laws in other parts of town were free to own businesses here and built what was often described as a “city within a city.” Local author and journalist Briana A. Thomas narrates U Street’s rich and unique history, from the early triumph of emancipation to the days of civil rights pioneer Mary Church Terrell and music giant Duke Ellington, through the recent struggles of gentrification. “[An] engaging and compelling history. A skillful storyteller, Thomas brings the neighborhood’s people to life; and what a list of neighbors they are: Marion Barry; “Cool Papa” Bell; Mary McLeod Bethune; Ralph Bunche; Stokely Carmichael; Kenneth B. Clark; Anna Julia Cooper; Rev. Alexander Crummell; Charles H. Drew; Paul Laurence Dunbar; Edward Kennedy “Duke” Ellington; E. Franklin Frazier; Bishop C. M. “Sweet Daddy” Grace; the Grimké’s Angelina, Archibald, and Francis; Buck Leonard; A. Philip Randolph; Mary Church Terrell; and Carter G. Woodson, to name just a few. . . . Thomas makes them all—and perhaps even more importantly, many unknown everyday U Streeters—fully alive. Pick up her book and all doubts about the importance of the Nation’s Capital for American life will disappear.” —Blair A. Ruble, author of Washington’s U Street: A Biography",History,185,N/A,0,en
Flourish,Martin E. P. Seligman,Simon and Schuster,2011,"Explains the four pillars of well-being--meaning and purpose, positive emotions, relationships, and accomplishment--placing emphasis on meaning and purpose as the most important for achieving a life of fulfillment.",Psychology,370,N/A,0,en
Experiential Learning,Marius Wessels,Juta and Company Ltd,2005,"This manual contains exercises, self-assessments, and debriefings which ask the participant to reflect on their work experiences and create their own knowledge and guidelines for new experiences. Addressing generic and specific skills required for experiential learning in the workplace, it may be used by students and lecturers individually or in a class, prior to entering the workplace for experiential learning and/or permanent employment.",Business & Economics,232,N/A,0,en
The Republic of India,Alan Gledhill,N/A,2013,N/A,Law,309,3,4,en
How do aeroplanes fly,Aditi Sarawagi,Favola Forlag,2020-09-16,Hvordan kan egentlig en stor flymaskin fly? Bli med opp i lufta og finn det ut!,Social Science,10,N/A,0,no
Wedge Quilt Workshop,Christina Cameli,C&T Publishing Inc,2017-12-01,"A quick path to a bold quilt design, wedges are versatile and captivating—a must-have shape in the modern quilter's toolbox. Expertly piece this trendy and versatile shape without complicated math or drafting. Sew up 10 distinctive quilts, each with full-size patterns, plus get tips on how to accurately cut and sew wedges. You'll be amazed at the wide variety of quilts that can be made from a single shape!",Crafts & Hobbies,134,N/A,0,en
Laboratory Manual in Physical Geology,"AGI American Geological Institute, NAGT - National Association of Geoscience Teachers, Richard M. Busch, Dennis G. Tasa",Pearson Higher Ed,2014-01-27,"ALERT: Before you purchase, check with your instructor or review your course syllabus to ensure that you select the correct ISBN. Several versions of Pearson's MyLab & Mastering products exist for each title, including customized versions for individual schools, and registrations are not transferable. In addition, you may need a CourseID, provided by your instructor, to register for and use Pearson's MyLab & Mastering products. Packages Access codes for Pearson's MyLab & Mastering products may not be included when purchasing or renting from companies other than Pearson; check with the seller before completing your purchase. Used or rental books If you rent or purchase a used book with an access code, the access code may have been redeemed previously and you may have to purchase a new access code. Access codes Access codes that are purchased from sellers other than Pearson carry a higher risk of being either the wrong ISBN or a previously redeemed code. Check with the seller prior to purchase. xxxxxxxxxx This user-friendly, best-selling lab manual examines the basic processes of geology and their applications to everyday life. Featuring contributions from over 170 highly regarded geologists and geoscience educators, along with an exceptional illustration program by Dennis Tasa, Laboratory Manual in Physical Geology, Tenth Edition offers an inquiry and activities-based approach that builds skills and gives students a more complete learning experience in the lab. The text is available with MasteringGeology™; the Mastering platform is the most effective and widely used online tutorial, homework, and assessment system for the sciences.",Science,440,N/A,0,en
Specialty Retailers -- Marketing Triumphs and Blunders,"Ronald D. Michman, Edward M. Mazze",Bloomsbury Publishing USA,2001-02-28,"Michman and Mazze present five key variables that retailing executives in nine specialty businesses must understand and work with, to gain and sustain competitive advantage in their competitive environments. Innovation, target market segmentation, image development, physical store decor, and human resource managementf are identified and examined. Authors argue convincingly from research and practical experience that these fundamental considerations are crucial to achieving competitive dominance. With up-to-date analyses and extensive coverage of e-commerce and internet retailing as well, their book is essential for retailing executives. Michman and Mazze find that successful specialty retailers are not all things to all customers, and do not try to be. They are, however, the first to apply new technologies. Authors analyze the development of specialty stores in the U.S. and tie their variables together in an epilogue. Along the way they make clear that by focusing on their five critical variables, we can understand how marketing successes come about and what causes blunders in the nine highly important store categories under their examination here. They point out that not all of their variables need be used concurrently. Some may be more critical than others, and this depends on environmental and competitive conditions. Backing it all up is meticulously developed evidence from their research and personal experience -- all of it presented readably and in a way that practitioners can understand and immediately apply.",Business & Economics,280,N/A,0,en
The 7 Habits of Highly Effective Teens: Workbook,Sean Covey,Mango Media Inc.,2015-11-15,"This completely updated and redesigned personal workbook companion to the bestselling The 7 Habits of Highly Effective Teens provides engaging activities, interactives and self-evaluations to help teens understand and apply the power of the 7 Habits. Sean Covey's The 7 Habits of Highly Effective Teens has sold more than 2 million copies and helped countless teens make better decisions and improve their sense of self-worth. Pairing new interactives with modern explanatory graphics, The 7 Habits of Highly Effective Teens workbook reaches today’s teen generation effectively.",Self-Help,57,N/A,0,en
Destruction Rites,Mona Hadler,Bloomsbury Publishing,2017-01-30,"In the early sixties, crowds gathered to watch rites of destruction - from the demolition derby where makeshift cars crashed into each other for sport, to concerts where musicians destroyed their instruments, to performances of self-destructing machines staged by contemporary artists. Destruction, in both its playful and fearsome aspects, was ubiquitous in the new Atomic Age. This complicated subjectivity was not just a way for people to find catharsis amid the fears of annihilation and postwar trauma, but also a complex instantiation of ideological crisis in a time with some seriously conflicted political myths. Destruction Rites explores the ephemeral visual culture of destruction in the postwar era and its links to contemporary art. It examines the demolition derby; games and toys based on warfare; playgrounds situated in bomb sites; and the rise of garage sales, where goods designed for obsolescence and destined for the garbage heap are reclaimed and repurposed by local communities. Mona Hadler looks at artists such as Jean Tinguely, Niki de Saint Phalle, Martha Rosler and Vito Acconci to expose how the 1960s saw destruction, construction and the everyday collide as never before. During the Atomic age, whether in the public sphere or art museums, destruction could be transformed into a constructive force and art objects and performances often oscillated between the two.",Art,282,N/A,0,en
Running & Being,George Sheehan,Rodale Books,2014-04-01,"A New York Times bestseller for 14 weeks in 1978, Running & Being became known as the philosophical bible for runners around the world. More than thirty years after its initial publication, it remains every bit as relevant today. Written by the late, beloved Dr. George Sheehan, Running & Being tells of the author's midlife return to the world of exercise, play, and competition, in which he found ""a world beyond sweat"" that proved to be a source of great revelation and personal growth. But Running & Being focuses more on life than it does, specifically, on running. It provides an outline for a lifetime program of fitness and joy, showing how the body helps determine our mental and spiritual energies. Drawing from the words and actions of the great athletes and thinkers throughout history, Dr. Sheehan ties it all together with his own philosophy on the importance of fitness and sport, as well as his knowledge of training, injury prevention, and race competition. Above all, he describes what it means to experience the oneness of body and mind, of self and the universe. In this, he argues, we have the power to discover ""the truth that makes men free.""",Sports & Recreation,274,N/A,0,en
Simple Geometric Quilting,Laura Preston,Page Street Publishing,2019-08-27,"Bold Shapes and Clean Lines for Faster Modern Quilting Breathe some fresh air into your quilts with 20 stunning contemporary projects from designer Laura Preston. Using simple shapes and solid colors, Laura’s method streamlines the traditional quilting process for beautiful quilts in less time. Quilt tops come together quickly with large-scale cuts of fabric and as little piecing as possible, making these projects perfect for beginners. Advanced quilters can delve into modern techniques such as creating curved lines and working with negative space rather than intricate quilting blocks. From chic wall hangings to cozy crib-size and queen-size quilts, every project doubles as a work of art. Fueled by her minimalist lifestyle traveling the United States in her Airstream trailer, Laura’s designs reflect the striking landscapes of the American West. The Arches Queen Quilt showcases the dramatic curves found in Arches National Park in Utah. The Lone Pine Pillow, with its range of triangles, was inspired by the Sierra Nevada mountains, and the Sand Dollar Table Runner was sparked by a beach in Big Sur, California. Follow Laura’s insightful design tips, and soon you’ll start to see inspiration everywhere. With illustrated step-by-step instructions and in-depth tutorials, this book is an essential resource for the modern quilter.",Crafts & Hobbies,350,N/A,0,en
Buddha's Bedroom,Cheryl Fraser,New Harbinger  Publications,2019-01-02,"""Your guide to transcendent sex.” —Ian Kerner, author of the New York Times bestseller, She Comes First In this playful and sexually savvy guide, “Dr. Cheryl” Fraser presents enlivening mindfulness exercises, techniques from couples and sex therapy, and the wisdom of Buddhist teachings to help you spark the passion and thrill you’ve been seeking in your relationship. With this book, couples can break free from the monotony of familiar routines and bring a little nirvana back to the bedroom for a more exciting, loving, and fulfilling connection. The beginning of a relationship is always thrilling—butterflies in the stomach; that sense that someone really gets you; that “love drunk,” “walking on air” feeling. But as time goes by, and the tedium of daily life intervenes, you may find yourself too busy, tired, or just unmotivated to devote quality time and attention to the connection you crave. So, how do you uncover the passion and thrill you’re longing for, and how can you make it last? Inside Buddha’s Bedroom, you’ll discover how the essential Buddhist teachings of mindfulness and awakening can be applied to your love life—showing that true passion absolutely is sustainable, if you’re willing to shift your perspective. By exploring your deepest desires and expectations, and also learning to see your partner as they really are, without the need for them to change, you’ll be able to create a deep and mindfully loving connection for a fabulous relationship. And with these spiritually scintillating tips and techniques, you’ll have the keys to igniting and sustaining all the thrill, intimacy, and sensuality you seek.",Family & Relationships,253,N/A,0,en
One Hundred Years of Solitude,Gabriel García Márquez,Blackstone Publishing,2022-10-11,"Netflix’s series adaptation of One Hundred Years of Solitude premieres December 11, 2024! One of the twentieth century’s enduring works, One Hundred Years of Solitude is a widely beloved and acclaimed novel known throughout the world and the ultimate achievement in a Nobel Prize–winning career. The novel tells the story of the rise and fall of the mythical town of Macondo through the history of the Buendía family. Rich and brilliant, it is a chronicle of life, death, and the tragicomedy of humankind. In the beautiful, ridiculous, and tawdry story of the Buendía family, one sees all of humanity, just as in the history, myths, growth, and decay of Macondo, one sees all of Latin America. Love and lust, war and revolution, riches and poverty, youth and senility, the variety of life, the endlessness of death, the search for peace and truth—these universal themes dominate the novel. Alternately reverential and comical, One Hundred Years of Solitude weaves the political, personal, and spiritual to bring a new consciousness to storytelling. Translated into dozens of languages, this stunning work is no less than an account of the history of the human race.",Fiction,342,N/A,0,en
Bird by Bird,Anne Lamott,Anchor,2007-12-18,"NEW YORK TIMES BESTSELLER • An essential volume for generations of writers young and old. The twenty-fifth anniversary edition of this modern classic will continue to spark creative minds for years to come. Anne Lamott is ""a warm, generous, and hilarious guide through the writer’s world and its treacherous swamps"" (Los Angeles Times). “Superb writing advice…. Hilarious, helpful, and provocative.” —The New York Times Book Review For a quarter century, more than a million readers—scribes and scribblers of all ages and abilities—have been inspired by Anne Lamott’s hilarious, big-hearted, homespun advice. Advice that begins with the simple words of wisdom passed down from Anne’s father—also a writer—in the iconic passage that gives the book its title: “Thirty years ago my older brother, who was ten years old at the time, was trying to get a report on birds written that he’d had three months to write. It was due the next day. We were out at our family cabin in Bolinas, and he was at the kitchen table close to tears, surrounded by binder paper and pencils and unopened books on birds, immobilized by the hugeness of the task ahead. Then my father sat down beside him, put his arm around my brother’s shoulder, and said, ‘Bird by bird, buddy. Just take it bird by bird.’”",Language Arts & Disciplines,274,3.5,4,en
Building,,N/A,1926,N/A,Architecture,726,N/A,0,en
Salt Lick,Lulu Allison,Unbound Publishing,2021-09-16,"LONGLISTED FOR THE WOMEN'S PRIZE FOR FICTION 'A compelling fable of decline, a lament for a way of life, and a warning about what society is already becoming. It is a capsule of England and its dystopian present ... as sad and angry as it is memorable' Rónán Hession 'Salt Lick is that rare beast – imaginative, risky storytelling where every sentence is a gift' Heidi James Britain is awash, the sea creeps into the land, brambles and forest swamp derelict towns. Food production has moved overseas and people are forced to move to the cities for work. The countryside is empty. A chorus, the herd voice of feral cows, wander this newly wild land watching over changing times, speaking with love and exasperation. Jesse and his puppy Mister Maliks roam the woods until his family are forced to leave for London. Lee runs from the terrible restrictions of the White Town where he grew up. Isolde leaves London on foot, walking the abandoned A12 in search of the truth about her mother.",Fiction,372,N/A,0,en
The Immortal Circus,A. R. Kahler,47north,2013,"Murdered contortionists aren't exactly what Vivienne signed up for when she ran away to join the circus. But like most things under the big top, nothing is what it seems. With a past she can't quite remember, Vivienne finds that running away forever might not be as appealing as it once sounded -- because forever means something quite different at the Cirque des Immortels. Aided by her friends Kingston -- a feisty stage magician whose magic is quickly stealing her heart -- and his sarcastic assistant Melody, Vivienne finds herself racing against the clock to discover the culprit behind a series of deaths that should be impossible. However, the answer she seeks might reveal more about her own bloody past -- and future -- than she bargains for. The show's just beginning. Step right up...",Fiction,0,N/A,0,en
Well-Being,"Marc H. Bornstein, Lucy Davidson, Corey L.M. Keyes, Kristin A. Moore",Psychology Press,2003-02-26,"This volume derived from original presentations given at a conference in Atlanta, Georgia, under the auspices of the Center for Child Well-Being. Scholars, practitioners, public health professionals, and principals in the child development community convened to address a science-based framework for elements of well-being and how the elements might be developed across the life course. Integrating physical, cognitive, and social-emotional domains, Well-Being is the first scientific book to consider well-being holistically. Focusing on a set of core strengths grouped within these three domains, the book also includes a fourth section on developmental strengths through adulthood that broadly examines a continuum of health and development, as well as transitions in well-being. This volume takes a developmental perspective across the life course, describing foundational strengths for well-being--the capacities that can be actively developed, supported, or learned. These foundational strengths--problem solving, emotional regulation, and physical safety--are the positive underpinnings of early child health and development, as well as ongoing well-being across the life course. Working together and blending their respective disciplinary perspectives and expertise, 53 experts in psychology, sociology, child development, and medicine have contributed to the book.",Psychology,769,N/A,0,en
Low-Income Consumers as a Source of Innovation,Aline Krämer,Springer,2015-02-28,"The dissertation shows why innovations are vital to succeed in the low-income market segment, i.e. the four billion people living on less than 8 USD per day. In particular, it explores the role low-income consumers can play in corporate innovation processes. The study tests and expands theoretical findings on user innovations and lead users in the Brazilian low-income context. The findings also aim to enhance the capacity of companies to develop new solutions for the so far untapped low-income market by leveraging the knowledge of their target group.",Business & Economics,382,N/A,0,en
"CPR for Dead or Lifeless Fiction: A Writer's Guide to Deep and Multifaceted Development and Progression of Characters, Plots, and Relationships",Karen S. Wiesner,Writers Exchange E-Publishing,2020-08-31,"Characters: Do your characters have no obvious signs of life, nothing that gives them unique personality, perspective, and passion? Plots: Are plots and conflicts created spur of the moment with no set up, build up, curiosity, or tension? Relationships: Are your characters merely going through the motions with each other? All of these and more are signs of dead or lifeless stories. The three core elements of story--Characters, Plots, and Relationships (CPR)--need to be developed three dimensionally. To truly be living, characters aren't simply existing and going through the motions. They possess fully developed external and internal conflicts. They're interacting in dynamic, realistic, and believable relationships. They have multidimensional character attributes that give them both vitality and voice. Finally, they're engaged in what makes life worthwhile with definable goals and motivations. This resource teaches writers how to identify dead or lifeless characters, plots, and relationships; establish proper setup; plant the seeds early with in-depth sketches; and pinpoint weak areas in CPR development. The only one-stop, everything-you-need-to-know 9-1-1 for deep, multifaceted Character, Plot, and Relationship development!",Language Arts & Disciplines,263,N/A,0,en
Encyclopedia of Play in Today′s Society,Rodney P. Carlisle,SAGE Publications,2009-04-02,"CHOICE Outstanding Academic Title for 2009 ""This ground-breaking resource is strongly recommended for all libraries and health and welfare institutional depots; essential for university collections, especially those catering to social studies programs."" —Library Journal, STARRED Review Children and adults spend a great deal of time in activities we think of as ""play,"" including games, sports, and hobbies. Without thinking about it very deeply, almost everyone would agree that such activities are fun, relaxing, and entertaining. However, play has many purposes that run much deeper than simple entertainment. For children, play has various functions such as competition, following rules, accepting defeat, choosing leaders, exercising leadership, practicing adult roles, and taking risks in order to reap rewards. For adults, many games and sports serve as harmless releases of feelings of aggression, competition, and intergroup hostility. The Encyclopedia of Play in Today′s Society explores the concept of play in history and modern society in the United States and internationally. Its scope encompasses leisure and recreational activities of children and adults throughout the ages, from dice games in the Roman Empire to video games today. With more than 450 entries, these two volumes do not include coverage of professional sports and sport teams but, instead, cover the hundreds of games played not to earn a living but as informal activity. All aspects of play—from learning to competition, mastery of nature, socialization, and cooperation—are included. Simply enough, this Encyclopedia explores play played for the fun of it! Key Features Available in both print and electronic formats Provides access to the fascinating literature that has explored questions of psychology, learning theory, game theory, and history in depth Considers the affects of play on child and adult development, particularly on health, creativity, and imagination Contains entries that describe both adult and childhood play and games in dozens of cultures around the world and throughout history Explores the sophisticated analyses of social thinkers such as Huizinga, Vygotsky, and Sutton-Smith, as well as the wide variety of games, toys, sports, and entertainments found around the world Presents cultures as diverse as the ancient Middle East, modern Russia, and China and in nations as far flung as India, Argentina, and France Key Themes Adult Games Board and Card Games Children′s Games History of Play Outdoor Games and Amateur Sports Play and Education Play Around the World Psychology of Play Sociology of Play Toys and Business Video and Online Games For a subject we mostly consider light-hearted, play as a research topic has generated an extensive and sophisticated literature, exploring a range of penetrating questions. This two-volume set serves as a general, nontechnical resource for academics, researchers, and students alike. It is an essential addition to any academic library.",Education,1033,N/A,0,en
Notes and Queries,,N/A,1887,N/A,Questions and answers,678,N/A,0,en
Paralegal Practice & Procedure Fourth Edition,"Deborah E. Larbalestrier, Linda Spagnola, Esq.",Penguin,2009-07-07,"The completely revised and updated fourth edition of the most trusted paralegal desk references on the market. Now fully revised and expanded: the bestselling desk reference for paralegals at any level. Each chapter has been completely updated to include the latest step-by-step instructions for every aspect of a paralegal's job, with new procedures, checklists, and resources throughout. Topics covered include: ? Paralegal ethics ? Training programs ? Court systems and court procedures ? Federal court practice and procedures ? Pretrial practice and procedure ? Legal research tools ? Electronic trial preparation procedures In addition to the general resources that will be of value to every paralegal, this guide also includes detailed information on practice and procedures for working in specialty law firms.",Business & Economics,641,5,1,en
The Rotarian,,N/A,1922,N/A,Business,714,N/A,0,en
"Connections I [text + workbook], Textbook & Workbook",Jennifer Li-chia Liu,Indiana University Press,2020-11-03,"Praise for Interactions I & II: ""Practical and lively without neglecting the structure and the writing system. The workbook is especially interesting and helpful."" —Chauncey C. Chu, University of Florida "". . . by far the best first-year textbooks available."" —Sabina Knight, Smith College Connections I & II is the second-year sequence to accompany the enormously popular introductory texts Interactions I & II by Margaret Yan and Jennifer Li-chia Liu. This innovative system makes learning Chinese an interactive, cognitive process rather than a matter of simple rote or drill. Connections is designed to offer intermediate learners of Chinese a complete set of learning tools to improve their language skills and enhance their understanding of Chinese culture and society. Lesson topics revolve around everyday themes and real-world communication among four central characters—a mainland Chinese, a Taiwanese, a Chinese American, and a non-Chinese American—familiar to students using Interactions. Each 10-chapter volume is accompanied by a workbook. Chapters include sections on vocabulary, text, mini-dialogue, characters, grammar, and culture notes, accompanied by engaging graphics. Connections also includes stories and songs, and makes use of a wide variety of texts such as narrative, dialogue, journal entries, riddles, jokes, news headlines, and lyrics.",Foreign Language Study,539,N/A,0,en
Book Review Digest,,N/A,1924,N/A,Bibliography,758,N/A,0,en
Monthly Bulletin,Massachusetts Society for Mental Hygiene,N/A,1928,N/A,Mental health,432,N/A,0,en
