Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Quarterly Publication,Cincinnati Historical Society,N/A,1917,Includes the society's Annual report.,,530,N/A,0,en
Canadian Railway and Marine World,,N/A,1916,N/A,Railroads,580,N/A,0,en
"""Code of Massachusetts regulations, 1988""",,N/A,1988,Archival snapshot of entire looseleaf Code of Massachusetts Regulations held by the Social Law Library of Massachusetts as of January 2020.,,46,N/A,0,en
Idaho High-level Waste and Facilities Disposition,,N/A,2002,N/A,,384,N/A,0,en
"Trade, Tariffs & Transport in India",Khushal Talaksi Shah,N/A,1923,N/A,India,486,N/A,0,en
"""Code of Massachusetts regulations, 1994""",,N/A,1994,Archival snapshot of entire looseleaf Code of Massachusetts Regulations held by the Social Law Library of Massachusetts as of January 2020.,,52,N/A,0,en
The Massachusetts register,,N/A,1993-11-19,N/A,,341,N/A,0,en
Publications of the Historical Society of Southern California,,N/A,1921,N/A,,388,N/A,0,en
"River, Coastal and Estuarine Morphodynamics: RCEM 2007, Two Volume Set","C. Marjolein Dohmen-Janssen, Suzanne J.M.H. Hulscher",CRC Press,2019-08-22,"This book brings together contributions from some 200 scientists from more than 20 countries who present and discuss the latest scientific research developments on this topic. It is organized around the general themes of relations between scales and long-term morphodynamics such as biogeomorphology, small-scale processes and grain sorting, morphodynamic free behavior, human interferences in morphodynamics. The book provides an excellent overview of the state of the art knowledge on River, Coastal and Estuarine Morphodynamics and will be of interest to academics, engineers, planners, national and local authorities and all those involved in managing river, estuarine and coastal habitats.",Technology & Engineering,1183,N/A,0,en
The Quarterly Publication of the Historical and Philosophical Society of Ohio,,N/A,1917,N/A,Ohio,502,N/A,0,en
Diplomatic papers and miscellaneous letters,Daniel Webster,N/A,1903,N/A,United States,352,N/A,0,en
Annual Report,"Grace Hospital (Detroit, Mich.)",N/A,1922,N/A,,1102,N/A,0,en
The Commercial and Financial Chronicle,,N/A,1914,N/A,Banks and banking,964,N/A,0,en
"Details of military medical administration,.",Joseph Herbert Ford,N/A,1918,N/A,,860,N/A,0,en
Index to the Treaty of Peace Between the Allied and Associated Powers and Germany,,N/A,1920,N/A,Peace treaties,68,N/A,0,en
California School Accounting Manual,,N/A,1988,N/A,Education,154,N/A,0,en
Teachers College Record,James Earl Russell,N/A,1927,N/A,Education,804,N/A,0,en
Teachers College Record,,N/A,1927,N/A,Education,810,N/A,0,en
Parliamentary Papers,Great Britain. Parliament. House of Commons,N/A,1920,N/A,"Bills, Legislative",1276,N/A,0,en
Decisions of the Railroad Commission of the State of California,Railroad Commission of the State of California,N/A,1927,N/A,Public utilities,648,N/A,0,en
Engineering; an Illustrated Weekly Journal,,N/A,1919,N/A,Engineering,1898,N/A,0,en
"The Metal Worker, Plumber, and Steam Fitter",,N/A,1918,N/A,Heating,986,N/A,0,en
Public Aids to Transportation ...,United States. Office of Federal Coordinator of Transportation,N/A,1940,N/A,"Aeronautics, Commercial",538,N/A,0,en
The Decroly Class,Amélie Hamaïde,N/A,1924,N/A,Education,376,N/A,0,en
Annual Report of the Industrial Accident Board ...,Massachusetts. Industrial Accident Board,N/A,1914,N/A,Employers' liability,372,N/A,0,en
Annual Report,Massachusetts. Industrial Accident Board,N/A,1914,N/A,Employers' liability,372,N/A,0,en
"Great Debates in American History: Finance, part 2, and indexes; with",Marion Mills Miller,N/A,1913,N/A,Civil rights,540,N/A,0,en
"Great Debates in American History: Finance, part 2, and indexes",Marion Mills Miller,N/A,1913,N/A,Civil rights,542,N/A,0,en
Car Service Reform,John William Midgley,N/A,1902,N/A,Freight cars,208,N/A,0,en
Railroad Gazette,,N/A,1905,N/A,Railroads,864,5,1,en
The Road Show,Rena Shagan,Americans for the Arts Books,1985,N/A,Performing Arts,292,N/A,0,en
"Canada's Balance of International Indebtedness, 1900-1913",Jacob Viner,N/A,1924,N/A,Balance of payments,346,N/A,0,en
Catalogue - Harvard University,Harvard University,N/A,1920,N/A,,648,N/A,0,en
The Industrial History of the United States,Katharine Coman,N/A,1908,N/A,Industries,464,N/A,0,en
The Transportation System Management Plan for Northeastern Illinois,Chicago Area Transportation Study,N/A,1978,N/A,Transportation,198,N/A,0,en
"American Airlines, Inc. V. Civil Aeronautics Board",,N/A,1949,N/A,,322,N/A,0,en
"Census of India, 1921: Punjab and Delhi",India. Census Commissioner,N/A,1923,N/A,India,480,N/A,0,en
Valve World,Justin W. McEachren,N/A,1907,N/A,Valves,316,N/A,0,en
Principles of Economics,Edwin Robert Anderson Seligman,N/A,1906,N/A,Economics,720,N/A,0,en
Public Documents of Massachusetts,Massachusetts,N/A,1895,N/A,Massachusetts,950,N/A,0,en
Summer Resorts Reached by the Grand-Trunk-Railway and Its Connections,Grand Trunk Railway Company of Canada,N/A,1888,N/A,"Canada, Eastern",162,N/A,0,en
Maritime Reporter and Seaboard,,N/A,1910,N/A,Marine engineering,466,N/A,0,en
Modern Railroads,,N/A,1948,N/A,Railroads,1010,N/A,0,en
Engineering Education,,N/A,1922,N/A,Engineering,666,N/A,0,en
Transit Journal,,N/A,1901,N/A,,780,N/A,0,en
Engineering News-record,,N/A,1921,N/A,Building,1386,N/A,0,en
"The Proceedings of the International Conference on Urban Housing & Transportation, June 1-4, 1975",,N/A,1975,N/A,City planning,372,N/A,0,en
Aviation Week & Space Technology,,N/A,1925,Includes a mid-December issue called Buyer guide edition.,Aeronautics,740,N/A,0,en
Japanese Industrial Performance,Kimio Uno,North Holland,1987,"Very Good,No Highlights or Markup,all pages are intact.",Business & Economics,468,N/A,0,en
The Highway Engineer & Contractor,,N/A,1926,N/A,Roads,1296,N/A,0,en
The Traffic World,,N/A,1915,N/A,Railroads,754,N/A,0,en
Traffic World and Traffic Bulletin,,N/A,1916,N/A,Railroads,780,N/A,0,en
Journal of the American Institute of Electrical Engineers,American Institute of Electrical Engineers,N/A,1923,"Includes preprints of: Transactions of the American Institute of Electrical Engineers, ISSN 0096-3860.",Electrical engineering,1532,N/A,0,en
Annual Statistics of the City of Tokio,Tokyo (Japan),N/A,1922,N/A,Tokyo (Japan),1238,N/A,0,en
Transportation Geography: Comments and Readings,Michael E. Eliot Hurst,McGraw-Hill Companies,1973,N/A,Business & Economics,556,N/A,0,en
"Automotive Industries, the Automobile",,N/A,1924,N/A,Automobile industry and trade,648,N/A,0,en
Marketing Farm Animals,Charles Sumner Plumb,N/A,1927,N/A,Cattle,382,N/A,0,en
The Writings and Speeches of Daniel Webster: Diplomatic papers and miscellaneous letters,Daniel Webster,N/A,1903,N/A,United States,356,N/A,0,en
The Times History of the War,,N/A,1921,N/A,"World War, 1914-1918",574,N/A,0,en
Electrical Engineer,,N/A,1896,N/A,Electrical engineering,0,N/A,0,en
Free-floating Subdivisions,Library of Congress,N/A,2002,N/A,Subject heading subdivisions,588,N/A,0,en
Constructor,,N/A,1924,N/A,Construction industry,636,N/A,0,en
Operation & Maintenance,,N/A,1922,N/A,Commercial vehicles,292,N/A,0,en
Canadian Subject Headings,National Library of Canada,N/A,1992,N/A,Subject headings,608,N/A,0,en
Medicare and Medicaid Guide,,N/A,1969,N/A,Medicaid,1308,N/A,0,en
Educational Study and Reading Courses,Thomas Nelson & Sons,N/A,1925,N/A,Encyclopedias and dictionaries,176,N/A,0,en
Factory,,N/A,1922,"Vols. 24, no. 3-v. 34, no. 3 include: International industrial digest.",Factory management,782,N/A,0,en
Accounting and Finance in Mass Transit,Philip C. Cheng,Rowman & Littlefield Publishers,1982,N/A,Political Science,344,N/A,0,en
California Package X Tax Forms Catalogue,California. Franchise Tax Board,N/A,2003,N/A,Income tax,734,N/A,0,en
Journal of the Society of Automotive Engineers,,N/A,1926,"Vols. 30-54 (1932-46) issued in 2 separately paged sections: General editorial section and a Transactions section. Beginning in 1947, the Transactions section is continued as SAE quarterly transactions.",Aeronautics,242,N/A,0,en
The New York Times Index,,N/A,1928,N/A,Indexes,538,N/A,0,en
The Traffic World,,N/A,1948,N/A,Railroads,1164,N/A,0,en
Railway Master Mechanic,,N/A,1911,N/A,Railroads,670,N/A,0,en
The New Century Book of Facts,Carroll Davidson Wright,N/A,1909,Includes music.,Encyclopedias and dictionaries,1162,N/A,0,en
Transport urbain dans les pays en développement,,N/A,1990,N/A,Local transit,1110,N/A,0,en
"Financial and Statistical Report, FY ...",Ohio. Dept. of Transportation,N/A,2008,N/A,,74,N/A,0,en
Host bibliographic record for boundwith item barcode C 2 558 995;C023408056,,N/A,1920,N/A,,1094,N/A,0,en
Lumberman's Review,,N/A,1917,N/A,Lumber trade,496,N/A,0,en
Architectural Record,,N/A,1935-07,N/A,Architecture,654,N/A,0,en
The Journal of the Society of Automotive Engineers,Society of Automotive Engineers,N/A,1926,N/A,Aeronautics,1396,N/A,0,en
Daily Consular and Trade Reports...,United States. Bureau of Foreign and Domestic Commerce,N/A,1922,N/A,Consular reports,922,N/A,0,en
Public Opinion,,N/A,1897,N/A,,886,N/A,0,en
Sessional Papers,Canada. Parliament,N/A,1900,"""Report of the Dominion fishery commission on the fisheries of the province of Ontario, 1893"", issued as vol. 26, no. 7, supplement.",Canada,1058,N/A,0,en
"Proceedings of the Standing Senate Committee on Banking, Trade and Commerce","Canada. Parliament. Senate. Standing Committee on Banking, Trade and Commerce",N/A,2007,N/A,Banks and banking,66,N/A,0,en
Sawards' Coal Freight Circular,Frederick Edward Saward,N/A,1873,N/A,Coal trade,802,N/A,0,en
Subject Index of Modern Books Acquired,British Library,N/A,1971,N/A,Best books,616,N/A,0,en
1992 Directory of Services for Children with Long Term Health Care Needs,,N/A,1992,N/A,Children with disabilities,370,N/A,0,en
Perspectives in Urban Geography,Chiranji Singh Yadav,N/A,1987,N/A,Cities and towns,456,N/A,0,en
Engineering and Contracting,,N/A,1908,N/A,Buildings,864,N/A,0,en
Engineering News,,N/A,1912,N/A,Engineering,1722,N/A,0,en
Railway Review,,N/A,1926,N/A,Railroads,1270,N/A,0,en
Physics of Membrane Transport,"Arthur S. Iberall, Alan Michael Schindler",N/A,1973,N/A,Technology & Engineering,288,N/A,0,en
The Invariant Imbedding Theory of Nuclear Transport,John O. Mingle,Elsevier Publishing Company,1973,N/A,Science,152,N/A,0,en
Public Accounts for the Fiscal Year Ended ...,,N/A,1918,N/A,Finance,768,N/A,0,en
Bulletin,American Society for Testing Materials,N/A,1921,N/A,,450,N/A,0,en
Railway Age Gazette,,N/A,1914,N/A,Railroads,1272,N/A,0,en
Unitisation and Freight Transport in Australia,John Charles Arthur Sayers,N/A,1982,"This report provides a concise reference of development in unitisation and related freight transport system in Australia and overseas, 1) It outlines the worldwide evolution of pallett and container systems with particular reference to the problems of incompatibility between nation and international unitisation standards. 2) Unitisation and freight transport development in Australia. Describes the evolution of palletisation and containerisation in Australia and the interaction between development of domestic unitisation and freight transport systems. The impact of overseas developments, and especially the advent of international containerisation is also discussed. 3) Concludes with a brief outline of the compatibiliy dilemma caused by the separate evolution of national and international unitisation systems and suggests likely future direction in unitisation development and standardisation. Bulk freight transport. Rail freight transport. Road freight transport. Sea freight transport. Pallets. Standisation. Unitising. Coastal shipping. Shipping.",Containerization,248,N/A,0,en
Monthly Checklist of State Publications,Library of Congress. Exchange and Gift Division,N/A,1992,N/A,State government publications,942,N/A,0,en
Distribution Age,,N/A,1962-02,N/A,Packaging,1526,N/A,0,en
STATE PUBLICATIONS ,,N/A,1987,N/A,,0,N/A,0,en
Telecom Crash Course,Steven Shepard,McGraw Hill Professional,2001-11-15,"Get a sound fix on the expanding universe of telecom Explore the vast telecom landscape -- from standards and protocols to premise, access and transport technologies. Far more than an acronym-studded quick fix, Telecom Crash Course is a true tutorial that offers you context, connections, and the wisdom to quickly grasp key technologies, including wireless Internet, optical networking, 3G, IP, protocol layer, PSTN, ATM, spread spectrum, GPRS, and SIP. Author Steven Shepard includes lively stories that deliver important points about the markets that drive the technologies. You get rigorous technical accuracy, with explanations of each technology's economic importance. Here’s your chance to decipher the alphabet soup of telecom acronyms -- not just what they stand for, but what they mean and how they can generate profits.",Technology & Engineering,512,N/A,0,en
Proceedings of the National Ground Water Quality Symposium,,N/A,1982,N/A,Groundwater,340,N/A,0,en
Mobil 98: Northeast,Fodor's,N/A,1998,"""Neoconservatism: Why We Need It mounts a vigorous defense of the most controversial political philosophy of our age. In this book, the British commentator Douglas Murray takes a fresh look at the movement that replaced Great Society liberalism, helped Ronald Reagan bring down the Wall, and provided the intellectual rationale for the Bush administration's War on Terror."" ""Neoconservatism: Why We Need It is essential reading for anyone who wants to understand the core ideals that have guided American foreign policy at the dawn of the twenty-first century.""--BOOK JACKET.",Travel,584,N/A,0,en
Senate Journal,New York (State). Legislature. Senate,N/A,1981,Includes special sessions.,New York (State),1740,N/A,0,en
Transport Technology,Loughborough University of Technology. Department of Transport Technology,N/A,1971-11,N/A,Technology,116,N/A,0,en
Industrial Engineering and the Engineering Digest,,N/A,1907,N/A,Engineering,358,N/A,0,en
Naval Research Logistics Quarterly,,N/A,1964,N/A,Electronic journals,382,N/A,0,en
Annual Reports,Illinois. Dept. of Human Rights,N/A,1994,N/A,Civil rights,32,N/A,0,en
The Railway Engineer,,N/A,1890,N/A,,456,N/A,0,en
Register of Ships,Lloyd's Register of Shipping,N/A,1978,N/A,Ship registers,2610,N/A,0,en
The British National Bibliography,Arthur James Wells,N/A,1998,N/A,"Bibliography, National",1450,N/A,0,en
Engineering & contracting ...,,N/A,1920,N/A,Contractors' operations $v Periodicals,1648,N/A,0,en
Transport Theory of Long Surface Waves,Rudolph W. Preisendorfer,N/A,1977,N/A,Water waves,184,N/A,0,en
Oklahoma Comprehensive Water Plan,Oklahoma Water Resources Board,N/A,1980,N/A,Water resources development,338,N/A,0,en
"Opinions and Decisions, with Appendix of Selected Orders in the Nature of Opinions",United States. Federal Power Commission,N/A,1981,N/A,Electric power,1210,N/A,0,en
"Package X, Informational Copies of Tax Forms",Illinois. Department of Revenue,N/A,1994,N/A,Income tax,250,N/A,0,en
CASCON ...,,N/A,1993,N/A,Computer software,648,N/A,0,en
"A Digest of Decisions and Encyclopaedia of Pennsylvania Law, 1754-1898 ...","George Wharton Pepper, William Draper Lewis",N/A,1906,N/A,"Law reports, digests, etc",1816,N/A,0,en
MH.,,N/A,1973,N/A,Materials handling,558,N/A,0,en
Preprint,,N/A,N/A,N/A,Mineral industries,550,N/A,0,en
Sessional Papers of the Dominion of Canada,Canada. Parliament,N/A,1899,"""Report of the Dominion fishery commission on the fisheries of the province of Ontario, 1893"", issued as an addendum to vol. 26, no. 7.",Canada,2174,N/A,0,en
Fusión Nuclear,,N/A,1980,N/A,Nuclear fusion,832,N/A,0,en
B.,,N/A,1984,N/A,Agriculture,810,N/A,0,en
Summary of Insider Transactions,,N/A,1988,N/A,,436,N/A,0,en
Urban Transport X,"C. A. Brebbia, Lal Chand Wadhwa",WIT Press (UK),2004,Annotation The growing need for better urban transport systems and a healthier environment has led to ever increasing levels of research. This is reflected in Urban Transport X which features over 85 papers first presented at the latest conference in this successful and well-established series. The contributions focus on areas such as: Integrated Transport and Land Use: Energy Systems: Transport Control and Safety: Environmental Impact: and Traffic Pricing.,Business & Economics,948,N/A,0,en
International Books in Print,,N/A,1998,N/A,English imprints,1294,N/A,0,en
Space Laser Power Transmission System Studies,M. D. Williams,N/A,1982,N/A,,220,N/A,0,en
"Technology, Safety and Costs of Decommissioning a Reference Pressurized Water Reactor Power Station","Richard I. Smith, G. J. Konzek, W. E. Kennedy",N/A,1978,N/A,Nuclear reactors,520,N/A,0,en
District of Columbia Appropriations Fiscal Year 1979,,N/A,1979,N/A,,1050,N/A,0,en
Contract Record and Engineering Review,,N/A,1912,N/A,,1464,N/A,0,en
Analysis of Proposed Gamma Ray Detection System for the Monitoring of Core Water Inventory in Pressurized Water Reactors,Diane Melanie Markoff,N/A,1986,N/A,,496,N/A,0,en
Government Finance Statistics Yearbook,,N/A,1984,N/A,"Finance, Public",904,N/A,0,en
"The Codes and Statutes of California as Amended and in Force at the Close of the Twenty-sixth Session of the Legislature, 1885: Political code","California, Frank Prentiss Deering",N/A,1885,N/A,California,914,N/A,0,en
Key Data on Germany,,N/A,2006,N/A,Germany,166,N/A,0,en
California. Supreme Court. Records and Briefs,California (State).,N/A,N/A,Court of Appeal Case(s): D015191 Number of Exhibits: 4,Law,128,N/A,0,en
Newsletters Directory,,N/A,1987,N/A,Newsletters,1176,N/A,0,en
ATM & MPLS Theory & Application: Foundations of Multi-Service Networking,"David E. McDysan, Dave Paw",McGraw-Hill/Osborne Media,2002-09-26,"Solve all your networking problems and improve overall performance using this detailed guide to ATM and IP technologies. You’ll get full coverage of circuits, multiplexing, switching, frame relay, bridging, routing, signaling, and much more. This practical guide also covers ATM hardware, software, and high-layer protocols.",Computers,976,N/A,0,en
Proceedings of the Gas Dynamics Symposium on Aerothermochemistry,"Northwestern University (Evanston, Ill.)",N/A,1960,N/A,Combustion,238,N/A,0,en
"Technology, Safety, and Costs of Decommissioning a Reference Uranium Hexafluoride Conversion Plant",H. K. Elder,N/A,1981,N/A,Nuclear facilities,508,N/A,0,en
Universal Dictionary of the English Language,Robert Hunter,N/A,1899,N/A,Encyclopedias and dictionaries,1398,N/A,0,en
Library of Congress Catalogs,Library of Congress,N/A,1976,N/A,,664,N/A,0,en
Ward's Automobile Topics,,N/A,1922,N/A,Automobiles,1454,N/A,0,en
Proceedings of the Workshop on Coastal Area Development and Management in Asia and the Pacific,Mark J. Valencia,N/A,1981,N/A,Coastal zone management,222,N/A,0,en
"Monthly Record, Meteorological Observations in Canada",Canada. Atmospheric Environment Service,N/A,1965,N/A,,1166,N/A,0,en
Worldscope Financial and Service Company Profiles,,N/A,1990,N/A,Corporations,736,N/A,0,en
The New International Encyclopædia,"Frank Moore Colby, Talcott Williams",N/A,1917,N/A,Encyclopedias and dictionaries,866,N/A,0,en
Report [On] Insurance Companies and Mutual Benefit Associations,Québec (Province). Insurance Branch,N/A,1943,N/A,,282,N/A,0,en
INIS Atomindex,,N/A,1977,N/A,Nuclear energy,1098,N/A,0,en
Problems of Cybernetics,,N/A,1964,N/A,,852,N/A,0,en
"The Epidemiological Literature on Alcohol, Casualties and Crime: Alcohol and traffic",,N/A,1977,N/A,Accidents,536,N/A,0,en
The Railway Gazette,,N/A,1948-07,N/A,Railroads,1032,N/A,0,en
1968 Census of Mining and Manufacturing Industry of Japan,Japan. Tsūshō Sangyōshō,N/A,1971,"Japan. Compilation of statistical tables based on the 1968 industrial census of the mining industry, the manufacturing industry and the electric power industry - includes data on employment, wages, labour force, etc.",Industrial statistics,160,N/A,0,en
Japanese Finance and Industry,,N/A,1991,N/A,Finance,322,N/A,0,en
"Astronautics and Aeronautics, 1966",Library of Congress. Science and Technology Division,N/A,1967,N/A,Aeronautics,492,N/A,0,en
Hispanic Media & Market Source,,N/A,2003,N/A,Advertising,482,N/A,0,en
Michigan Labor Market Information,Michigan Employment Security Commission,N/A,1963,N/A,Labor supply,596,N/A,0,en
Vascular Transport in Plants,"N. Michelle Holbrook, Maciej A. Zwieniecki",Elsevier,2011-09-06,"Vascular Transport in Plants provides an up-to-date synthesis of new research on the biology of long distance transport processes in plants. It is a valuable resource and reference for researchers and graduate level students in physiology, molecular biology, physiology, ecology, ecological physiology, development, and all applied disciplines related to agriculture, horticulture, forestry and biotechnology. The book considers long-distance transport from the perspective of molecular level processes to whole plant function, allowing readers to integrate information relating to vascular transport across multiple scales. The book is unique in presenting xylem and phloem transport processes in plants together in a comparative style that emphasizes the important interactions between these two parallel transport systems. - Includes 105 exceptional figures - Discusses xylem and phloem transport in a single volume, highlighting their interactions - Syntheses of structure, function and biology of vascular transport by leading authorities - Poses unsolved questions and stimulates future research - Provides a new conceptual framework for vascular function in plants",Science,597,4.5,2,en
"Scientific and Technical Acronyms, Symbols, and Abbreviations","Uwe Erb, Harald Keller",Wiley-Interscience,2001-03-12,"With 200,000 entries in over eighty different fields, Scientific and Technical Acronyms, Symbols, and Abbreviations is the most comprehensive reference of its type, covering more scientific and technical disciplines than any other available book. This invaluable resource will help scientists, engineers, and researchers understand and utilize current terminology in almost any field-from aeronautics to zoology. All accepted abbreviations, acronyms, and symbols are included, from the most obscure to the most common, as well as an appendix that provides important lists of units, systems of units, conversion factors, and prefixes. Science writers, journalists, translators, interpreters-anyone working in or around the sciences-will find this a helpful, easy-to-use guide to difficult technical jargon. Entries are listed in alphabetical order and are defined according to the field in which they are currently in use. Multiple definitions are listed for abbreviations and acronyms that may be in use in more than one field. For instance, the entry for the abbreviation ""cb"" would show several meanings: ""CB"" for Canada Balsam, ""Cb"" for cerebellum, and ""c-B"" for crystalline boron, among others. Entries for terms in languages other than English are included, as well as abbreviations for all known scientific and technical journals. Simple, comprehensive, and up-to-date, Scientific and Technical Acronyms, Symbols, and Abbreviations is a complete and vital reference for professionals in almost any scientific or technical discipline.",Language Arts & Disciplines,2136,N/A,0,en
New York State Contract Reporter,,N/A,2001-11-05,N/A,Letting of contracts,808,N/A,0,en
Report of the Auditor General on the Accounts of the Government of Namibia for the Financial Year Ending ...,Namibia,N/A,1992,N/A,"Finance, Public",314,N/A,0,en
"Data Communications, Computer Networks and OSI",Fred Halsall,"Wokingham, England ; Reading, Mass. : Addison-Wesley",1988,N/A,Computers,576,N/A,0,en
"Study of Consumer Expenditures, Incomes, and Savings",United States. Bureau of Labor Statistics,N/A,1956,N/A,Consumers,596,N/A,0,en
Journal of the Senate of the State of New York,New York (State). Legislature. Senate,N/A,1993,N/A,New York (State),1316,N/A,0,en
Monthly Record,Canada. Meteorological Branch,N/A,1968,N/A,Canada,1136,N/A,0,en
The Waterways Journal,,N/A,1974-04,N/A,Inland navigation,830,N/A,0,en
The Working Press of the Nation,,N/A,1957,N/A,American newspapers,522,N/A,0,en
Proceedings of the ACM.,Association for Computing Machinery. Conference,N/A,1973,N/A,Computer programming,496,N/A,0,en
Bus Transport,David A. Hensher,Elsevier,2020-04-18,"Bus Transport: Demand, Economics, Contracting, and Policy examines in one source the most critical and current research themes of public transport relevant to regulators, planners, operators, researchers and educators. It highlights the wider economic impacts of public transport and compares energy usage across all public transport modes. The book examines the evolving debate on Mobility as a Service (MaaS) and includes discussion of such themes as; public image issues, performance measurement and monitoring, contract procurement and design models, travel choice and demand, and global public transport reform. The book reflects the leading perspectives on the preservation and health of the bus sector, intending to move public transport reform forward. - Compiles in one source up-to-date insights on important public transport themes, issues, and debates - Examines a wide range of public transport topics in the multidisciplinary fields of economics, policy, operations, and planning - Bridges the gap between scientific research and policy implementation",Transportation,528,N/A,0,en
Directory of British Associations & Associations in Ireland,,N/A,2007,N/A,"Associations, institutions, etc",904,N/A,0,en
Long Distance Transport and Welfare of Farm Animals,Michael C. Appleby,CABI,2008,"Around 60 billion animals are bred for food each year worldwide and more than a billion are transported, often over long distances, every week. However, awareness and understanding of animal welfare, the factors that affect it and the correlation between it and other issues such as food safety and quality are increasing. Long distance transport can cause both physical and mental problems in animals and promoting animal welfare will be beneficial to both the animals and the agricultural and processing industries. In conjunction with a global coalition of NGOs working on animal transport and welfare, this volume brings together studies from well known animal scientists and researchers to review the implications and necessity of long distance animal transport for slaughter. Authoritative reports on regional practices are combined with discussions of the science, economics, legislation and procedures involved in this practice. This review will be essential for researchers and professionals within animal production and welfare as well as veterinary science.",Technology & Engineering,476,N/A,0,en
Engineering and Mining Journal,,N/A,1900,N/A,Engineering,822,N/A,0,en
The Railway and Shipping World,,N/A,1902,N/A,Marine engineering,456,N/A,0,en
East Timor,,N/A,2004,N/A,Timor-Leste,160,N/A,0,en
Aeroplane and Commercial Aviation News,,N/A,1966,N/A,Aeronautics,710,N/A,0,en
Woodall's ... Sunbelt Retirement Directory,,N/A,1980,N/A,"Retirement, Places of",206,N/A,0,en
Directory of Community Legislation in Force and Other Acts of the Community Institutions,,N/A,1980,"v.1. Analytical register, v.2. Chronological index ; Alphabetical index, v.3. Addendum, v.4. update.",Delegated legislation,1134,N/A,0,en
American Aviation,,N/A,1953,Issues for include Annual air transport progress issue.,Aeronautics,1870,N/A,0,en
Subject Catalog,Library of Congress,N/A,1970,N/A,"Catalogs, Subject",612,N/A,0,en
Multimodal Transport and Containerization,United Nations Conference on Trade and Development. Secretariat,New York : United Nations,1984,N/A,Choice of transportation,92,N/A,0,en
Government Reports Announcements,,N/A,1971,N/A,Technology,1366,N/A,0,en
Delaware Bay Report Series,,N/A,1973,N/A,Delaware Bay (Del. and N.J.),684,N/A,0,en
Australian Government Publications,National Library of Australia,N/A,1984,N/A,Australia,568,N/A,0,en
Federal Software Exchange Catalog,,N/A,1985,N/A,Administrative agencies,566,N/A,0,en
Bibliography of Scientific and Industrial Reports,,N/A,1968-07,N/A,Science,746,N/A,0,en
Interavia,,N/A,1959,N/A,Aeronautics,756,N/A,0,en
Wholesale Prices and Price Indexes,United States. Bureau of Labor Statistics,N/A,1958,N/A,Prices,328,N/A,0,en
Canadian Automotive Trade,,N/A,1945,N/A,Automobiles,710,N/A,0,en
How to Become a Federal Criminal,Mike Chase,Simon and Schuster,2019-06-04,"In this “excellent book for people who like to start sentences with ‘Did you know that…’” (The New York Times), discover the most bizarre ways you might become a federal criminal in America—from mailing a mongoose to selling Swiss cheese without enough holes—written and illustrated by the creator of the wildly popular @CrimeADay Twitter account. Have you ever clogged a toilet in a national forest? That could get you six months in federal prison. Written a letter to a pirate? You might be looking at three years in the slammer. Leaving the country with too many nickels, drinking a beer on a bicycle in a national park, or importing a pregnant polar bear are all very real crimes, and this riotously funny, ridiculously entertaining, and fully illustrated book shows how just about anyone can become—or may already be—a federal criminal. Whether you’re a criminal defense lawyer or just a self-taught expert in outrageous offenses, How to Become a Federal Criminal is “an entertaining and humorous look at our criminal justice system” (Forbes).",Reference,320,N/A,0,en
Damascus Station: A Novel,David McCloskey,W. W. Norton & Company,2021-10-05,"Finalist for the 2022 ITW Thriller Award for Best First Novel ""Damascus Station is simply marvelous storytelling.…[A] stand-out thriller and essential reading for fans of the genre."" —Financial Times A CIA officer and his recruit arrive in war-ravaged Damascus to hunt for a killer in this page-turner that offers the ""most authentic depiction of modern-day tradecraft in print."" (Navy SEAL sniper and New York Times bestselling author Jack Carr). CIA case officer Sam Joseph is dispatched to Paris to recruit Syrian Palace official Mariam Haddad. The two fall into a forbidden relationship, which supercharges Haddad’s recruitment and creates unspeakable danger when they enter Damascus to find the man responsible for the disappearance of an American spy. But the cat and mouse chase for the killer soon leads to a trail of high-profile assassinations and the discovery of a dark secret at the heart of the Syrian regime, bringing the pair under the all-seeing eyes of Assad’s spy catcher, Ali Hassan, and his brother Rustum, the head of the feared Republican Guard. Set against the backdrop of a Syria pulsing with fear and rebellion, Damascus Station is a gripping thriller that offers a textured portrayal of espionage, love, loyalty, and betrayal in one of the most difficult CIA assignments on the planet.",Fiction,347,N/A,0,en
Beyond Tube-and-Wing,Bruce Larrimer,N/A,2020-06-15,N/A,,0,N/A,0,en
Wisconsin Available Industrial Sites,,N/A,1980,N/A,Industrial sites,28,N/A,0,en
Guide to Reprints,,N/A,2005,N/A,Editions,1136,N/A,0,en
Demand for Emerging Transportation Systems,"Constantinos Antoniou, Dimitrios Efthymiou, Emmanouil Chaniotakis",Elsevier,2019-11-28,"Demand for Emerging Transportation Systems: Modeling Adoption, Satisfaction, and Mobility Patterns comprehensively examines the concepts and factors affecting user quality-of-service satisfaction. The book provides an introduction to the latest trends in transportation, followed by a critical review of factors affecting traditional and emerging transportation system adoption rates and user retention. This collection includes a rigorous introduction to the tools necessary for analyzing these factors, as well as Big Data collection methodologies, such as smartphone and social media analysis. Researchers will be guided through the nuances of transport and mobility services adoption, closing with an outlook of, and recommendations for, future research on the topic. This resource will appeal to practitioners and graduate students.",Business & Economics,312,N/A,0,en
