Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Department of the Interior and Related Agencies Appropriations for 1986,United States. Congress. House. Committee on Appropriations. Subcommittee on Department of the Interior and Related Agencies,N/A,1985,N/A,United States,1358,N/A,0,en
Basic Theology,Dag Heward-Mills,Xulon Press,2011,N/A,Bibles,476,N/A,0,en
The Works of Rev. E. Bickersteth,Edward Bickersteth,N/A,1832,N/A,Theology,812,N/A,0,en
Christian Prayer For Dummies,Richard Wagner,John Wiley & Sons,2011-05-04,"Advice and examples help you find your own prayer style Discover how prayer works and why you need it now more than ever Do you want to pray, but you're not sure how? This friendly guide explains the different kinds of prayer - revealing how and why to pray and how to discern God's answers. You'll see how to overcome hindrances, how to use a journal, and how to pray on your own. Discover what ""Thy will be done"" means and how to approach prayers that seemingly haven't been answered. The Dummies Way * Explanations in plain English * ""Get in, get out"" information * Icons and other navigational aids * Tear-out cheat sheet * Top ten lists * A dash of humor and fun",Religion,389,N/A,0,en
Missing Pieces,Liz Samoska,Balboa Press,2016-07-20,"Do you feel like something is missing in your life? Do you find yourself thinking that there must be more to life? Let me assure you, there is more to life! Do you know what would bring you peace, contentment, joy, and fulfillment? It may not be what you think it is. If youve been searching and havent found it yet, youre probably looking for the wrong things in the wrong places. The good news is that peace, contentment, joy, and fulfillment can be found and can live inside you forever.",Self-Help,92,N/A,0,en
Centennial Survey of Foreign Missions,James Shepard Dennis,N/A,1902,N/A,Indigenous church administration,464,N/A,0,en
The Bible and the Bible Country,Jabez Thomas Sunderland,N/A,1910,N/A,Bible,192,N/A,0,en
"Stories from India, Volume One",Paramhansa Yogananda,Crystal Clarity Publishers,2022-03-31,"Stories from India This treasury of Indian tales will delight both the casual reader and students of Eastern thought. Featuring a gamut of characters—from saints to thieves, God-realized masters to lions and frogs—these stories were all told by Paramhansa Yogananda in his lectures, informal talks, and writings. Yogananda, author of the best-selling spiritual title Autobiography of a Yogi, knew that stories have a way of bringing out a childlike openness within us, regardless of our age. In that openness, heart and mind make connections the intellect alone may miss. He told these tales to illustrate the spiritual and practical truths he was teaching. It is not enough to be inspired by spiritual truths. We must be able to apply those teachings to our daily lives. Each story is followed by a “Wisdom Gem,” illuminating spiritually vital topics such as Right Action, Courage, Unconditional Love, Faith, and Wisdom—an enjoyable way to explore and reflect on these universal principles. For ease of use, the stories are indexed by the qualities they illustrate. Whether you are a teacher, parent, student, or devotee, these stories are resource to turn to again and again for inspiration, sharing and personal study.",Religion,103,N/A,0,en
Publications for the Blind,United States. Congress. House. Post Office and Post Roads Committee,N/A,1922,N/A,Blind,32,N/A,0,en
Roosevelt Steam Rolled by the Bible,Mitchell Haney Wilcoxon,N/A,1910,N/A,Anti-Catholicism,292,N/A,0,en
Analytical Concordance to the Bible,Robert Young,N/A,1882,N/A,Bible,1210,N/A,0,en
The Lost Gospel of James,James Russell,James Russell Publishing,2010-05-24,"The Lost Gospel of James - a New Testament of Jesus of Galilee. The second series of the novel, The Lost Gospel of John. Come join this fabulous miracle-working Jesus and his trusted and admired Saint James with the entertaining, funny and remarkably bumbling dysfunctional apostles. You'll experience strange and powerful creatures, mysterious paths and twisted lands taking you to places you never knew existed. Enjoy the infamous agonizing filthy slums of heaven, the wicked joys of hell and discover the awful and true horror that there will be no escape for you, ever! You should read the Lost Gospel of John first before reading this second book in the series. Isn't it time you discover The Lost Gospels?",Religion,345,1,1,en
Detours,Tony Evans,B&H Publishing Group,2017,Dr. Tony Evans walks readers through what it is like to recognize God's will and his plan for your life.,Philosophy,205,N/A,0,en
Faith Begins @ Home Devotions,Mark Holmen,Baker Books,2010-02-19,"Christian parents hear all the time about the importance of family devotions, but if they never experienced the impact of seeking God together as a family during their own childhoods, getting started can be intimidating. This new series of Faith Begins @Home resources is designed to help parents bring faith home. Faith @Home Devotions is an easy-to-use resource that starts from square one and ends in a 24/7 lifestyle of family faith. Parents will find step-by-step tips and age-appropriate guides for leading daily family devotions, as well as true-life stories from other parents experiencing the power and blessing of God in their homes as they develop their ""spiritual skills"" with their children.",Religion,44,N/A,0,en
"Summary account of the proceedings of the British & Foreign Bible Society; and of the beneficial effects which have resulted from its institution, by the committee of the Society",British and Foreign Bible Society,N/A,1815,N/A,,126,N/A,0,en
Does Your Flame Flicker?,Grampa Ed,Dorrance Publishing,2009-05,N/A,Religion,120,N/A,0,en
The Otherworld and Beyond,J.R. Freeman,AuthorHouse,2018-05-15,"The world has been taught a systematic self-perpetuating form of thinking. People have become slaves to their minds, which control how they act and think within society. This mind control is more a result of tyranny than self-righteousness. Sadly, the educational system has forced this deceit upon everyone since birth. Societys main goal is controlling thoughts by dividing and conquering the mind, driving people more toward hate than love. This tyranny has been the separation of our identity. Love is within all DNA, but this systematic thinking has been destroying love in our consciousness. You can ask one simple question using the systematic self-perpetuating form of thinking, and the entire world will know the answer. No matter the language barrier, people are socially confined to their minds. We are all taught to socially accept certain people and not others. We tend to debate whether or not it is worthwhile to help someone, but we act quickly without thinking to help defenseless animals. It is possible to illuminate the idea within the program and destroy the evil lying within the recesses of the mind. It is a dark paradox of bitterness, jealousy, envy, lust, hatred, and loathing. You likely have heard this before many times but never thought it was inside of you. It is there, and it has been there forever, controlling you. It must be destroyed by our true identity. This book provokes the innermost truth in all people as one collective thought. Our current one-sided thought will never evolve into a higher consciousness. It is the destroyer rather than the maker of thoughts. It opposes the law of righteousness within the abstract of color. This opposition of color has risen within the walls of its own kind since 1681. It is the idea within the separation of the colors black and white. It still exists, whether anyone believes it or not. It thrives among conversations, gestures, and facial expressions. It is here.",Religion,351,N/A,0,en
Journal of Bible and Religion,,N/A,1942,"Includes section ""Book reviews.""",Bible,288,N/A,0,en
Metropolitan Tabernacle Pulpit,Charles Haddon Spurgeon,N/A,1880,N/A,Religion,828,N/A,0,en
Archæology and the Bible,George Aaron Barton,N/A,1927,N/A,Bible,866,N/A,0,en
Bible Stories and Poems,Wilbur Fisk Crafts,N/A,1915,N/A,Bible,466,5,1,en
"Letter to ... V. R. Osborn: occasioned by his sermon [on Benevolent Societies], and letter to Col. Brown [complaining of an article published by him in the 'Christian Secretary'].",Ralph R. PHELPS,N/A,1830,N/A,,18,N/A,0,en
The Crown of Wild Olive,John Ruskin,BoD – Books on Demand,2018-05-15,Reproduction of the original: The Crown of Wild Olive by John Ruskin,Fiction,714,N/A,0,en
"THE CROWN OF WILD OLIVE ALSO MUNERA PULVERIS PRE-RAPHAELITISM ARATRA PENTELICI THE ETHICS OF THE DUST FICTION, FAIR AND FOUL THE ELEMENTS OF DRAWING","JOHN RUSKIN, M.A.",BEYOND BOOKS HUB,2022-01-01,"Twenty years ago, there was no lovelier piece of lowland scenery in South England, nor any more pathetic in the world, by its expression of sweet human character and life, than that immediately bordering on the sources of the Wandle, and including the lower moors of Addington, and the villages of Beddington and Carshalton, with all their pools and streams. No clearer or diviner waters ever sang with constant lips of the hand which 'giveth rain from heaven;' no pastures ever lightened in spring time with more passionate blossoming; no sweeter homes ever hallowed the heart of the passer-by with their pride of peaceful gladness—fain-hidden—yet full-confessed. The place remains, or, until a few months ago, remained, nearly unchanged in its larger features; but, with deliberate mind I say, that I have never seen anything so ghastly in its inner tragic meaning,—not in Pisan Maremma—not by Campagna tomb,—not by the sand-isles of the Torcellan shore,—as the slow stealing of aspects of reckless, indolent, animal neglect, over the delicate sweetness of that English scene: nor is any blasphemy or impiety—any frantic saying or godless thought—more appalling to me, using the best power of judgment I have to discern its sense and scope, than the insolent defilings of those springs by the human herds that drink of them. Just where the welling of stainless water, trembling and pure, like a body of light, enters the pool of Carshalton, cutting itself a radiant channel down to the gravel, through warp of feathery weeds, all waving, which it traverses with its deep threads of clearness, like the chalcedony in moss-agate, starred here and there with white grenouillette; just in the very rush and murmur of the first spreading currents, the human wretches of the place cast their street and house foulness; heaps of dust and slime, and broken shreds of old metal, and rags of putrid clothes; they having neither energy to cart it away, nor decency enough to dig it into the ground, thus shed into the stream, to diffuse what venom of it will float and melt, far away, in all places where God meant those waters to bring joy and health. And, in a little pool, behind some houses farther in the village, where another spring rises, the shattered stones of the well, and of the little fretted channel which was long ago built and traced for it by gentler hands, lie scattered, each from each, under a ragged bank of mortar, and scoria; and brick-layers' refuse, on one side, which the clean water nevertheless chastises to purity; but it cannot conquer the dead earth beyond; and there, circled and coiled under festering scum, the stagnant edge of the pool effaces itself into a slope of black slime, the accumulation of indolent years. Half-a-dozen men, with one day's work, could cleanse those pools, and trim the flowers about their banks, and make every breath of summer air above them rich with cool balm; and every glittering wave medicinal, as if it ran, troubled of angels, from the porch of Bethesda. But that day's work is never given, nor will be; nor will any joy be possible to heart of man, for evermore, about those wells of English waters.",Fiction,912,N/A,0,en
Put God First,Dr. Ramiz Khalaf,"Dr. Ramiz Khalaf, Church of God UAE",2024-09-19,Put God First - Second Edition.,Bibles,116,N/A,0,en
God’s Laws of Life and the Ten Commandments Fully Explained,Anonymous,Xlibris Corporation,2019-01-10,There is no available information at this time. Author will provide once available.,Religion,206,N/A,0,en
Storytelling Across Worlds,Tom Dowd,CRC Press,2015-01-30,"Don’t restrict your creative property to one media channel. Make the essential leap to transmedia! From film to television to games and beyond, Storytelling Across Worlds gives you the tools to weave a narrative universe across multiple platforms and meet the insatiable demand of today’s audience for its favorite creative property. This, the first primer in the field for both producers and writers, teaches you how to: * Employ film, television, games, novels, comics, and the web to build rich and immersive transmedia narratives * Create writing and production bibles for transmedia property * Monetize your stories across separate media channels * Manage transmedia brands, marketing, and rights * Work effectively with writers and producers in different areas of production * Engage audiences with transmedia storytelling Up-to-date examples of current transmedia and cross-media properties accompany each chapter and highlight this hot but sure-to-be enduring topic in modern media.",Performing Arts,400,N/A,0,en
That's My Crowd!,Shelton L. Smith,Sword of the Lord Publishers,2004,"In the religious climate of today, it is important to know what God says our crowd should be. Through the use of well over two hundred passages of scripture, Dr. Shelton Smith defines the fundamental crowd for us. Evaluating our crowd by the standard of the Word of God may sometimes cost us some friends, and they may accuse us of abandoning them. But our separation from them will not be because the Bible has changed. It will be because they have hoisted anchor and drifted with the winds. Make sure you are sailing in safe waters with the right crowd.",Fundamentalism,92,N/A,0,en
Religious Pamphlets,,N/A,1891,N/A,,726,N/A,0,en
The Works of John Ruskin,John Ruskin,N/A,1905,N/A,,682,N/A,0,en
Works,John Ruskin,N/A,1905,N/A,,670,N/A,0,en
Sesame and Lilies; The Ethics of the Dust; The Crown of Wild Olive,John Ruskin,N/A,1905,N/A,,672,N/A,0,en
"The Works of John Ruskin: Sesame and lilies. The ethics of the dust. The crown of wild olive, 1859-1866",John Ruskin,N/A,1905,"Volume 1-35, works. Volume 36-37, letters. Volume 38 provides an extensive bibliography of Ruskin's writings and a catalogue of his drawings, with corrections to earlier volumes in George Allen's Library Edition of the Works of John Ruskin. Volume 39, general index.",,680,N/A,0,en
Metropolitan Pulpit and Homiletic Monthly,,N/A,1926,N/A,Theology,574,N/A,0,en
Spiritual Stories I Have Heard,David William Joutras,The Note Ministry,2003,N/A,Humor,145,N/A,0,en
Godly Heretics,Marc DiPaolo,McFarland,2013-03-21,"When computers freeze, they are ""rebooted"" and soon working properly again. Similarly, legendary thinkers throughout history have argued that Christianity should start fresh by recapturing the humanitarian spirit of Jesus' original message. These include such disparate individuals as Thomas Jefferson, Oscar Wilde, Charles Dickens, Walt Whitman, Friedrich Nietzsche, Leo Tolstoy, George Bernard Shaw, and the religious leaders of the Occupy Wall Street movement. Surprisingly enough, even classic television shows and films meant to be entertaining--Lost, Battlestar Galactica, It's a Wonderful Life, Groundhog Day, Decalogue, and A Charlie Brown Christmas--are attempts to apply the basic principles of Christianity to modern times. This book offers new essays by scholars of literature, film, history, theology and philosophy examining how various thinkers and storytellers over time have conceived of a reinvented Christianity. In confronting this controversial idea, this book examines how unorthodox interpretations of the Bible can be some of the most valid, how visions of Jesus as a revolutionary may be the most historically sound, and how compassionate Christians such as Origen have wrestled with the eternal questions of the existence of evil, the gift of free will and the promise of universal salvation.",Religion,275,N/A,0,en
Spitfire in Love,Isabelle Ronin,"Sourcebooks, Inc.",2019-05-28,"From the International Wattpad Phenomenon who brought over 200 million readers into the world of Chasing Red comes a new contemporary romance full of heat and a sweet addiction that is full of fire... KARA There he was with his piercing blue eyes and Lucifer black hair. He was leaning against the wall, a lollipop in his mouth, hot as hell and twice as dangerous. Kara Hawthorne never backs down, especially when it comes to protecting her family. CAM She looked so soft, harmless, like a pretty kitten, but she was as safe as a ticking time bomb. My sweet, sweet Spitfire. Cameron St. Laurent isn't intimidated by the feisty woman at his doorstep. And when she asks him for the impossible, Cameron knows just how to sweeten the deal... The two combustible personalities are faced with unavoidable off-the-charts chemistry. But when Cam's dark past shows up, he'll have to slay his demons and lay himself on the line to win Kara, body and soul.",Fiction,281,3.5,2,en
Bible Work in China,American Bible Society,N/A,1915,N/A,Bible,56,N/A,0,en
"Young, Restless, Reformed",Collin Hansen,Crossway,2008-03-17,"From places like John Piper's den, Al Mohler's office, and Jonathan Edwards's college, Christianity Today journalist Collin Hansen investigates what makes today's young Calvinists tick. Church-growth strategies and charismatic worship have fueled the bulk of evangelical growth in America for decades. While baby boomers have flocked to churches that did not look or sound like church, it seems these churches do not so broadly capture the passions of today's twenty-something evangelicals. In fact, a desire for transcendence and tradition among young evangelicals has contributed to a Reformed resurgence. For nearly two years, Christianity Today journalist Collin Hansen visited the chief schools, churches, and conferences of this growing movement. He sought to describe its members and ask its leading pastors and theologians about the causes and implications of the Calvinist resurgence. The result, Young, Restless, Reformed, shows common threads in their diverse testimonies and suggests what tomorrow's church might look like when these young evangelicals become pastors or professors.",Religion,162,3,1,en
"A Help to the Study of the Scriptures, designed to assist the unlearned in reading them with profit. By a Churchman [i.e. Edward Bickersteth, Rector of Watton, Herts.].",Edward Bickersteth,N/A,1815,N/A,,74,N/A,0,en
Synthetic Bible Studies,James Martin Gray,N/A,1900,N/A,Bible,216,N/A,0,en
The Christian Observer,,N/A,1819,N/A,Religion,912,N/A,0,en
"Dialogues on the Catholic and Protestant rules of faith, between a member of the British Reformation Society and a Catholic layman. With an appendix",James Smith (controversialist.),N/A,1831,N/A,Protestant churches,404,N/A,0,en
Power in the Pulpit,"Jerry Vines, James L. Shaddix",Moody Publishers,1999-06-10,"The call to preach is just that- a call to preach. The call to preach, however, is more than just preaching. The call to preach is a call to prepare. Too many pastors have refrained from preparation while they await the Holy Spirit to do all of the work. God expects preachers to prepare sermons as much as possible and allow Him to prepare the preachers. Join Dr. Jerry Vines and Dr. Jim Shaddix as they achieve a balanced approach to teaching sermon preparation in Power in the Pulpit. This book combines the essential perspectives of a pastor of forty years with another pastor who also devotes daily time to training pastors in the context of theological education. Thus, Power in the Pulpit is a practical preaching help from a pastoral perspective in the tradition where expository preaching is a paramount and frequent event in the life of the local church. Power in the Pulpit is the combined work of Dr. Vines's two earlier publications on preaching: A Practical Guide to Sermon Preparation (Moody Press, 1985) and A Guide to Effective Sermon Delivery (Moody Press, 1986). Dr. Shaddix carefully organizes and supplements the material to offer this useful resource which closes the gap between classroom theory and what a pastor experiences in his weekly sermon preparation.",Religion,509,N/A,0,en
The Life and Times of Jesus the Messiah,Alfred Edersheim,N/A,1883,N/A,Bible,736,N/A,0,en
The Monthly Religious Magazine,,N/A,1866,N/A,Unitarianism,882,N/A,0,en
The Monthly Religious Magazine and Theological Review,"Frederic Dan Huntington, Edmund Hamilton Sears, Rufus Ellis, James William Thompson, John Hopkins Morison",N/A,1866,N/A,Religion,436,N/A,0,en
Time and Tide,John Ruskin,London : G. Allen,1907,N/A,Architecture,434,N/A,0,en
Pearls for Young Ladies,John Ruskin,N/A,1878,N/A,Conduct of life,362,N/A,0,en
God Whispers,Liz Thompson,First Edition Design Pub.,2013-04-15,"Where are you at this moment? If your first reaction was to say, ""I am in a book store,"" or ""I am in my recliner,"" I would likely say the same thing. But what I am asking is where you are in your faith walk with God. Do you feel far from Him? Maybe you walk closely with Him and hear His voice in your life. Are you in a listening mode or are you tuned into the ""noise"" in your life, cluttered with things to do, places to go, and people to see? Maybe you picked up this book because you were curious how God could possibly whisper. Or maybe you needed to make a major decision and you thought this book might help. Or maybe you picked it up because when you saw ""fudge"" in the subtitle, you thought it might be a recipe book. It is a recipe book, in its own way, and for fun, you will find fudge recipes in the appendix. But I wrote this book to share some experiences of mine, and those of its contributors, about how we learned from our fudges and responded to God's nudges. God wants to free us from our self-made cocoons, or chrysalises, and watch us fly free like a butterfly. Liz Thompson lives in Grove City, Ohio, with her husband, Bob, and wire-haired dachshund, Toby Bear, who is her Certified Hearing Dog. In 2008, Liz's first book, Day by Day: The Chronicles of a Hard of Hearing Reporter was published by Gallaudet University Press. She has a column in ThisWeek Newspapers (formerly Suburban News Publications - SNP) in Columbus, Ohio, where she was also a reporter (SNP) from 2000-2003. From 2003-2005, she and her husband lived in Arizona where she was a Community Columnist for The Arizona Republic. Liz has been a writer for Hearing Health Magazine and www.moveoverms.org. She wants to share her faith in God in her writing and pass on the love of writing to the next generation. keywords: Religion, Christian, Christianity, Inspirational, Recipes, Witness, Poetry, Faith, Healing, Motivational","Body, Mind & Spirit",141,N/A,0,en
The Crown of Wild Olive,John Ruskin,"London, Smith, Elder & Company",1866,N/A,Architecture,166,N/A,0,en
The Christian Observer,"Josiah Pratt, Zachary Macaulay",N/A,1819,N/A,Religion,918,N/A,0,en
Questions Catechists Ask and Answers that Really Work,"Carl J. Pfeifer, Janaan Manternach",Rowman & Littlefield,1993,A practical and inspiring book that answeres key catechetical questions by drawing from official Church documents and the insights of experienced religious educators.,Religion,132,N/A,0,en
Lavengro,George Borrow,N/A,1851,N/A,Romanies,206,N/A,0,en
Selections from Ruskin,"John Ruskin, Edwin Ginn",N/A,1892,N/A,Readers,184,N/A,0,en
Spurgeon's Sermons Volume 06: 1860,Charles Haddon Spurgeon,Lulu.com,2017-05-04,"Charles Spurgeon was one of the most evangelical and puritan of protestant minister's in the 19th century. In the sixth volume of these series of sermons: these charismatic and inspiring sermons are enough to encourage, convict and inspire anyone who seeks a closer and more intimate relationship with God.",Religion,426,N/A,0,en
The Crown Of Wild Olive And The Ethics Of The Dust,John Ruskin,N/A,1909,N/A,,320,N/A,0,en
American Standard,,N/A,1924,N/A,Catholics,602,N/A,0,en
Pennsylvania School Journal,,N/A,1917,N/A,Education,674,N/A,0,en
So You Think the Bible Is Confusing,Sharon Rose,"Christian Faith Publishing, Inc.",2022-05-19,"So you think the Bible is confusing? Well, it sure can be. Even if you are a newbie, a seeker, just curious, or you are really serious about wanting to read the Bible with a little more comfort, this book is for you. It is full of helpful hints, fun facts, and things you do need to know before reading a Bible. If you are a visual reader like I am, then have some fun with the maps, charts, and illustrations that help enhance what the chapter is about. This book is not a Bible study. It is a study about the Bible. Everyone loves getting something for free. During the process of reading through this book, you will come upon an offer for a freebie. Don’t cheat. It’s like taking a journey to find the treasure, so enjoy this book, reply to get your free little treasure, and then start reading your Bible. It’s not that confusing.",Religion,136,N/A,0,en
Interpreting the New Testament,"David Alan Black, David S. Dockery",B&H Academic,2001,"The editors of this book contend that one of the world's best-known and most influential bodies of literature is one of the least understood. This is due both to the proliferation of modern hermeneutical approaches and to the lack of understanding of the historical backgrounds of the New Testament. In their sequel to their earlier work, New Testament Criticism and Interpretation, Black and Dockery present essays on current issues and methods with the purpose of enhancing New Testament interpretation, teaching, and preaching, and providing a useful means of learning what the New Testament is all about.",Bible,0,N/A,0,en
The Works of the Honourable Robert Boyle,"Robert Boyle, Thomas Birch",N/A,1744,N/A,Chemistry,761,N/A,0,en
The British Messenger,,N/A,1879,N/A,Christianity,474,N/A,0,en
Children's Missionary Magazine of the United Presbyterian Church,,N/A,1881,N/A,,152,N/A,0,en
"A defense of the sincere true Translations of the holie Scriptures into the English tong, against the manifolde cavils ... and impudent slaunders of Gregory Martin. ... Whereunto is added a briefe confutation of all such quarrels and cavils, as have bene of late uttered by diverse Papistes ... against the writings of ... W. F.",William Fulke,N/A,1617,N/A,,260,N/A,0,en
The Crown of Wild Olive,John Ruskin,N/A,1906,N/A,Architecture,276,N/A,0,en
Cestus of Aglaia,John Ruskin,N/A,1908,N/A,Art,248,N/A,0,en
Crown of wild olives. 1893,John Ruskin,N/A,1893,N/A,,278,N/A,0,en
"The Letters of Rev. James Maher, D.D., Late P.p. of Carlow-Graigue, on Religious Subjects",James Maher,N/A,1877,N/A,,730,N/A,0,en
Annual Report ...,New York Bible Society,N/A,1874,N/A,,26,N/A,0,en
Psalm 91,Peggy Joyce Ruth,Impact Christian Books,2017-10-21,"Find Protection From Your Greatest Fears. Do the latest statistics on cancer, heart disease, or other life-threatening illnesses send a chill down your spine? Do thoughts of terrorist attacks and chemical warfare cause your heart to skip a beat? What about natural disasters that are striking in unexpected places? Do you sometimes wonder if there is any safe place in the world to hide? In the midst of these turbulent times, God has anointed Peggy Joyce Ruth to write this book as an encouragement to His Church to overcome fear, worry and doubt. This book can be one of the most important messages you will ever read!",Religion,184,5,1,en
Growing One Another,Bobby Jamieson,Crossway,2012-04-30,"Discipleship was one of the central themes of Jesus' teaching, yet it is not a major emphasis today for many churches. This short study guide explores the Bible's teaching on discipleship, and covers such topics as the need for discipleship, the demands of discipleship, and the enemy of discipleship. With discussion questions at the end of each chapter, groups will work through guided discussions together as they learn about the centrality of discipleship in the Christian life. A series of ten 6–7 week studies covering the nine distinctives of a healthy church as originally laid out in Nine Marks of a Healthy Church by Mark Dever. This series explores the biblical foundations of key aspects of the church, helping Christians to live out those realities as members of a local body. Conveniently packaged and accessibly written, the format of this series is guided, inductive discussion of Scripture passages and is ideal for use in Sunday school, church-wide studies, or small group contexts.",Religion,66,N/A,0,en
The Worship of the Blessed Virgin Mary: Truths and Lies,ETAN BRUNO,Lulu.com,N/A,N/A,,158,N/A,0,en
Pathways,Tony Evans,B&H Publishing Group,2019-02-15,"God has a purpose for your life, and every action or event that occurs within it has been used to make that purpose a reality. The story of Esther appears to be a series of coincidences strung together to deliver the Jews from certain death. However, God selected Esther for a particular purpose at a particular time. Discover your own pathway to purpose through learning principles on providence as Tony Evans takes us on a journey of epic proportions.",Religion,167,N/A,0,en
Essays and Addresses,James Maurice Wilson,N/A,1887,N/A,Christianity,349,N/A,0,en
Risen Motherhood (Deluxe Edition),"Emily Jensen, Laura Wifler",Harvest House Publishers,2022-10-25,"THIS HIGHLY GIFTABLE DELUXE EDITION OF THE BESTSELLER INCLUDES THREE ALL-NEW CHAPTERS Motherhood is hard. In a world of five-step lists and silver-bullet solutions to become perfect parents, mothers are burdened with mixed messages about who they are and what choices they should make. If you feel pulled between high-fives and hard words, with culture’s solutions only raising more questions, you’re not alone. But there is hope. You might think that Scripture doesn’t have much to say about the food you make for breakfast, how you view your postpartum body, or what school choice you make for your children, but a deeper look reveals that the Bible provides the framework for finding answers to your specific questions about modern motherhood. Emily Jensen and Laura Wifler help you understand and apply the gospel to common issues moms face so you can connect your Sunday morning faith to the Monday morning tantrum. Discover how closely the gospel connects with today’s motherhood. Join Emily and Laura as they walk through the redemptive story and reveal how the gospel applies to your everyday life, bringing hope, freedom, and joy in every area of motherhood.",Religion,265,N/A,0,en
The British Flag,,N/A,1866,N/A,Great Britain,416,N/A,0,en
"Ancient World: Lesson Overviews, 5th ed.",,Lulu.com,N/A,N/A,,322,N/A,0,en
Arrows and Anecdotes,Dwight Lyman Moody,N/A,1876,N/A,,208,N/A,0,en
The Practical Bible Dictionary and Concordance,"Barbour & Company, Inc.",Barbour Publishing,1924,Complete and unabridged dictionary and atlas to aid in Bible study.,Religion,292,1,1,en
Northfield Echoes,,N/A,1894,N/A,,708,N/A,0,en
Through the Bible in One Year,Alan B. Stringfellow,N/A,1978,N/A,Bible,0,N/A,0,en
Can You Trust the Bible?,Harold Sala,Rose Publishing,2021-10-05,"The Bible is thousands of years old and has been copied, recopied, and translated endless times, so how do we know it's reliable? Walk through the scientific, historical, and archaeological evidence that leads experts and laypeople alike to land on the solid ground of the Word of God. Also discover the impact of the Bible and biblical history on our lives and why it's important to know what we believe and why! Can You Trust the Bible? is an easy-to-read yet comprehensive book that will help you understand how the Bible is ultimately trustworthy. Many Christians and non-Christians alike often wonder if a book written centuries ago can be trusted. Author Dr. Harold Sala is convinced that it can. He discusses topics such as the compatibility between science and faith, as well as how historical evidence supports the claims of Scripture through the fulfillment of prophecy, archaeological evidence, and more. Dr. Sala shows how the Bible is different from any other book in history. This book also relates firsthand experiences of real people whose lives have been changed by the Bible as well as tips for studying the Bible on your own. 4 Key Features of the Can You Trust the Bible? Handbook Easy-to-Read. Explains the authenticity of the Bible in an easily understandable way. Relatable. Shares real-life testimonies of real people. Concise. This brief yet comprehensive handbook contains everything you need to know about biblical reliability. Well-Researched. Includes key topics such as archaeological evidence, fulfilled prophecy, and science vs. faith. Paperback, 192 pages, 5.5 x 8.5 inches, ISBN 9781628629644. Perfect for individual and group study, church libraries, Sunday school, apologetics classes, Bible teachers, and more! Table of Contents Chapter 1. The Uniqueness of the Bible Chapter 2. The Powerful Testimony of Manuscript Evidence Chapter 3. The Contribution of Archaeology to Biblical Accuracy Chapter 4. The Testimony of Prophecy Chapter 5. The Truce with Science Chapter 6. The Living Book That Changes Lives Chapter 7. The Implications of Uncertainty About the Author Harold J. Sala holds a PhD in English Bible and has completed graduate studies at the University of Southern California, Fuller Seminary, Denver Seminary, Winona Lake School of Theology, and California Baptist Seminary. He is an internationally well-known speaker, author, and Bible teacher, and he has served as founder and president of Guidelines International, Inc. since 1963.",Religion,113,N/A,0,en
The Publishers Weekly,,N/A,1918,N/A,American literature,1118,N/A,0,en
Drawing Near,John MacArthur,Crossway,2002-02-28,"A daily devotional guide that uniquely takes an expository, rather than a thematic or topical, approach to Scripture. Each reading provides insight, as well as suggestions for prayer and further study.",Religion,388,N/A,0,en
The Christian Advocate,,N/A,1924,N/A,Methodist Church,1626,N/A,0,en
Concise Concordance to the Revised Standard Version of the Bible,,N/A,1959,N/A,Bible,212,N/A,0,en
Can I Trust the Bible?,R. C. Sproul,Reformation Trust Publishing,2019-03-14,"""What is the Bible? Can we really trust it? Many people today assume that the Bible is full of errors and contradictions. At best, it is a mildly interesting look at the lives and beliefs of people who lived centuries ago. In this booklet, Dr. R.C. Sproul shows that these common assumptions are wrong. The Bible is the Word of God, and therefore it is trustworthy, authoritative, and without error. What it says is of life-changing importance and should not be neglected by anyone. We can always trust what God reveals about Himself in His Word. The Crucial Questions booklet series by Dr. R.C. Sproul offers succinct answers to important questions often asked by Christians and thoughtful inquirers.""",Religion,61,N/A,0,en
A New Concordance to the Holy Bible,,N/A,1960,N/A,,490,N/A,0,en
Lovejoy's College Guide,Clarence Earle Lovejoy,N/A,1976,N/A,Study Aids,436,N/A,0,en
Sermons and Discourses,Thomas Chalmers,N/A,1877,N/A,Presbyterian Church,1116,N/A,0,en
Peterson's Colleges and Universities in the USA.,,N/A,1998,N/A,Foreign study,1538,N/A,0,en
"The Complete Sermons of C. H. Spurgeon, Book 1 (Vol. 1-3)",C. H. Spurgeon,Lulu.com,2015-03-22,"The story of Charles Haddon Spurgeon's life is nothing less than titanic. Within 2 years and 6 months of accepting the pastorate of the New Park Street Chapel as a boy of 19, the Sunday service grew from 242 to over 7,000 in attendance. What can account for the meteoric rise in popularity? Why did so many wish to hear his sermons? It is the same reason why one ought to study the sermons of Spurgeon to this day: in a famished land of moralism, he preached the bread of Jesus Christ. Containing the first three volumes of the sixty-three volumes published from the Metropolitan Tabernacle pulpit, this book holds 164 sermons, 'as plump as a partridge, and as full of meat as an egg.' David A. Attebury is currently pursuing a Masters of Divinity from The Southern Baptist Theological Seminary in Louisville, Kentucky.",Religion,502,N/A,0,en
Onward,,N/A,1895,N/A,Universalism,224,N/A,0,en
The Shipwrecked mariner,,N/A,1873,N/A,,480,N/A,0,en
